Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,URL,Описание,Код товара,Остаток,Файлы,Старая цена,Видео
https://cdn.entero.ru/mp@2x/aa/9e/aa9e37a11d6929c3b70f48e9fd961ab9.jpg,Фланец плоский LD Ду 150 Ру16 ГОСТ 33259-2015,Фланец плоский LD Ду 150 Ру16 ГОСТ 33259-2015,2131,RUB,Да,,Климатическая техника,Аксессуары,https://entero.ru/item/242506,"<p>Фланец плоский <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/242506""><b class=""b"">LD</b></a> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/242506""><b class=""b"">Ду 150 Ру16 ГОСТ 33259-2015</b></a> используется в системах водоснабжения, отопления, тепловых пунктов, пожаротушения и предназначен для трубопроводной арматуры, соединительных частей и трубопроводов, присоединительных фланцев машин, оборудования, приборов, патрубков, аппаратов и резервуаров. Аксессуар изготовлен из стали по ГОСТ 33259-2015.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Давление условное: 16</li>
<li>Диаметр условный: 150 мм</li>
<li>Внутренний диаметр: 161 мм</li>
<li>Наружный диаметр: 280 мм</li>
<li>Диаметр крепежных отверстий: 22 мм</li>
<li>Количество крепежных отверстий: 8 шт</li>
<li>Номинальный диаметр шпилек: М20</li>
<li>Длина шпилек: 100 мм</li>
<li>Номинальный диаметр болтов: М20</li>
<li>Длина болтов: 80 мм</li>
<li>Толщина фланца: 25 мм</li>
<li>Диаметр присоединительной поверхности: 212 мм</li>
<li>Высота присоединительной поверхности: 3 мм</li>
<li>Расстояние между центрами крепежных отверстий: 240 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",242506,0,,,
https://entero.ru/i/nofoto-m.jpg,Выключатель концевой Тепломаш ВП-15К21,Выключатель концевой Тепломаш ВП-15К21,2835,RUB,Да,Тепломаш,Климатическая техника,Аксессуары,https://entero.ru/item/376999,"<p>Концевой выключатель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/376999"">Тепломаш ВП-15К21</a></b> предназначен для совместного использования с тепловыми завесами<a href=""https://entero.ru/search.php?text=Тепломаш+КЭВ-100П4060W"" target=""_blank""> КЭВ-100П4060W</a>.</p>",376999,0,,,
https://cdn.entero.ru/mp@2x/07/23/0723983fef8ba8f22e429115551282cd.jpg,Фланец плоский Россия Ду 200 Ру16 тип 01 ряд 1 исп. B ГОСТ 33259-2015,Фланец плоский Россия Ду 200 Ру16 тип 01 ряд 1 исп. B ГОСТ 33259-2015,3309,RUB,Да,,Климатическая техника,Аксессуары,https://entero.ru/item/242381,"<p>Фланец плоский <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/242381""><b class=""b"">Россия</b></a> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/242381""><b class=""b"">Ду 200 Ру16 тип 01 ряд 1 исп. B ГОСТ 33259-2015</b></a> используется в системах водоснабжения, отопления, тепловых пунктов, пожаротушения и предназначен для трубопроводной арматуры, соединительных частей и трубопроводов, присоединительных фланцев машин, оборудования, приборов, патрубков, аппаратов и резервуаров. Аксессуар изготовлен из стали по ГОСТ 33259-2015.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Давление условное: 16</li>
<li>Диаметр условный: 200 мм</li>
<li>Внутренний диаметр: 222 мм</li>
<li>Наружный диаметр: 335 мм</li>
<li>Диаметр крепежных отверстий: 22 мм</li>
<li>Количество крепежных отверстий: 12 шт</li>
<li>Номинальный диаметр шпилек: М20</li>
<li>Длина шпилек: 110 мм</li>
<li>Номинальный диаметр болтов: М20</li>
<li>Длина болтов: 80 мм</li>
<li>Толщина фланца: 27 мм</li>
<li>Диаметр присоединительной поверхности: 268 мм</li>
<li>Высота присоединительной поверхности: 3 мм</li>
<li>Расстояние между центрами крепежных отверстий: 295 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>

<p> </p>",242381,0,,,
https://cdn.entero.ru/mp@2x/6c/75/6c75c060476c392ec6330e6baaaabb74.jpg,Фланец плоский Россия Ду 250 Ру16 тип 01 ряд 1 исп. B Китай,Фланец плоский Россия Ду 250 Ру16 тип 01 ряд 1 исп. B Китай,3806,RUB,Да,,Климатическая техника,Аксессуары,https://entero.ru/item/242392,"<p>Фланец плоский <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/242392""><b class=""b"">Россия</b></a> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/242392""><b class=""b"">Ду 250 Ру16 тип 01 ряд 1 исп. B Китай </b></a>используется в системах водоснабжения, отопления, тепловых пунктов, пожаротушения и предназначен для трубопроводной арматуры, соединительных частей и трубопроводов, присоединительных фланцев машин, оборудования, приборов, патрубков, аппаратов и резервуаров. Аксессуар изготовлен из стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Давление условное: 16</li>
<li>Диаметр условный: 250 мм</li>
<li>Внутренний диаметр: 273 мм</li>
<li>Наружный диаметр: 405 мм</li>
<li>Диаметр крепежных отверстий: 26 мм</li>
<li>Количество крепежных отверстий: 12 шт</li>
<li>Номинальный диаметр шпилек: М24</li>
<li>Длина шпилек: 120 мм</li>
<li>Номинальный диаметр болтов: М24</li>
<li>Длина болтов: 90 мм</li>
<li>Толщина фланца: 28 мм</li>
<li>Диаметр присоединительной поверхности: 320 мм</li>
<li>Высота присоединительной поверхности: 3 мм</li>
<li>Расстояние между центрами крепежных отверстий: 355 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",242392,0,,,
https://cdn.entero.ru/mp@2x/ef/d7/efd7d560f579af32d0e8d1944f80c26e.jpg,Фланец плоский Россия Ду 300 Ру16 тип 01 ряд 1 исп. B ГОСТ 33259-2015,Фланец плоский Россия Ду 300 Ру16 тип 01 ряд 1 исп. B ГОСТ 33259-2015,5836,RUB,Да,,Климатическая техника,Аксессуары,https://entero.ru/item/238585,"<p>Фланец плоский <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/238585""><b class=""b"">Россия</b></a> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/238585""><b class=""b"">Ду 300 Ру16 тип 01 ряд 1 исп. B ГОСТ 33259-2015</b></a> используется в системах водоснабжения, отопления, тепловых пунктов, пожаротушения и предназначен для трубопроводной арматуры, соединительных частей и трубопроводов, присоединительных фланцев машин, оборудования, приборов, патрубков, аппаратов и резервуаров. Аксессуар изготовлен из стали по ГОСТ 33259-2015.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Давление условное: 16</li>
<li>Диаметр условный: 300 мм</li>
<li>Внутренний диаметр: 325 мм</li>
<li>Наружный диаметр: 460 мм</li>
<li>Диаметр крепежных отверстий: 26 мм</li>
<li>Количество крепежных отверстий: 12 шт</li>
<li>Номинальный диаметр шпилек: М24</li>
<li>Длина шпилек: 120 мм</li>
<li>Номинальный диаметр болтов: М24</li>
<li>Длина болтов: 90 мм</li>
<li>Толщина фланца: 28 мм</li>
<li>Диаметр присоединительной поверхности: 370 мм</li>
<li>Высота присоединительной поверхности: 4 мм</li>
<li>Расстояние между центрами крепежных отверстий: 410 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",238585,0,,,
https://cdn.entero.ru/mp@2x/75/ab/75ab5a811aae04f7a52ea7a85f744497.jpg,Фланец плоский Россия Ду 400 Ру16 тип 01 ряд 1 исп. B Китай,Фланец плоский Россия Ду 400 Ру16 тип 01 ряд 1 исп. B Китай,7516,RUB,Да,,Климатическая техника,Аксессуары,https://entero.ru/item/238602,"<p>Фланец плоский <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/238602""><b class=""b"">Россия</b></a> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/238602""><b class=""b"">Ду 400 Ру16 тип 01 ряд 1 исп. B Китай</b></a> используется в системах водоснабжения, отопления, тепловых пунктов, пожаротушения и предназначен для трубопроводной арматуры, соединительных частей и трубопроводов, присоединительных фланцев машин, оборудования, приборов, патрубков, аппаратов и резервуаров. Аксессуар изготовлен из стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Давление условное: 16</li>
<li>Диаметр условный: 400 мм</li>
<li>Внутренний диаметр: 426 мм</li>
<li>Наружный диаметр: 580 мм</li>
<li>Диаметр крепежных отверстий: 30 мм</li>
<li>Количество крепежных отверстий: 16 шт</li>
<li>Номинальный диаметр шпилек: М27</li>
<li>Длина шпилек: 130 мм</li>
<li>Номинальный диаметр болтов: М27</li>
<li>Длина болтов: 110 мм</li>
<li>Толщина фланца: 34 мм</li>
<li>Диаметр присоединительной поверхности: 482 мм</li>
<li>Высота присоединительной поверхности: 4 мм</li>
<li>Расстояние между центрами крепежных отверстий: 525 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>

<p> </p>",238602,0,,10157,
https://cdn.entero.ru/mp@2x/d8/e0/d8e0db09399c2b26fc4308b07afb8ae7.jpg;https://cdn.entero.ru/mp@2x/a0/21/a021bcc1373ed74adfe88db8550c5903.jpg,Элемент нагревательный Hugett Gaea,Элемент нагревательный Hugett Gaea,8837,RUB,Да,,Климатическая техника,Аксессуары,https://entero.ru/item/275380,"<p>Нагревательный элемент <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/275380""><b class=""b"">Hügett Gaea</b></a> используется совместно с инфракрасными обогревателями <a href=""https://entero.ru/item/274702"">Gaea Aluminum</a> и <a href=""https://entero.ru/item/274703"">Gaea Black</a> для обогрева и поддержания комфортного микроклимата в шатрах, беседках, на верандах и террасах.</p>",275380,0,,12274,
https://cdn.entero.ru/mp@2x/47/91/47912e0a75c1e94eb4edaa9e8a93a759.jpg,Фланец воротниковый Россия Ду 250 Ру40 тип 11 ряд 1 исп. B Китай,Фланец воротниковый Россия Ду 250 Ру40 тип 11 ряд 1 исп. B Китай,10050,RUB,Да,,Климатическая техника,Аксессуары,https://entero.ru/item/238611,"<p>Фланец воротниковый <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/238611""><b class=""b"">Россия</b></a> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/238611""><b class=""b"">Ду 250 Ру40 тип 11 ряд 1 исп. B Китай </b></a>используется в системах водоснабжения, отопления, тепловых пунктов, пожаротушения и предназначен для трубопроводной арматуры, соединительных частей и трубопроводов, присоединительных фланцев машин, оборудования, приборов, патрубков, аппаратов и резервуаров. Аксессуар изготовлен из стали.</p>

<p><em><span style=""color:#FF0000;"">Внимание! Возможно отклонение по толщине до -1 мм.</span></em></p>

<p><b>Характеристики:</b></p>

<ul>
<li>Давление условное: 40</li>
<li>Диаметр условный: 250 мм</li>
<li>Внутренний диаметр: 252 мм</li>
<li>Наружный диаметр: 445 мм</li>
<li>Диаметр крепежных отверстий: 33 мм</li>
<li>Количество крепежных отверстий: 12 шт</li>
<li>Номинальный диаметр шпилек: М30</li>
<li>Длина шпилек: 160 мм</li>
<li>Толщина фланца: 39 мм</li>
<li>Диаметр присоединительной поверхности: 345 мм</li>
<li>Высота присоединительной поверхности: 3 мм</li>
<li>Расстояние между центрами крепежных отверстий: 385 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",238611,0,,,
https://cdn.entero.ru/mp@2x/ae/48/ae48c7b84163126b3ffcc2f840d030d7.jpg;https://cdn.entero.ru/mp@2x/df/71/df715777efad52403995cdb71e65e201.jpg;https://cdn.entero.ru/mp@2x/4d/e4/4de455d3b4fcbd5e43dfb495698353e1.jpg;https://cdn.entero.ru/mp@2x/2b/7e/2b7e59881f588c0c6e2d20456dc164c0.jpg,Термоконтроллер бака косвенного нагрева Лемакс TEPLOCOM TС-1B,Термоконтроллер бака косвенного нагрева Лемакс TEPLOCOM TС-1B,10910,RUB,Да,Лемакс,Климатическая техника,Аксессуары,https://entero.ru/item/371051,"<p>Термоконтроллер бака косвенного нагрева <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/371051"">Лемакс TEPLOCOM TС-1B</a></b> используется совместно с оснащенными автоматикой безопасности SIT 820 Nova газовыми отопительными котлами серий Prestige, UNO, Lider Pro, OMEGA CI, Премиум N, Classic с теплопроизводительностью от 35 до 100 кВт и аппаратами серии Premier. Прибор предназначен для управления системой контуров водяного отопления и горячего водоснабжения (ГВС), построенной по схеме, состоящей из котла, бойлера и двух циркуляционных насосов. Модель оснащена электронной панелью управления с функциональными клавишами, сигнальными светодиодными индикаторами и цифровым дисплеем.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>Датчик температуры теплоносителя</li>
<li>Датчик температуры бойлера ГВС</li>
<li>Комплект кабелей разъемных колодок</li>
<li>Кабель разъемной колодки с перемычкой</li>
<li>Инструкция по эксплуатации</li>
<li>Гарантийный талон</li>
<li>Заводская упаковка</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>Поддержание заданной температуры теплоносителя и бойлера ГВС по данным термодатчиков</li>
<li>Управляемое питание насосов рециркуляции отопления и бойлера ГВС</li>
<li>Раздельная корректировка значения температуры для контуров отопления и бойлера ГВС</li>
<li>Функция сохранения текущих настроек пользователя</li>
<li>Возможность перехода в аварийный режим работы каждого контура при потере связи с датчиком температуры</li>
<li>Защита от замерзания контура отопления или бойлера ГВС</li>
<li>Защита от перегрева контура отопления или бойлера ГВС</li>
<li>Автоматический режим защиты от закисания насосов</li>
<li>Возможность переключения между режимами ЛЕТО / ЗИМА</li>
<li>Функция ВЫБЕГ НАСОСА (работа насоса при отключенном котле для защиты от холодной «обратки»</li>
<li>Функция управления котлом по температуре воздуха в помещении при установке комнатного термостата</li>
<li>Светодиодные индикаторы:
<ul>
<li>Состояние одного из выбранных режимов работы ЛЕТО / ЗИМА</li>
<li>Состояние одного из выбранных режимов индикации дисплея ОТОПЛЕНИЕ / БОЙЛЕР</li>
<li>Состояние насоса контура отопления (включен / выключен)</li>
<li>Состояние котла (включен / выключен)</li>
<li>Состояние насоса контура ГВС (включен / выключен)</li>
</ul>
</li>
<li>Цифровая индикация текущей температуры каждого контура и заданных параметров</li>
<li>Тип контактов реле насосов, котла и термостата: НО (нормально открытый)</li>
<li>Степень защиты оболочки: IP20</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Условия эксплуатации:
<ul>
<li>Диапазон температуры окружающей среды: от 5 до 40 °С</li>
<li>Максимальная относительная влажность при 25 °С: 80%</li>
</ul>
</li>
<li>Напряжение питания: 220 В</li>
<li>Напряжение выходов насосов: 220 В</li>
<li>Максимальная сила тока выходов насосов: 3 А</li>
<li>Максимальное напряжение коммутации реле котла (DC / AC): 30 / 250 В</li>
<li>Максимальный коммутируемый ток реле котла: 3 А</li>
<li>Максимальная потребляемая мощность от сети без нагрузки: 3 В·А</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",371051,0,https://entero.ru/manuals/495323/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9B%D0%B5%D0%BC%D0%B0%D0%BA%D1%81%20TEPLOCOM%20T%D0%A1-1B.pdf,11731,
https://cdn.entero.ru/mp@2x/c5/9e/c59e47a0804f16276ed18725651af8cb.jpg,Фланец плоский Россия Ду 500 Ру25 тип 01 ряд 1 исп. B Китай,Фланец плоский Россия Ду 500 Ру25 тип 01 ряд 1 исп. B Китай,13951,RUB,Да,,Климатическая техника,Аксессуары,https://entero.ru/item/238604,"<p>Фланец плоский <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/238604""><b class=""b"">Россия</b></a> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/238604""><b class=""b"">Ду 500 Ру25 тип 01 ряд 1 исп. B Китай</b></a> используется в системах водоснабжения, отопления, тепловых пунктов, пожаротушения и предназначен для трубопроводной арматуры, соединительных частей и трубопроводов, присоединительных фланцев машин, оборудования, приборов, патрубков, аппаратов и резервуаров. Аксессуар изготовлен из стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Давление условное: 25</li>
<li>Диаметр условный: 500 мм</li>
<li>Внутренний диаметр: 530 мм</li>
<li>Наружный диаметр: 730 мм</li>
<li>Диаметр крепежных отверстий: 39 мм</li>
<li>Количество крепежных отверстий: 20 шт</li>
<li>Номинальный диаметр шпилек: М36</li>
<li>Длина шпилек: 180 мм</li>
<li>Номинальный диаметр болтов: М36</li>
<li>Длина болтов: 140 мм</li>
<li>Толщина фланца: 48 мм</li>
<li>Диаметр присоединительной поверхности: 615 мм</li>
<li>Высота присоединительной поверхности: 4 мм</li>
<li>Расстояние между центрами крепежных отверстий: 660 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>

<p> </p>",238604,0,,14532,
