Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Температурный режим,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Родина бренда,Количество зон нагрева,Материал жарочной поверхности,Структура верхней поверхности,Структура нижней поверхности,Размер верхней рабочей поверхности,Размер нижней рабочей поверхности
https://cdn.entero.ru/mp@2x/9f/e5/9fe5da76289464d3a9d0c76842f47875.jpg;https://cdn.entero.ru/mp@2x/8d/0a/8d0a143db857ca9fb3cad886771b4304.jpg;https://cdn.entero.ru/mp@2x/7a/26/7a267f3889ea338460d37c7acd4892d0.jpg;https://cdn.entero.ru/mp@2x/36/34/363487840059f9e99bba65b34c7e257f.jpg,Гриль прижимной VIATTO GH-811EH,Гриль прижимной VIATTO GH-811EH,11243,RUB,Да,VIATTO,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/92744,"<p>Прижимной гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/92744"">VIATTO GH-811EH</a></b> предназначен для жарки мяса, птицы, рыбы, овощей и быстрого разогрева полуфабрикатов на предприятиях общественного питания и торговли. Рабочие поверхности имеют антипригарное покрытие.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Потребляемая мощность: 2,2 кВт</li>
<li>Габариты в упаковке: 510х430х270 мм</li>
</ul>",92744,300 °C,220 В,,425 мм,400 мм,220 мм,22 кг,Китай,1,510x430x270 мм,0,https://entero.ru/manuals/409637/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20VIATTO%20GH-811EH.pdf;https://entero.ru/manuals/409638/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/86259/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20VIATTO.pdf;https://entero.ru/manuals/464182/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BD%D0%B0%20VIATTO%20GH-811EH.pdf,12089,,21 кг,,1,чугун,рифленая,рифленая,340х220 мм,340х230 мм
https://cdn.entero.ru/mp@2x/6a/f8/6af8af9d5b3593ce201a9a111b024186.jpg,Гриль прижимной GASTRORAG NPL-EGD14E,Гриль прижимной GASTRORAG NPL-EGD14E,13887,RUB,Да,GASTRORAG,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/83325,"<p>Прижимной гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/83325"">GASTRORAG NPL-EGD14E</a></b> предназначен для жарки мяса, птицы, рыбы, овощей, а также для приготовления стейков, гамбургеров и горячих сэндвичей на предприятиях общественного питания и торговли. Высокая скорость приготовления достигается благодаря встроенным в обе части аппарата тепловым элементам, которые плотно прилегают к продукту. Корпус выполнен из нержавеющей стали.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",83325,от 50 до 300 °C,220 В,1.8 кВт,430 мм,362 мм,210 мм,,Китай,,,0,https://entero.ru/manuals/64036/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20GASTRORAG%20NPL-EGD14E.pdf;https://entero.ru/manuals/116725/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,,,,1,чугун,рифленая,рифленая,335х220 мм,360х230 мм
https://cdn.entero.ru/mp@2x/8e/10/8e105fd43cc17633acd57717474daff6.jpg,Гриль прижимной Roller Grill Panini R,Гриль прижимной Roller Grill Panini R,57523,RUB,Да,Roller Grill,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/39394,"<p>Прижимной гриль <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/39394""><b class=""b"">Roller Grill Panini R</b></a> предназначен для жарки мяса, птицы, рыбы, овощей, а также для приготовления стейков, гамбургеров и горячих сэндвичей на предприятиях общественного питания и торговли. Рифленая поверхность создает аппетитную хрустящую корочку. Модель оснащена поддоном для сбора соков и лишнего жира. Корпус выполнен из нержавеющей стали, ручки - из термостойкого материала.</p>

<p>В комплект поставки входит скребок для легкой очистки.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Электромеханическая панель управления</li>
<li>Термостат</li>
<li>Возможность адаптировать высоту верхней пластины к размеру продукта</li>
</ul>",39394,от 0 до 300 °C,220 В,3 кВт,430 мм,385 мм,220 мм,25 кг,Франция,1,470x458x285 мм,17,https://entero.ru/manuals/20569/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf;https://entero.ru/manuals/417225/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Roller%20Grill%20Panini%20R.pdf,61853,,24 кг,,1,чугун,рифленая,рифленая,360х240 мм,
https://cdn.entero.ru/mp@2x/80/ad/80ad3661517ce6ef1484665de8ac6626.jpg,Гриль прижимной GASTRORAG NPL-EGD10E,Гриль прижимной GASTRORAG NPL-EGD10E,11254,RUB,Да,GASTRORAG,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/83264,"<p>Прижимной гриль <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/83264""><b class=""b"">GASTRORAG NPL-EGD10E</b></a> предназначен для жарки мяса, птицы, рыбы, овощей, а также для приготовления стейков, гамбургеров и горячих сэндвичей на предприятиях общественного питания и торговли. Высокая скорость приготовления достигается благодаря встроенным в обе части аппарата тепловым элементам, которые плотно прилегают к продукту. Корпус выполнен из нержавеющей стали.</p>",83264,от 50 до 300 °C,220 В,1.8 кВт,310 мм,362 мм,210 мм,,Китай,,,0,https://entero.ru/manuals/64035/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20GASTRORAG%20NPL-EGD10E.pdf;https://entero.ru/manuals/116724/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,11846,,,,1,чугун,рифленая,рифленая,210х220 мм,240х230 мм
https://cdn.entero.ru/mp@2x/d2/e6/d2e65e0bf76f6683d7ae559766a8812b.jpg;https://cdn.entero.ru/mp@2x/22/4d/224d543beb13e9490842242777f14d56.jpg;https://cdn.entero.ru/mp@2x/73/da/73da55f958996bb6a026aa93a6a0dc51.jpg;https://cdn.entero.ru/mp@2x/a3/c9/a3c9ce7e75cc00c34a16db920649e2b6.jpg,Гриль контактный VIATTO VA-CG811E,Гриль контактный VIATTO VA-CG811E,13594,RUB,Да,VIATTO,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/193877,"<p>Контактный гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/193877"">VIATTO VA-CG811E</a> </b>предназначен для жарки мяса, птицы, рыбы, овощей, а также для приготовления стейков, гамбургеров и горячих сэндвичей на предприятиях общественного питания и торговли. Модель оснащена антипригарным покрытием.</p>",193877,от 50 до 300 °C,220 В,2.2 кВт,460 мм,370 мм,190 мм,16 кг,Китай,1,490x435x260 мм,58,https://entero.ru/manuals/408614/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20VIATTO%20VA-CG811E.pdf;https://entero.ru/manuals/408615/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/463246/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BD%D0%B0%20VIATTO%20VA-CG811E.xlsx,14462,,15 кг,,,чугун,рифленая,рифленая,350х230 мм,350х230 мм
https://cdn.entero.ru/mp@2x/81/56/8156586f5431b010b42a0b113bbf9300.jpg,Гриль прижимной Hurakan HKN-PE44MT,Гриль прижимной Hurakan HKN-PE44MT,20523,RUB,Да,Hurakan,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/85805,"<p>Прижимной гриль <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/85805""><b class=""b"">Hurakan HKN-PE44MT</b></a> предназначен для обжаривания стейков и сосисок, приготовления сэндвичей, полуфабрикатов, подогрева булочек, гамбургеров, хот-догов на предприятиях общественного питания и торговли. Высокая скорость приготовления достигается благодаря встроенным в обе части аппарата тепловым элементам, которые плотно прилегают к продукту. Модель оснащена регулируемыми термостатами, индикаторами нагрева и лотком для сбора жира. Корпус выполнен из нержавеющей стали.</p>",85805,от 50 до 300 °C,220 В,3.6 кВт,570 мм,370 мм,210 мм,25 кг,Китай,1,450x630x280 мм,19,https://entero.ru/manuals/64078/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20Hurakan%20HKN-PE44MT.doc;https://entero.ru/manuals/413009/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Hurakan%20HKN-PE44MT.pdf;https://entero.ru/manuals/413014/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/413019/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Hurakan.pdf;https://entero.ru/manuals/453813/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Hurakan%20HKN-PE44MT.pdf;https://entero.ru/manuals/468974/%D0%94%D0%B5%D1%82%D0%B0%D0%BB%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0.pdf,22308,https://vkvideo.ru/video_ext.php?oid=-177656185&id=456241013&hash=aa1c37042d4d71f1,22 кг,,2,"сталь, чугун","одна гладкая, одна рифленая","одна гладкая, одна рифленая",215х215 мм,475х230 мм
https://cdn.entero.ru/mp@2x/d8/5a/d85a5e7c6eff010153977eb622a21bc0.jpg;https://cdn.entero.ru/mp@2x/40/4c/404c0594e2e1785972ac1a604001d3dc.jpg,Гриль прижимной Starfood Panini R,Гриль прижимной Starfood Panini R,12819,RUB,Да,Starfood,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/17426,"<p>Прижимной гриль <a style=""text-decoration:none;cursor:text;"" href=""http://entero.by/item/17426""><b class=""b"">Starfood Panini R</b></a> предназначен для жарки, быстрого приготовления и разогрева блюд из мяса, рыбы, птицы и полуфабрикатов на предприятиях общественного питания и торговли. Одновременное воздействие на продукты сразу 2 рабочих поверхностей обеспечивает равномерную прожарку. Корпус выполнен из нержавеющей стали.</p>

<p><br>
<em><span style=""color:#FF0000;"">Изображение товара может отличаться от оригинала и представлено в ознакомительных целях.</span></em></p>",17426,от 50 до 300 °C,220 В,2.2 кВт,430 мм,370 мм,210 мм,25 кг,Китай,1,480x450x280 мм,0,,,,19 кг,,1,,рифленая,рифленая,340х220 мм,340х230 мм
https://cdn.entero.ru/mp@2x/ad/7c/ad7c9f059d71cdf5b5a92bf7158af694.jpg;https://cdn.entero.ru/mp@2x/56/f1/56f1f53ad41a85ba09b38506123b5f4e.jpg;https://cdn.entero.ru/mp@2x/97/1a/971af545cfad76ea11b7570b6e3b79f5.jpg;https://cdn.entero.ru/mp@2x/8b/f3/8bf3072c12d3fbe2357b01c9b1149779.jpg;https://cdn.entero.ru/mp@2x/23/cf/23cf019c675dd20f48eaef4eded3bed1.jpg;https://cdn.entero.ru/mp@2x/10/f6/10f6c6c7c93bc763cd699dd45d3782b4.jpg,Гриль прижимной Enigma IEG-813,105495,17985,RUB,Да,Enigma,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/72268,"<p>Прижимной гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/72268"">Enigma IEG-813</a> </b>предназначен для жарки, быстрого приготовления и разогрева блюд из мяса, рыбы, птицы и полуфабрикатов на предприятиях общественного питания и торговли. Модель оснащена электромеханическим управлением, двумя терморегуляторами и индикатором нагрева. Корпус выполнен из нержавеющей стали 201.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 рабочие зоны</li>
<li>Ненагревающиеся ручки с термоизоляцией</li>
<li>Нескользящие ножки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер рабочей поверхности: 470х210 мм</li>
<li>Площадь жарочной поверхности: 0,12 м<sup>2</sup></li>
</ul>",72268,от +50 до +300 °C,220 В,3.6 кВт,580 мм,400 мм,210 мм,24.65 кг,Китай,1,430x265x640 мм,0,https://entero.ru/manuals/190718/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Enigma%20IEG-813.pdf;https://entero.ru/manuals/506615/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,18734,,23 кг,,2,чугун,рифленая,рифленая,2 по 214х214 мм,470х210 мм
https://cdn.entero.ru/mp@2x/98/1d/981db60aee8824f38f06a79daff1d249.jpg,Гриль прижимной FIMAR PE35R,PE35RE 53071,55368,RUB,Да,FIMAR,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/25260,"<p>Прижимной гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/25260"">FIMAR PE35R</a></b> предназначен для жарки мяса, птицы, рыбы, овощей, а также для приготовления стейков, гамбургеров и горячих сэндвичей на предприятиях общественного питания и торговли. Модель оснащена нагревательными элементами, контактирующими с плитами для обеспечения лучшей проводимости. Рифленая поверхность создает аппетитную хрустящую корочку. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Термостат</li>
<li>Предохранительный термостат</li>
<li>Жарочная плита с пескоструйной обработкой</li>
<li>Верхняя плита с автоматической балансировкой</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 560х470х300 мм</li>
<li>Объем упаковки: 0,079 м<sup>3</sup></li>
</ul>",25260,от 0 до 300 °C,220 В,2.2 кВт,450 мм,360 мм,520 мм,24 кг,Италия,1,560x470x300 мм,8,https://entero.ru/manuals/369748/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20FIMAR%20PE35R.pdf;https://entero.ru/manuals/377248/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8%20%28%D1%80%D1%83%D1%81.%20+%20%D0%B0%D0%BD%D0%B3%D0%BB.%29%20%D0%BD%D0%B0%20FIMAR%20PE35R.pdf;https://entero.ru/manuals/377249/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%28%D1%80%D1%83%D1%81.%20+%20%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/377250/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/377251/%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/377252/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8%20%28%D0%B4%D0%BE%2006.10.2027%29.pdf,58902,,22 кг,,1,чугун,рифленая,рифленая,340х230 мм,
https://cdn.entero.ru/mp@2x/e2/e2/e2e28e4a0fa370ac19a8b04b18301d98.jpg,Гриль прижимной Sirman PD RR-RR двойной,29102,57798,RUB,Да,Sirman,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/173680,"<p>Прижимной гриль <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/173680""><b class=""b"">Sirman PD RR-RR </b></a>предназначен для жарки мяса, птицы, рыбы, овощей, а также для приготовления стейков, гамбургеров и горячих сэндвичей на предприятиях общественного питания и торговли. Модель оснащена электромеханической панелью управления с 2 поворотными регуляторами температуры и световым индикатором нагрева, регулируемыми по высоте резиновыми ножками. Рабочие поверхности выполнены из чугуна с антипригарным покрытием.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 560x440x270 мм</li>
</ul>",173680,от 0 до 300 °C,220 В,3 кВт,515 мм,435 мм,235 мм,30 кг,Италия,1,560x440x270 мм,0,https://entero.ru/manuals/419102/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sirman%20PD%20RR-RR%20%D0%B4%D0%B2%D0%BE%D0%B9%D0%BD%D0%BE%D0%B9%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/419103/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Sirman%20PD%20RR-RR%20%D0%B4%D0%B2%D0%BE%D0%B9%D0%BD%D0%BE%D0%B9.pdf;https://entero.ru/manuals/419682/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Sirman%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/501587/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,28 кг,,2,чугун,рифленая,рифленая,,500х255 мм
https://cdn.entero.ru/mp@2x/b4/f2/b4f295cee46e3557e6fab8a0cf75d4f3.jpg;https://cdn.entero.ru/mp@2x/ae/39/ae39a94e4212e959558546e52d38bf02.jpg;https://cdn.entero.ru/mp@2x/5c/5b/5c5b6945c8a11676b45d0052af54ac28.jpg;https://cdn.entero.ru/mp@2x/b0/6a/b06ac0e7b959b999a8ad4361277ae5c0.jpg;https://cdn.entero.ru/mp@2x/bb/cc/bbcc89db3926a4ef2568a9615e1edf9b.jpg,Гриль прижимной Airhot CGL-FG,C2904,13292,RUB,Да,Airhot,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/115588,"<p>Прижимной гриль <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/115588""><b class=""b"">Airhot CGL-FG </b></a>предназначен для жарки мяса, птицы, рыбы, овощей, а также для приготовления стейков, гамбургеров и горячих сэндвичей на предприятиях общественного питания и торговли. Высокая скорость приготовления достигается благодаря встроенным в обе части аппарата тепловым элементам, которые плотно прилегают к продукту. Модель оснащена терморегулятором и съёмным поддоном для сбора жира и крошек. Корпус выполнен из нержавеющей стали, жарочная поверхность - из чугуна с антипригарным покрытием.</p>",115588,от 50 до 300 °C,220 В,2.01 кВт,425 мм,400 мм,220 мм,19 кг,Китай,1,495x440x265 мм,0,https://entero.ru/manuals/114957/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Airhot%20CGL.pdf;https://entero.ru/manuals/481872/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,,,1,чугун,рифленая,гладкая,335x218 мм,356x277 мм
