Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Ширина,Глубина,Высота,Страна производства,Остаток,Файлы,Старая цена,Вес (без упаковки),Назначение
https://cdn.entero.ru/mp@2x/45/29/4529b3edcc9d67a930d4efd097e5c5db.jpg,"Термосумка P.L. Proff Cuisine 81200225 на 2 пиццы (45,5 см)",IPDB-218R,2064,RUB,Да,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/274764,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/274764""><b class=""b""><font color=""#3383d0"">P.L. Proff Cuisine 81200225 </font></b></a>используется на предприятиях пищевой промышленности, общественного питания и торговли для доставки пиццы в горячем виде. Изделие выполнено из высококачественной прочной плотной ткани красного цвета. </p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера. </span></em></p>",274764,510 мм,510 мм,,Китай,0,,,0.78 кг,для пиццы
https://cdn.entero.ru/mp@2x/b2/2c/b22c585c9b0f280350fdbb6ce565ffd6.jpg,Термосумка P.L. Proff Cuisine 81200226 на 2 пиццы (56 см),IPDB-222R,2312,RUB,Да,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/274765,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/274765""><b class=""b""><font color=""#3383d0"">P.L. Proff Cuisine 81200226 </font></b></a>используется на предприятиях пищевой промышленности, общественного питания и торговли для доставки пиццы в горячем виде. Изделие выполнено из высококачественной прочной плотной ткани красного цвета. </p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера. </span></em></p>",274765,580 мм,580 мм,,Китай,0,,3256,0.92 кг,для пиццы
https://cdn.entero.ru/mp@2x/f2/6a/f26acecc037113b3d27b2d37892c08a7.jpg,Термосумка P.L. Proff Cuisine 81200227 на 4 пиццы (30 см) с доп. изоляцией,IPDB-1614R,3432,RUB,Да,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/274762,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/274762""><b class=""b""><font color=""#3383d0"">P.L. Proff Cuisine 81200227 </font></b></a>используется на предприятиях пищевой промышленности, общественного питания и торговли для доставки пиццы в горячем виде. Модель оснащена дополнительной изоляцией и удобной ручкой для транспортировки. Изделие выполнено из плотной красной ткани.</p>",274762,400 мм,350 мм,250 мм,Китай,0,,4344,1.14 кг,для пиццы
https://cdn.entero.ru/mp@2x/8e/97/8e97b4a8d012c9c5296a279651dbf70f.jpg,Термосумка P.L. Proff Cuisine 81200230,NCB-2214RD,3661,RUB,Да,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/274766,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/274766""><b class=""b""><font color=""#3383d0"">P.L. Proff Cuisine 81200230 </font></b></a>используется на предприятиях пищевой промышленности, общественного питания и торговли для доставки пиццы в горячем виде. Изделие выполнено из нейлона. </p>",274766,560 мм,350 мм,330 мм,Китай,0,,,0.94 кг,для пиццы
https://cdn.entero.ru/mp@2x/7d/f7/7df760193e2cafb274620cdedf99eafe.jpg;https://cdn.entero.ru/mp@2x/e3/26/e32653eed483d64649ec14d480ea49f2.jpg;https://cdn.entero.ru/mp@2x/08/47/08479cf49fe62b2905f7acaa00d47357.jpg;https://cdn.entero.ru/mp@2x/74/bc/74bcbb25a5f23c511a1da5126cbd0662.jpg;https://cdn.entero.ru/mp@2x/25/a0/25a0c84aaaad60e815f37445ff16d672.jpg;https://cdn.entero.ru/mp@2x/0d/c2/0dc288a653502bc98f952814f50bf786.jpg;https://cdn.entero.ru/mp@2x/72/b6/72b6d238c7a4864dd723f939594f2f62.jpg,Термосумка Luxstahl на 2 пиццы 350х350х100 мм фольгированная средняя с вентиляцией красная,513,3691,RUB,Да,Luxstahl,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/125244,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125244""><b class=""b"">Luxstahl</b></a> используется на предприятиях общественного питания и торговли для временного хранения и транспортировки пиццы и других готовых блюд. Модель с вентиляцией позволяет сохранять температуру своего содержимого неизменной на протяжении длительного периода времени. Люверсы предназначены для вывода излишков влаги из термосумки. Верхний материал выполнен из ткани Оксфорд 1680D c полиуретановой водоотталкивающей пропиткой PU, утеплитель - нетканый материал, состоящий из полых волокон в форме пружин, внутренняя фольга - высокопрочная полиэфирная пленка, покрытая слоем алюминия.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 2 пиццы диаметром 30 см</li>
<li>Ширина коробки: до 30 см</li>
<li>Люверс: 6 мм</li>
<li>Утеплитель: холлофайбер ХАРД 650 гр, толщина 2 см</li>
<li>Цвет: красный</li>
</ul>",125244,350 мм,350 мм,100 мм,Китай,0,https://entero.ru/manuals/507949/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.jpg,,,для пиццы
https://cdn.entero.ru/mp@2x/b1/0d/b10dd3e41d96a0b8d146da476a9b91d5.jpg;https://cdn.entero.ru/mp@2x/cd/a6/cda6600192049db9fd20163b3cbe5dbc.jpg;https://cdn.entero.ru/mp@2x/ba/2f/ba2f78ee1dc316a859a41f0b5ad3a4d6.jpg;https://cdn.entero.ru/mp@2x/30/62/30626003b1780e995f79c1ffbf0a8ee0.jpg;https://cdn.entero.ru/mp@2x/78/75/78753f7282e90733998afb38c76fadaf.jpg;https://cdn.entero.ru/mp@2x/ef/b7/efb7262e0af5130c1ab20d1dd1994c78.jpg,Термосумка Luxstahl на 2 пиццы 350х350х100 мм фольгированная средняя с вентиляцией черная,1607,3691,RUB,Да,Luxstahl,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/125254,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125254""><b class=""b"">Luxstahl</b></a> используется на предприятиях общественного питания и торговли для временного хранения и транспортировки пиццы и других готовых блюд. Модель с вентиляцией позволяет сохранять температуру своего содержимого неизменной на протяжении длительного периода времени. Люверсы предназначены для вывода излишков влаги из термосумки. Верхний материал выполнен из ткани Оксфорд 1680D c полиуретановой водоотталкивающей пропиткой PU, утеплитель - нетканый материал, состоящий из полых волокон в форме пружин, внутренняя фольга - высокопрочная полиэфирная пленка, покрытая слоем алюминия.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 2 пиццы диаметром 30 см</li>
<li>Ширина коробки: до 30 см</li>
<li>Люверс: 6 мм</li>
<li>Утеплитель: холлофайбер ХАРД 650 гр, толщина 2 см</li>
<li>Цвет: черный</li>
</ul>",125254,350 мм,350 мм,100 мм,Китай,0,https://entero.ru/manuals/507951/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.jpg,4794,,для пиццы
https://cdn.entero.ru/mp@2x/4a/81/4a81eda283a32f6377e5037635073e28.jpg;https://cdn.entero.ru/mp@2x/c3/3a/c33a49fc2bff56ea69e98293d53fdf61.jpg;https://cdn.entero.ru/mp@2x/9e/9b/9e9b97290a9c49e5f3e6ea1b6fd3a260.jpg;https://cdn.entero.ru/mp@2x/a1/b3/a1b37adc8c1ca7f91799408d525f635a.jpg;https://cdn.entero.ru/mp@2x/0b/6f/0b6fef64b842188934ff38a3dd59fabc.jpg;https://cdn.entero.ru/mp@2x/10/cd/10cd10e1591c50fb0d902bb1992eb578.jpg;https://cdn.entero.ru/mp@2x/24/05/2405dab84aa25c2d8558ac08bc571547.jpg,Термосумка Luxstahl на 2 пиццы 420х420х100 мм фольгированная большая с вентиляцией красная,515,4023,RUB,Да,Luxstahl,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/125259,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125259""><b class=""b"">Luxstahl</b></a> используется на предприятиях общественного питания и торговли для временного хранения и транспортировки пиццы и других готовых блюд. Модель с вентиляцией позволяет сохранять температуру своего содержимого неизменной на протяжении длительного периода времени. Люверсы предназначены для вывода излишков влаги из термосумки. Верхний материал выполнен из ткани Оксфорд 1680D c полиуретановой водоотталкивающей пропиткой PU, утеплитель - нетканый материал, состоящий из полых волокон в форме пружин, внутренняя фольга - высокопрочная полиэфирная пленка, покрытая слоем алюминия.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 2 пиццы диаметром 35 см</li>
<li>Ширина коробки: до 35 см</li>
<li>Люверс: 6 мм</li>
<li>Утеплитель: холлофайбер ХАРД 650 гр, толщина 2 см</li>
<li>Цвет: красный</li>
</ul>",125259,420 мм,420 мм,100 мм,Китай,0,https://entero.ru/manuals/507952/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.jpg,,,для пиццы
https://cdn.entero.ru/mp@2x/da/d7/dad7781992e764d51f22067c3716df16.jpg;https://cdn.entero.ru/mp@2x/a7/ef/a7ef82e9a483f985b6c65bb1df1cc496.jpg;https://cdn.entero.ru/mp@2x/9b/b8/9bb82a61ba94626a9fe837b3eab03cac.jpg;https://cdn.entero.ru/mp@2x/cd/de/cddef2a5f5f9834dcfae9bf7f41689d0.jpg;https://cdn.entero.ru/mp@2x/0e/d6/0ed65fe0d1e0c4ee6f46b9c24c72f890.jpg;https://cdn.entero.ru/mp@2x/80/95/80959cc8f074ae5093c3444256f795d4.jpg;https://cdn.entero.ru/mp@2x/d7/f3/d7f3d5003278a636f5fbefb40811e619.jpg,Термосумка Luxstahl на 2 пиццы 420х420х100 мм фольгированная большая с вентиляцией черная,1609,4023,RUB,Да,Luxstahl,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/125260,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125260""><b class=""b"">Luxstahl</b></a> используется на предприятиях общественного питания и торговли для временного хранения и транспортировки пиццы и других готовых блюд. Модель с вентиляцией позволяет сохранять температуру своего содержимого неизменной на протяжении длительного периода времени. Люверсы предназначены для вывода излишков влаги из термосумки. Верхний материал выполнен из ткани Оксфорд 1680D c полиуретановой водоотталкивающей пропиткой PU, утеплитель - нетканый материал, состоящий из полых волокон в форме пружин, внутренняя фольга - высокопрочная полиэфирная пленка, покрытая слоем алюминия.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 2 пиццы диаметром 35 см</li>
<li>Ширина коробки: до 35 см</li>
<li>Люверс: 6 мм</li>
<li>Утеплитель: холлофайбер ХАРД 650 гр, толщина 2 см</li>
<li>Цвет: черный</li>
</ul>",125260,420 мм,420 мм,100 мм,Китай,0,https://entero.ru/manuals/507953/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.jpg,5747,,для пиццы
https://cdn.entero.ru/mp@2x/c8/fa/c8fa2e17c9f0ad072610ff3542521373.jpg;https://cdn.entero.ru/mp@2x/b2/c3/b2c3c9394c4312c0ffedcdf9b29378d0.jpg,Сумка для пиццы HENDI Kitchen Line 709870,Сумка для пиццы HENDI Kitchen Line 709870,4083,RUB,Да,HENDI,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/290566,"<p>Сумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/290566""><b class=""b"">HENDI Kitchen Line 709870</b></a> используется на предприятиях общественного питания и торговли для временного хранения и транспортировки пиццы и других готовых блюд. Модель позволяет сохранять температуру своего содержимого неизменной на протяжении длительного периода времени. Изделие оснащено ручками для перноски, застежкой-липучкой и прозрачным карманом для купюр. Сумка выполнена из прочного полиэстера, изоляция - из пеноматериала.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 4 пиццы 450х450 мм</li>
<li>Толщина изоляции: 5 мм</li>
<li>Плотность материала:
<ul>
<li>Внешний: 600 D</li>
<li>Внутренний: 210 D</li>
</ul>
</li>
</ul>",290566,460 мм,460 мм,210 мм,Китай,0,,5751,0.39 кг,для пиццы
https://cdn.entero.ru/mp@2x/42/fc/42fc954d713bd8320efc1897cb05be11.jpg;https://cdn.entero.ru/mp@2x/ba/b7/bab72942ac9a3b5fdb482e3fe6277bc7.jpg;https://cdn.entero.ru/mp@2x/57/ac/57acec6f3cf5f3fa6a0a9ba82b286a8d.jpg;https://cdn.entero.ru/mp@2x/33/a7/33a75cf58f86e1668b6aa494a6239dda.jpg;https://cdn.entero.ru/mp@2x/87/c8/87c88992b29a7cf01a0c01390a7044f0.jpg;https://cdn.entero.ru/mp@2x/ac/2c/ac2c534b5ac3381fed9509646d48793f.jpg;https://cdn.entero.ru/mp@2x/49/09/49097bc9e0a479de7220f156ccc575b8.jpg,Термосумка Luxstahl на 2 пиццы 450х450х100 мм фольгированная XXL с вентиляцией красная,643,4217,RUB,Да,Luxstahl,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/125266,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125266""><b class=""b"">Luxstahl</b></a> используется на предприятиях общественного питания и торговли для временного хранения и транспортировки пиццы и других готовых блюд. Модель с вентиляцией позволяет сохранять температуру своего содержимого неизменной на протяжении длительного периода времени. Люверсы предназначены для вывода излишков влаги из термосумки. Верхний материал выполнен из ткани Оксфорд 1680D c полиуретановой водоотталкивающей пропиткой PU, утеплитель - нетканый материал, состоящий из полых волокон в форме пружин, внутренняя фольга - высокопрочная полиэфирная пленка, покрытая слоем алюминия.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 2 пиццы диаметром 40 см</li>
<li>Ширина коробки: до 40 см</li>
<li>Люверс: 6 мм</li>
<li>Утеплитель: холлофайбер ХАРД 650 гр, толщина 2 см</li>
<li>Цвет: красный</li>
</ul>",125266,450 мм,450 мм,100 мм,Китай,0,https://entero.ru/manuals/507955/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.jpg,5623,,для пиццы
https://cdn.entero.ru/mp@2x/35/8b/358bfed23d3807421f4d1c41a5ab8500.jpg;https://cdn.entero.ru/mp@2x/8b/7b/8b7b2ec4aff66be78261bd7463bed46d.jpg;https://cdn.entero.ru/mp@2x/12/24/12249771c140515f3c22d676e964b3c7.jpg;https://cdn.entero.ru/mp@2x/8b/e3/8be3988c31b11ec46010cd9253aa9e85.jpg;https://cdn.entero.ru/mp@2x/57/64/57642b5e0641e447fecf9ffccc0c715c.jpg;https://cdn.entero.ru/mp@2x/20/38/2038a75168bc3cff182cbad75e120659.jpg;https://cdn.entero.ru/mp@2x/ea/d7/ead75a4a33a3d03f85d8f6363515ef47.jpg,Термосумка Luxstahl на 2 пиццы 450х450х100 мм фольгированная XXL с вентиляцией черная,1611,4217,RUB,Да,Luxstahl,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/125267,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125267""><b class=""b"">Luxstahl</b></a> используется на предприятиях общественного питания и торговли для временного хранения и транспортировки пиццы и других готовых блюд. Модель с вентиляцией позволяет сохранять температуру своего содержимого неизменной на протяжении длительного периода времени. Люверсы предназначены для вывода излишков влаги из термосумки. Верхний материал выполнен из ткани Оксфорд 1680D c полиуретановой водоотталкивающей пропиткой PU, утеплитель - нетканый материал, состоящий из полых волокон в форме пружин, внутренняя фольга - высокопрочная полиэфирная пленка, покрытая слоем алюминия.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 2 пиццы диаметром 40 см</li>
<li>Ширина коробки: до 40 см</li>
<li>Люверс: 6 мм</li>
<li>Утеплитель: холлофайбер ХАРД 650 гр, толщина 2 см</li>
<li>Цвет: черный</li>
</ul>",125267,450 мм,450 мм,100 мм,Китай,0,https://entero.ru/manuals/507956/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.jpg,,,для пиццы
https://cdn.entero.ru/mp@2x/32/d5/32d5aef8a53a1703e13214307a84ea68.jpg;https://cdn.entero.ru/mp@2x/ab/20/ab20761a34e00a6d39349e7335fc1ca0.jpg;https://cdn.entero.ru/mp@2x/43/2b/432b5aba428cdad5ba809845d6b556bd.jpg;https://cdn.entero.ru/mp@2x/ee/b5/eeb55bf5398bb86760c7b8873af55e2a.jpg;https://cdn.entero.ru/mp@2x/b5/1d/b51d88675d1cb0f666136e8b308c6ca3.jpg;https://cdn.entero.ru/mp@2x/13/49/13497a812045ec1422b2ac5ed8b38c38.jpg,Термосумка Luxstahl на 5-6 пицц 350х350х300 мм фольгированная средняя с вентиляцией красная,512,4470,RUB,Да,Luxstahl,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/125255,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125255""><b class=""b"">Luxstahl</b></a> используется на предприятиях общественного питания и торговли для временного хранения и транспортировки пиццы и других готовых блюд. Модель с вентиляцией позволяет сохранять температуру своего содержимого неизменной на протяжении длительного периода времени. Люверсы предназначены для вывода излишков влаги из термосумки. Верхний материал выполнен из ткани Оксфорд 1680D c полиуретановой водоотталкивающей пропиткой PU, утеплитель - нетканый материал, состоящий из полых волокон в форме пружин, внутренняя фольга - высокопрочная полиэфирная пленка, покрытая слоем алюминия.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 5-6 пицц диаметром 30 см</li>
<li>Ширина коробки: до 30 см</li>
<li>Люверс: 6 мм</li>
<li>Утеплитель: холлофайбер ХАРД 650 гр, толщина 2 см</li>
<li>Цвет: красный</li>
</ul>",125255,350 мм,350 мм,300 мм,Китай,0,https://entero.ru/manuals/507957/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.jpg,,,"для пиццы, для горячих блюд"
https://cdn.entero.ru/mp@2x/e3/5c/e35ca73650277fc5710728b19d691a02.jpg;https://cdn.entero.ru/mp@2x/b0/c9/b0c9eae7cb0b57f7cdf38c865a647452.jpg;https://cdn.entero.ru/mp@2x/5b/a2/5ba264bb4e92080469565dedbcf2f918.jpg;https://cdn.entero.ru/mp@2x/23/04/230430b7268f980050bec421309534b4.jpg;https://cdn.entero.ru/mp@2x/21/75/2175c040a9b52a954b68b0dca7de0326.jpg;https://cdn.entero.ru/mp@2x/68/28/6828c5bec17dfd7d9ecc94c2968c177d.jpg,Термосумка Luxstahl на 5-6 пицц 350х350х300 мм фольгированная средняя с вентиляцией черная,1608,4470,RUB,Да,Luxstahl,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/125256,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125256""><b class=""b"">Luxstahl</b></a> используется на предприятиях общественного питания и торговли для временного хранения и транспортировки пиццы и других готовых блюд. Модель с вентиляцией позволяет сохранять температуру своего содержимого неизменной на протяжении длительного периода времени. Люверсы предназначены для вывода излишков влаги из термосумки. Верхний материал выполнен из ткани Оксфорд 1680D c полиуретановой водоотталкивающей пропиткой PU, утеплитель - нетканый материал, состоящий из полых волокон в форме пружин, внутренняя фольга - высокопрочная полиэфирная пленка, покрытая слоем алюминия.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 5-6 пицц диаметром 30 см</li>
<li>Ширина коробки: до 30 см</li>
<li>Люверс: 6 мм</li>
<li>Утеплитель: холлофайбер ХАРД 650 гр, толщина 2 см</li>
<li>Цвет: черный</li>
</ul>",125256,350 мм,350 мм,300 мм,Китай,0,https://entero.ru/manuals/507958/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.jpg,,,"для пиццы, для горячих блюд"
