Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Производительность,Установка,Диаметр чаши,Материал ловителя,Терморегулятор
https://cdn.entero.ru/mp@2x/66/9e/669e1c0b37af81290e49be0d4a99fa3e.jpg,Колпак Hurakan HKN-PC730C,Колпак Hurakan HKN-PC730C,8916,RUB,Да,Hurakan,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/87073,"<p>Колпак <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/87073"">Hurakan HKN-PC730C</a></b> используется на предприятиях общественного питания и торговли совместно с аппаратом для производства сахарной ваты <a href=""https://entero.ru/item/84375"">HKN-C3</a> для защиты продукта приготовления от попадания частиц пыли и песка. Изделие выполнено из оргстекла.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 730x530x435 мм</li>
<li>Размеры в упаковке: 740x740x400 мм</li>
<li>Вес: 0,9 кг</li>
<li>Вес с упаковкой: 2,25 кг</li>
</ul>",87073,,,,,,,,,,22,,,,,,,,,
https://cdn.entero.ru/mp@2x/1c/20/1c20a7827dc3c0715219c605f2ab87aa.jpg,Купол защитный RoboLabs ПОЛУГВИДОН,Купол защитный RoboLabs ПОЛУГВИДОН,9901,RUB,Да,RoboLabs,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/89907,"<p>Защитный купол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/89907"">RoboLabs ПОЛУГВИДОН</a></b> используется совместно с российскими и импортными аппаратами для сахарной ваты с диаметром ловителя до 670 мм. Аксессуар на половину ловителя упрощает приготовление сахарной ваты и обеспечивает безопасность. Модель выполнена из пластика.</p>

<p>В комплект поставки входят 3 зажима.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Габариты: 690х690х420 мм</li>
<li>Вес: 2 кг</li>
</ul>",89907,,,,,,,,,,0,,,,,,,,,
https://cdn.entero.ru/mp@2x/e1/98/e198eb2214988ce5cdc180fc2a44b5d5.jpg,Ловитель пластиковый RoboLabs POCUS,51050,10740,RUB,Да,RoboLabs,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/37620,"<p>Ловитель пластиковый <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/37620"">RoboLabs POCUS</a></b> предназначен для аппарата сахарной ваты Focus в комплекте с сеткой и держателями.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты (мм): 670x670x240</li>
<li>Вес (кг): 2</li>
</ul>",37620,,,700 мм,700 мм,300 мм,,Россия,,,0,,,,3 кг,,,,,
https://cdn.entero.ru/mp@2x/06/73/06737eda5fab3b9542322be88339ed7c.jpg,Купол Rosso PC-C3,Купол Rosso PC-C3,6154,RUB,Да,Rosso,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/312842,"<p>Купол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/312842"">Rosso PC-C3</a></b> используется совместно с аппаратами для сахарной ваты <a href=""https://entero.ru/item/271275"">HEC-01</a> и <a href=""http://271346"">HEC-03</a> для защиты готового продукта от загрязнений, защищает от ветра во время готовки и разбрызгивания сахара. Легко устанавливается и не требует дополнительных креплений. Аксессуар выполнен из пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр: 530 мм ​</li>
</ul>",312842,,,530 мм,530 мм,363 мм,,Китай,,,0,,,,2 кг,,,530 мм,,
https://cdn.entero.ru/mp@2x/bb/b8/bbb89f8e0631d2bccee7239bc11e747e.jpg,Крышка GASTRORAG PC‑C3,Крышка GASTRORAG PC‑C3,8395,RUB,Да,GASTRORAG,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/286938,"<p>Крышка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/286938""><b class=""b"">GASTRORAG PC‑C3 </b></a>используется совместно с аппаратами для сахарной ваты <a href=""https://entero.ru/item/83272"">HEC-01</a> и <a href=""https://entero.ru/item/223075"">HEC-05</a> для предохранения оборудования и готового продукта от пыли, грязи и насекомых в кинотеатрах, цирках, парках аттракционов, развлекательных и торговых центрах. Аксессуар изготовлен из оргстекла.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр: 520 мм</li>
<li>Вес: 2.5 кг</li>
<li>Высота: 320 мм</li>
<li>Страна производства: Китай</li>
</ul>",286938,,,,,,,,,,0,,10114,,,,,,,
https://cdn.entero.ru/mp@2x/6d/94/6d94e7e1446387bd335ee0fcd8724115.jpg,Крышка GASTRORAG PC-C4,Крышка GASTRORAG PC-C4,8656,RUB,Да,GASTRORAG,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/223082,"<p>Крышка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/223082"">GASTRORAG PC-C4</a></b> предназначена для использования совместно с аппаратом для сахарной ваты <a href=""https://entero.ru/item/83345"">HEC-02</a> в кинотеатрах, цирках, парках аттракционов, развлекательных и торговых центрах. Изделие выполнено из оргстекла.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр: 720 мм</li>
<li>Высота: 320 мм</li>
<li>Вес без упаковки: 3,4 кг</li>
</ul>

<p> </p>",223082,,,,,,,Китай,,,0,,,,,,,,,
https://cdn.entero.ru/mp@2x/31/7c/317c21a46ca04422066ed00ecf1b28c9.jpg,Купол для сахарной ваты Airhot PC-2,Купол для сахарной ваты Airhot PC-2,8740,RUB,Да,Airhot,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/52181,"<p>Купол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.by/item/52181"">Airhot PC-2</a></b> используется совместно с аппаратом для сахарной ваты <a href=""https://entero.ru/item/52177"">CF-2</a> для защиты готового продукта от грязи и пыли. Аксессуар выполнен из пластика и не требует дополнительных приспособлений для крепления на чаше, легко чистится.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр: 730 мм</li>
<li>Размеры: 740х740х350 мм</li>
<li>Вес с упаковкой: 2,4 кг</li>
</ul>",52181,,,,,,,,,,0,,11653,,,,,,,
https://cdn.entero.ru/mp@2x/af/0d/af0dac36f4adc12c21158969291fb475.jpg,Купол Rosso PC-C4,Купол Rosso PC-C4,9585,RUB,Да,Rosso,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/312844,"<p>Купол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/312844"">Rosso PC-C4</a></b> используется совместно с аппаратами для сахарной ваты <a href=""https://entero.ru/item/271316"">HEC-02</a> для защиты готового продукта от загрязнений, защищает от ветра во время готовки и разбрызгивания сахара. Легко устанавливается и не требует дополнительных креплений. Аксессуар выполнен из пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр: 730 мм ​</li>
</ul>",312844,,,,,,,,,,0,,12133,,2 кг,,,,,
https://cdn.entero.ru/mp@2x/c8/05/c80529bf287879498bdfd5005678c728.jpg,Ловитель RoboLabs RLRJF67PSR,Ловитель RoboLabs RLRJF67PSR,10612,RUB,Да,RoboLabs,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/89910,"<p>Ловитель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/89910""><b class=""b"">RoboLabs RLRJF67PSR</b></a> используется совместно с аппаратами для сахарной ваты CARNIVAL и CARNIVAL PRO. Модель выполнена из пластика.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Диаметр: 670 мм</li>
<li>Габариты: 670х670х240 мм</li>
<li>Вес: 3 кг</li>
</ul>",89910,,,,,,,,,,0,,11411,,,,,,,
https://cdn.entero.ru/mp@2x/3e/fc/3efcc5f8a7c859684b7c114d505fa3fc.jpg,Купол защитный RoboLabs ДОДОН,Купол защитный RoboLabs ДОДОН,14928,RUB,Да,RoboLabs,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/104588,"<p>Защитный купол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/104588"">RoboLabs ДОДОН</a></b> используется совместно с российскими и импортными аппаратами для сахарной ваты с диаметром ловителя до 670 мм. Модель выполнена из ABS-пластика.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Габариты: 690x690x320 мм</li>
<li>Вес: 4 кг</li>
</ul>",104588,,,,,,,,,,0,,15714,,,,,,,
https://cdn.entero.ru/mp@2x/86/19/861902b4efc3fc32b8b9e9aacce598f5.jpg;https://cdn.entero.ru/mp@2x/98/a8/98a8517654827b11325c50c1344fb52b.jpg;https://cdn.entero.ru/mp@2x/22/e6/22e6203934bb4487aba2ac33bc34fc02.jpg;https://cdn.entero.ru/mp@2x/68/9f/689f704ecbcdcf26adad8c0a34c451f7.jpg;https://cdn.entero.ru/mp@2x/80/1f/801fb4d1ba7c9687b73d3146929d786a.jpg;https://cdn.entero.ru/mp@2x/43/73/437339a3df48ac07a6f455e68e6865b5.jpg;https://cdn.entero.ru/mp@2x/68/f6/68f6b5fcba59b03308fda40205dffde3.jpg,Экран защитный RoboLabs RLRJF50PPS,Экран защитный RoboLabs RLRJF50PPS,15877,RUB,Да,RoboLabs,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/319355,"<p>Защитный экран <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/319355"">RoboLabs RLRJF50PPS</a></b> используется совместно с аппаратами для сахарной ваты с вертикальной подачей Carnaval и Carnaval Pro с диаметром ловителя до 500 мм. Изделие выполнено из прозрачного пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты: 540х540х250 мм</li>
<li>Объем: 0,07 м<sup>3</sup></li>
<li>Габариты в упаковке: 555х545х210 мм</li>
<li>Объем упаковки: 0,06 м<sup>3</sup></li>
</ul>",319355,,,,,,,,,,0,,16539,,,,,,,
https://cdn.entero.ru/mp@2x/d4/78/d4782f3249db2c16ee83db1e411b77a6.jpg,Ловитель RoboLabs RLRJF50ALR,Ловитель RoboLabs RLRJF50ALR,27914,RUB,Да,RoboLabs,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/346912,"<p>Ловитель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/346912""><b class=""b"">RoboLabs Carnival RLRJF50ALR</b></a> предназначен для аппарата сахарной ваты <a href=""https://entero.ru/search.php?text=RoboLabs+Carnival"">Carnival</a> и <a href=""https://entero.ru/search.php?text=RoboLabs+Carnival+Pro"">Carnival Pro</a>. Изделие выполнено из алюминия.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Внутренний диаметр: 500 мм</li>
<li>Размеры: 520x520x150 мм</li>
<li>Объем без упаковки: 0,04056 м³</li>
<li>Объем упаковки: 0,067122 м³</li>
<li>Габариты в упаковке: 565x540x220 мм</li>
<li>Вес без упаковки: 2 кг</li>
<li>Вес с упаковкой: 2,98 кг</li>
</ul>",346912,,,,,,,,,,0,https://entero.ru/manuals/425833/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20RoboLabs%20Carnival%20RLRJF50ALR.pdf,30341,,,,,,,
https://cdn.entero.ru/mp@2x/9b/51/9b51816658e5094b59c7dd37e3fb765c.jpg;https://cdn.entero.ru/mp@2x/ba/50/ba5066b51c511af43610df9433f4a823.jpg;https://cdn.entero.ru/mp@2x/41/c1/41c1ce73d3cef7df47e6b8fd9642166e.jpg;https://cdn.entero.ru/mp@2x/93/24/9324c77eed0258e9eae72ca46129674f.jpg;https://cdn.entero.ru/mp@2x/06/bb/06bb50f9fb36d60e75875a0026a7d8df.jpg;https://cdn.entero.ru/mp@2x/fa/fc/fafc3bbf80ea85695b41406dcb86bcc2.jpg;https://cdn.entero.ru/mp@2x/d0/4c/d04c358962914353b5b3fec7c1778d4d.jpg;https://cdn.entero.ru/mp@2x/6b/13/6b136fa75072c83fd94a195e637cfdf4.jpg,Тележка RoboLabs ТАСВ-052,Тележка RoboLabs ТАСВ-052,30500,RUB,Да,RoboLabs,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/108019,"<p>Тележка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/108019"">RoboLabs ТАСВ-052</a></b> предназначена для установки аппарата для сахарной ваты. Модель оснащена восьмигранным корпусом, 4 поворотными колесами, ручкой для удобного перемещения и отверстием для вывода сетевого провода.</p>

<p>В комплект поставки входит съемный держатель для стакана.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Высота полки под аппарат от верха: 240 мм</li>
<li>Диаметр колеса: 100 мм</li>
<li>Габариты: 640x520x670 мм</li>
<li>Вес: 14 кг</li>
<li>Цвет: розовый</li>
</ul>",108019,,,,,,,,,,0,,32447,,,,,,,
https://cdn.entero.ru/mp@2x/6c/7a/6c7a1ca272f4af09158a45077cd3a714.jpg;https://cdn.entero.ru/mp@2x/21/14/2114de9b96e81c933302bde1e1496fa4.jpg,Тележка RoboLabs ТАСВ-130К1,Тележка RoboLabs ТАСВ-130К1,56563,RUB,Да,RoboLabs,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/108020,"<p>Тележка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/108020"">RoboLabs ТАСВ-130К1</a></b> предназначена для установки аппарата для сахарной ваты. Модель оснащена 2 колесами и опорами. Корпус выполнен из крашеного металла, столешница - из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер столешницы: 1300х550 мм</li>
<li>Габариты: 1700x730x770 мм</li>
<li>Цвет: розовый</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",108020,,,,,,,,,,0,,58920,,,,,,,
https://cdn.entero.ru/mp@2x/c2/2b/c22b1b86018ea5703d7d8224ecb3ce49.jpg,Палочки бамбуковые Hurakan HKN-STICK 500 шт,Палочки бамбуковые Hurakan HKN-STICK 500 шт,1014,RUB,Нет,Hurakan,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/301520,"<p>Палочки для сахарной ваты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/301520""><b class=""b"">Hurakan HKN-STICK</b></a> используются совместно с <a href=""https://entero.ru/search.php?text=%D0%90%D0%BF%D0%BF%D0%B0%D1%80%D0%B0%D1%82+%D0%B4%D0%BB%D1%8F+%D1%81%D0%B0%D1%85%D0%B0%D1%80%D0%BD%D0%BE%D0%B9+%D0%B2%D0%B0%D1%82%D1%8B+Hurakan"">аппаратами для сахарной ваты</a> на предприятиях общественного питания и торговли.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Количество в упаковке: 500 шт.</li>
<li>Размер: 3х3х300 мм</li>
</ul>",301520,,,,,,,,,,0,,,,,,,,,
https://cdn.entero.ru/mp@2x/9c/5b/9c5b6a461654a1de49be92e994944474.jpg,Колпак для аппарата сахарной ваты Foodatlas FA-01PC,Колпак для аппарата сахарной ваты Foodatlas FA-01PC,0,RUB,Нет,Foodatlas,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/365422,"<p>Колпак <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/365422""><b class=""b"">Foodatlas FA-01PC</b></a> используется совместно с аппаратом для сахарной ваты <a href=""https://entero.ru/item/64386"">ET-MF-52A</a> на предприятиях общественного питания и торговли. Аксессуар выполнен из пластика. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 520х520х500 мм</li>
<li>Вес: 0,2 кг</li>
</ul>",365422,,,,,,,,,,0,,,,,,,,,
https://cdn.entero.ru/mp@2x/6b/31/6b31beae802407e9df3fd6391b6ca578.jpg,Палочки для сахарной ваты Hurakan HKN-STICK (100 шт),Палочки для сахарной ваты Hurakan HKN-STICK (100 шт),215,RUB,Нет,Hurakan,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/101052,"<p>Палочки для сахарной ваты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/101052""><b class=""b"">Hurakan HKN-STICK</b></a> используются совместно с <a href=""https://entero.ru/search.php?text=%D0%90%D0%BF%D0%BF%D0%B0%D1%80%D0%B0%D1%82+%D0%B4%D0%BB%D1%8F+%D1%81%D0%B0%D1%85%D0%B0%D1%80%D0%BD%D0%BE%D0%B9+%D0%B2%D0%B0%D1%82%D1%8B+Hurakan"">аппаратами для сахарной ваты</a> на предприятиях общественного питания и торговли.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Количество в упаковке: от 90 до 100 шт.</li>
<li>Размер: 3х3х300 мм</li>
</ul>",101052,,,,,,,,,,0,,276,,,,,,,
https://cdn.entero.ru/mp@2x/94/43/94431dbd0817d90d3a2503e788159785.jpg,Купол стеклянный защитный Gastrolux для ПН-147/БЛС/Sp,Купол стеклянный защитный Gastrolux для ПН-147/БЛС/Sp,23555,RUB,Нет,Gastrolux,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/365674,"<p>Защитный купол используется совместно с блинными станциями <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/365674""><b class=""b"">Gastrolux <a href=""https://entero.ru/item/329131"">ПН-147/БЛС/Sp</a>.</b></a> Модель выполнена из стекла.</p>",365674,,,,,,,,,,0,,24536,,,,,,,
https://cdn.entero.ru/mp@2x/e3/3c/e33cce2b071a9c8ac6d8be45975ae18b.jpg;https://cdn.entero.ru/mp@2x/ba/64/ba64a58c818f1209e6934a9dc06d5da9.jpg;https://cdn.entero.ru/mp@2x/fa/cc/facc5962f49ac52f6fc337ac3dcff0e9.jpg,Тележка RoboLabs ТАСВ-050С1,Тележка RoboLabs ТАСВ-050С1,32173,RUB,Нет,RoboLabs,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/108016,"<p>Тележка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/108016"">RoboLabs ТАСВ-050С1</a></b> предназначена для установки аппарата для сахарной ваты. Модель оснащена дополнительной полкой, 4 поворотными колесами со стопами и ручкой для удобного перемещения.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты: 580x500x700 мм</li>
<li>Цвет: белый</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На первом фото тележка изображена с аппаратом для сахарной ваты, который в комплект поставки не входит.</span></em></p>",108016,,,,,,,,,,0,,,,,,,,,
https://cdn.entero.ru/mp@2x/ac/83/ac83ff7f6357d68d79ab920d362f48d0.jpg,Ловитель «сахарного снега» RoboLabs NOSNOW,Ловитель «сахарного снега» RoboLabs NOSNOW,3967,RUB,Нет,RoboLabs,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/169570,"<p>Ловитель «сахарного снега» <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/169570"">RoboLabs NOSNOW</a></b> используется совместно с российскими и импортными аппаратами для сахарной ваты с подачей ваты вверх. Модель выполнена из нержавеющей стали и сетки.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Габариты: 320х300х200 мм</li>
</ul>",169570,,,,,,,,,,0,,5510,,,,,,,
https://cdn.entero.ru/mp@2x/53/5f/535f08f5be846aaeecfe288f448f9883.jpg,Колпак EKSI PC-C3 рст,Колпак EKSI PC-C3 рст,5526,RUB,Нет,EKSI,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/368450,"<p>Прозрачный колпак<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368450"">EKSI PC-C3 рст</a></b> используется совместно с аппаратом для сахарной ваты <a href=""https://entero.ru/item/59212"">HEC-01</a> при эксплуатации на улице. Изделие выполнено из пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 535х535х350 мм ​</li>
<li>Вес: 1,358 кг</li>
</ul>",368450,,,,,,,,,,0,,,,,,,,,
https://cdn.entero.ru/mp@2x/88/ef/88ef60efbe16f4407d6eb8df42ff30bd.jpg,Купол защитный Enigma DOME-52,Купол защитный Enigma DOME-52,8227,RUB,Нет,Enigma,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/79488,"<p>Защитный купол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/79488"">Enigma DOME-52</a></b> используется совместно с аппаратом для сахарной ваты. Аксессуар упрощает приготовление сахарной ваты и обеспечивает безопасность. Модель выполнена из пластика.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Габариты: 520х520х350 мм</li>
<li>Вес: 1,5 кг</li>
</ul>",79488,,,,,,,,,,0,,9679,,,,,,,
https://cdn.entero.ru/mp@2x/88/01/88011fda22bb39a9f9445bbdcfb2b52a.jpg,Тележка RoboLabs ТАСВ-050С2,Тележка RoboLabs ТАСВ-050С2,32175,RUB,Нет,RoboLabs,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/108017,"<p>Тележка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/108017"">RoboLabs ТАСВ-050С2</a></b> предназначена для установки аппарата для сахарной ваты. Модель оснащена дополнительной полкой, 4 поворотными колесами со стопами и ручкой для удобного перемещения.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты: 580x500x700 мм</li>
<li>Цвет: розовый</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото тележка изображена с аппаратом для сахарной ваты, который в комплект поставки не входит.</span></em></p>",108017,,,,,,,,,,0,,33868,,,,,,,
https://cdn.entero.ru/mp@2x/e6/3d/e63d2ef368241b2b7e6810db162065bb.jpg,Палочки для сахарной ваты GASTRORAG CC-280,Палочки для сахарной ваты GASTRORAG CC-280,0,RUB,Нет,GASTRORAG,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/80466,"<p>Палочки <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/80466"">GASTRORAG CC-280</a></b> используются совместно с аппаратами для приготовления сахарной ваты. Изделия выполнены из натурального бамбука.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Количество в упаковке: 100 шт.</li>
<li>Размер: 280х3,5 мм</li>
<li>Вес: 0,25 кг</li>
</ul>",80466,,,,,,,,,,0,https://entero.ru/manuals/116298/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,,,,,,,
https://cdn.entero.ru/mp@2x/80/9c/809cfee119ba81c48d230c5e88e12c25.jpg,Ловитель для аппарата сахарной ваты Gold Medal 42040NM,Ловитель для аппарата сахарной ваты Gold Medal 42040NM,0,RUB,Нет,Gold Medal,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/50646,"<p>Ловитель для аппарата сахарной ваты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/50646""><b class=""b"">Gold Medal 42040</b></a> используется совместно с аппаратом Floss Boss. Изделие выполнено из белого непрозрачного пластика.</p>

<p>Сетка и держатели приобретаются отдельно.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 685,8х685,8х228,6 мм</li>
</ul>",50646,,,,,,,,,,0,,,,,,,,,
https://cdn.entero.ru/mp@2x/30/55/30557b1be012f7cf8f4ba56dc0f4ed82.jpg;https://cdn.entero.ru/mp@2x/68/fe/68fef2c611e987ee164acc327a3a6a55.jpg,Палочки для сахарной ваты VIATTO CBS-28,Палочки для сахарной ваты VIATTO CBS-28,0,RUB,Нет,VIATTO,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/229331,"<p>Палочки <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/229331"">VIATTO CBS-28</a></b> используются совместно с аппаратами для приготовления сахарной ваты. Модель выполнена из бамбука.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Количество в упаковке: 100 шт.</li>
<li>Длина: 280 мм</li>
</ul>",229331,,,,,,,,,,0,,,,,,,,,
https://cdn.entero.ru/mp@2x/c5/f7/c5f783b0d2dea41086e3711421f7c514.jpg,Колпак EKSI PC-C3,Колпак EKSI PC-C3,0,RUB,Нет,EKSI,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/59251,"<p>Прозрачный колпак<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/59251"">EKSI PC-C3</a></b> используется совместно с аппаратом для сахарной ваты <a href=""https://entero.ru/item/59212"">HEC-01</a> при эксплуатации на улице. Изделие выполнено из пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 535х535х350 мм ​</li>
<li>Вес: 1,358 кг</li>
</ul>",59251,,,,,,,,,,0,,,,,,,,,
https://cdn.entero.ru/mp@2x/87/c9/87c96312a5b8ab402bf2d3b22064321d.jpg,Ловитель для аппарата сахарной ваты Gold Medal 42040,Ловитель для аппарата сахарной ваты Gold Medal 42040,0,RUB,Нет,Gold Medal,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/50664,"<p>Ловитель для аппарата сахарной ваты <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/50664"">Gold Medal 42040</a></b> используется совместно с аппаратом Floss Boss. Изделие выполнено из алюминия.</p>

<p>Сетка и держатели приобретаются отдельно.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 685,8х685,8х228,6 мм</li>
</ul>",50664,,,,,,,,,,0,,,,,,,,,
https://cdn.entero.ru/mp@2x/d6/bf/d6bfbf2edf25f70fb7b36f997d0be183.jpg,Купол для аппарата сахарной ваты Gold Medal Double Bubble 3943,Купол для аппарата сахарной ваты Gold Medal Double Bubble 3943,0,RUB,Нет,Gold Medal,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/50645,"<p>Купол для аппарата сахарной ваты <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/50645"">Gold Medal Double Bubble 3943</a></b> используется совместно с диаметром ловителя 660 мм для упрощения приготовления сахарной ваты и обеспечения безопасности. Модель легко устанавливается и чистится. Изделие выполнено из пищевого пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты: 710x710x460 мм</li>
<li>Вес: 4,5 кг</li>
<li>Вес с упаковной: 6,98 кг</li>
</ul>",50645,,,,,,,,,,0,https://entero.ru/manuals/37847/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Gold%20Medal%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,,,,,,
