Изображения,Название,Артикул,Цена,Валюта,Наличие,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Ширина,Вес,Количество мест,Размеры,Остаток,Старая цена,Вес (без упаковки),Родина бренда,Страна-производитель,Материал,Максимальная нагрузка,Количество перекладин,Высота подъема,Длина лестницы,Глубина ступени
https://cdn.entero.ru/mp@2x/5d/f7/5df7207978571ea32baa3668b6cf33c2.jpg;https://cdn.entero.ru/mp@2x/c8/d6/c8d6445428a8e42a9aa25827cfdabc1a.jpg;https://cdn.entero.ru/mp@2x/6c/41/6c4119287374d2ffff358fd26d9313c6.jpg;https://cdn.entero.ru/mp@2x/e0/35/e03505f2f0ac8820ead562a82b1e770e.jpg,Лестница-трансформер Мастер-инструмент МИ ПРОФИ 4х6,Лестница-трансформер Мастер-инструмент МИ ПРОФИ 4х6,17076,RUB,Да,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/233944,"<p>Лестница-трансформер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/233944""><b class=""b"">Мастер-инструмент МИ ПРОФИ 4х6 </b></a>используется для выполнения строительных, ремонтных, отделочных или иных видов работ, когда необходимо произвести какие-либо действия на высоте. Модель оснащена большим замком. Лестница изготовлена из алюминия, замки - из стали, заглушки - из резинопластика. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Рифленые ступеньки обеспечивают хорошее сцепление стопы с поверхностью</li>
<li>Противоскользящие заглушки для устойчивости на скользких и неровных покрытиях </li>
<li>Европейские и немецкие сертификаты соответствия </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество секций: 4</li>
<li>Количество ступеней в одной секции: 6</li>
<li>Высота в положении лестницы: 6900 мм</li>
<li>Высота в положении стремянки: 3320 мм </li>
<li>Высота в положении помост: 3320 мм </li>
<li>Габариты: 1790х250х350 мм </li>
</ul>

<p> ​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",233944,раздвижная,,,,,0,18361,14.5 кг,,Россия,алюминий,,,,,
https://cdn.entero.ru/mp@2x/2a/1c/2a1c2ea1a007a64101b277260c828020.jpg,"Лестница двухсекционная Мастер-инструмент Стандарт, 17 ступеней","Лестница двухсекционная Мастер-инструмент Стандарт, 17 ступеней",17131,RUB,Да,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/233690,"<p>Двухсекционная лестница <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/233690""><b class=""b"">Мастер-инструмент Стандарт </b></a>используется для выполнения строительных, ремонтных, отделочных или иных видов работ, когда необходимо произвести какие-либо действия на высоте. Модель оснащена перемычкой в виде ленты. Лестница изготовлена из алюминия. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество секций: 2</li>
<li>Количество ступеней в одной секции: 17</li>
<li>Толщина профиля: 1,2 мм </li>
<li>Ширина ступени: 30 мм</li>
</ul>

<p>​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",233690,приставная,820 мм,,,,0,,20 кг,,Россия,алюминий,150 кг,17,от 4.85 до 8.565 м,,
https://cdn.entero.ru/mp@2x/b0/c7/b0c7e5bf06226ac1374843e27419c56d.jpg,Лестница-трансформер Мастер-инструмент Стандарт 4х7,Лестница-трансформер Мастер-инструмент Стандарт 4х7,18000,RUB,Да,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/233953,"<p>Лестница-трансформер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/233953""><b class=""b"">Мастер-инструмент Стандарт 4х7 </b></a>используется для выполнения строительных, ремонтных, отделочных или иных видов работ, когда необходимо произвести какие-либо действия на высоте. Лестница изготовлена из алюминия, замки - из стали, заглушки - из резинопластика. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Рифленые ступеньки обеспечивают хорошее сцепление стопы с поверхностью</li>
<li>Противоскользящие заглушки для устойчивости на скользких и неровных покрытиях </li>
<li>Европейские и немецкие сертификаты соответствия </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество секций: 4</li>
<li>Количество ступеней в одной секции: 7</li>
<li>Высота в положении стремянки: 4090 мм </li>
<li>Высота в положении помост: 2210 мм </li>
<li>Габариты: 2020х370х270 мм </li>
</ul>

<p> ​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",233953,раздвижная,,,,,0,19565,20.5 кг,,Россия,алюминий,150 кг,,8.19 м,,
https://cdn.entero.ru/mp@2x/71/cf/71cf0e45cb7dc6181113a559b06de6f6.jpg,"Лестница трехсекционная Мастер-инструмент Стандарт, 14 ступеней","Лестница трехсекционная Мастер-инструмент Стандарт, 14 ступеней",18111,RUB,Да,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/233862,"<p>Трехсекционная лестница <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/233862""><b class=""b"">Мастер-инструмент Стандарт </b></a>используется для выполнения строительных, ремонтных, отделочных или иных видов работ, когда необходимо произвести какие-либо действия на высоте. Модель оснащена перемычкой в виде ленты. Лестница изготовлена из алюминия. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Возможность использования первой секции отдельно </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество секций: 3</li>
<li>Количество ступеней в одной секции: 14</li>
<li>Толщина профиля: 1,3 мм </li>
<li>Высота одной секции: 4000 мм </li>
<li>Высота в положении стремянки: 6853 мм </li>
</ul>

<p>​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера. </span></em></p>",233862,раздвижная,670 мм,,,,0,19474,18.5 кг,,Россия,алюминий,120 кг,14,,9723 мм,30 мм
https://cdn.entero.ru/mp@2x/8a/42/8a42e38a0dfaadb3e4ee228c29717ac6.jpg;https://cdn.entero.ru/mp@2x/22/a3/22a315d156e35cdd0ee9aab452acf4fa.jpg;https://cdn.entero.ru/mp@2x/c4/87/c4875532cc99d49d81cb443ca6a08a22.jpg,Лестница-трансформер Мастер-инструмент МИ 4х7,Лестница-трансформер Мастер-инструмент МИ 4х7,18388,RUB,Да,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/233895,"<p>Лестница-трансформер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/233895""><b class=""b"">Мастер-инструмент МИ 4х7 </b></a>используется для выполнения строительных, ремонтных, отделочных или иных видов работ, когда необходимо произвести какие-либо действия на высоте. Модель оснащена высокопрочным большим замком. Лестница изготовлена из алюминия, замок - из стали, заглушки - из резинопластика. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Рифленые ступеньки обеспечивают хорошее сцепление стопы с поверхностью</li>
<li>Противоскользящие заглушки для устойчивости на скользких и неровных покрытиях </li>
<li>Европейские и немецкие сертификаты соответствия </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество секций: 4</li>
<li>Количество ступеней в одной секции: 7</li>
<li>Высота в положении стремянки: 4000 мм </li>
<li>Высота в положении “помост”: 2000 мм </li>
</ul>

<p> ​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",233895,раздвижная,360 мм,,,,0,,21 кг,,Россия,алюминий,150 кг,7,,2100 мм,
https://cdn.entero.ru/mp@2x/d7/cc/d7cc152e6fff0ca1c8231d148417d3b8.jpg;https://cdn.entero.ru/mp@2x/92/30/9230872ccf56b11fbe704799f2cc1129.jpg;https://cdn.entero.ru/mp@2x/07/4b/074b7129498e3d72f834462917503120.jpg;https://cdn.entero.ru/mp@2x/23/86/23863e42ee3551829b8094d812ed2a01.jpg,Лестница-трансформер Мастер-инструмент МИ ПРОФИ 4х7,Лестница-трансформер Мастер-инструмент МИ ПРОФИ 4х7,19488,RUB,Да,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/233945,"<p>Лестница-трансформер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/233945""><b class=""b"">Мастер-инструмент МИ ПРОФИ 4х7 </b></a>используется для выполнения строительных, ремонтных, отделочных или иных видов работ, когда необходимо произвести какие-либо действия на высоте. Модель оснащена большим замком. Лестница изготовлена из алюминия, замки - из стали, заглушки - из резинопластика. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Рифленые ступеньки обеспечивают хорошее сцепление стопы с поверхностью</li>
<li>Противоскользящие заглушки для устойчивости на скользких и неровных покрытиях </li>
<li>Европейские и немецкие сертификаты соответствия </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество секций: 4</li>
<li>Количество ступеней в одной секции: 7</li>
<li>Высота в положении лестницы: 8000 мм</li>
<li>Высота в положении стремянки: 3900 мм </li>
<li>Высота в положении помост: 2100 мм </li>
<li>Габариты: 2070х250х350 мм </li>
</ul>

<p> ​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",233945,раздвижная,,,,,0,,18.3 кг,,Россия,алюминий,,,,,
https://cdn.entero.ru/mp@2x/5b/5e/5b5e3b5e8e1902ef9b475674cad3e056.jpg,Лестница Капитан 70311,Лестница Капитан 70311,19599,RUB,Да,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/222799,"<p>Лестница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/222799"">Капитан 70311</a></b> используется для выполнения строительных, ремонтных, отделочных или иных видов работ, когда необходимо произвести какие-либо действия на высоте. Трехсекционная модель оснащена противоскользящими пластиковыми башмаками. Стойки выполнены из экструдированных алюминиевых профилей.</p>

<p><b>Особенности</b>:</p>

<ul>
<li>Соединение ""ступень-стойка"" качественной завальцовкой</li>
<li>Широкая траверса для устойчивости</li>
<li>Прочные стяжные ремни</li>
<li>Соответствует стандарту EN 131 для профессионального применения</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество ступеней: 3х 11</li>
<li>Длина в раздвинутом состоянии (3 секции): 7060 мм</li>
<li>Длина стремянки с выдвинутой частью: 4900 мм</li>
<li>Рабочая высота: 8150 мм</li>
<li>Ширина траверсы: 890 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",222799,,470 мм,,,,0,,16.8 кг,,Россия,алюминий,150 кг,33,,3150 мм,
https://cdn.entero.ru/mp@2x/be/80/be802507995a3faa7d52d65177e74003.jpg,"Лестница трехсекционная Мастер-инструмент Стандарт, 15 ступеней","Лестница трехсекционная Мастер-инструмент Стандарт, 15 ступеней",22556,RUB,Да,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/233864,"<p>Трехсекционная лестница <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/233864""><b class=""b"">Мастер-инструмент Стандарт </b></a>используется для выполнения строительных, ремонтных, отделочных или иных видов работ, когда необходимо произвести какие-либо действия на высоте. Модель оснащена перемычкой в виде ленты. Лестница изготовлена из алюминия. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Возможность использования первой секции отдельно </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество секций: 3</li>
<li>Количество ступеней в одной секции: 15</li>
<li>Толщина профиля: 1,3 мм </li>
<li>Высота одной секции: 4285 мм </li>
<li>Высота в положении стремянки: 7426 мм </li>
</ul>

<p>​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера. </span></em></p>",233864,раздвижная,670 мм,,,,0,23743,25.3 кг,,Россия,алюминий,120 кг,15,,10577 мм,30 мм
https://cdn.entero.ru/mp@2x/35/83/3583ff1dc5af385fca9e270a16a0cdd3.jpg,"Лестница трехсекционная Мастер-инструмент Стандарт, 16 ступеней","Лестница трехсекционная Мастер-инструмент Стандарт, 16 ступеней",23819,RUB,Да,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/233866,"<p>Трехсекционная лестница <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/233866""><b class=""b"">Мастер-инструмент Стандарт </b></a>используется для выполнения строительных, ремонтных, отделочных или иных видов работ, когда необходимо произвести какие-либо действия на высоте. Модель оснащена перемычкой в виде ленты. Лестница изготовлена из алюминия. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Возможность использования первой секции отдельно </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество секций: 3</li>
<li>Количество ступеней в одной секции: 16</li>
<li>Толщина профиля: 1,3 мм </li>
<li>Высота одной секции: 4570 мм </li>
<li>Высота в положении стремянки: 8000 мм </li>
</ul>

<p>​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера. </span></em></p>",233866,раздвижная,820 мм,,,,0,25073,26.9 кг,,Россия,алюминий,120 кг,16,,11440 мм,30 мм
https://cdn.entero.ru/mp@2x/07/b9/07b9f5800a7a7d2315eb3e0d4ee3950f.jpg,"Лестница трехсекционная Мастер-инструмент Стандарт, 17 ступеней","Лестница трехсекционная Мастер-инструмент Стандарт, 17 ступеней",24962,RUB,Да,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/233867,"<p>Трехсекционная лестница <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/233867""><b class=""b"">Мастер-инструмент Стандарт </b></a>используется для выполнения строительных, ремонтных, отделочных или иных видов работ, когда необходимо произвести какие-либо действия на высоте. Модель оснащена перемычкой в виде ленты. Лестница изготовлена из алюминия. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Возможность использования первой секции отдельно </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество секций: 3</li>
<li>Количество ступеней в одной секции: 17</li>
<li>Толщина профиля: 1,3 мм </li>
<li>Высота одной секции: 4850 мм </li>
<li>Высота в положении стремянки: 8565 мм </li>
</ul>

<p>​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера. </span></em></p>",233867,раздвижная,820 мм,,,,0,26841,28.6 кг,,Россия,алюминий,120 кг,17,,12290 мм,30 мм
https://cdn.entero.ru/mp@2x/b2/f3/b2f3667d62c91e895499782b09cc682a.jpg,"Лестница трехсекционная Мастер-инструмент Стандарт, 18 ступеней","Лестница трехсекционная Мастер-инструмент Стандарт, 18 ступеней",26089,RUB,Да,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/233868,"<p>Трехсекционная лестница <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/233868""><b class=""b"">Мастер-инструмент Стандарт </b></a>используется для выполнения строительных, ремонтных, отделочных или иных видов работ, когда необходимо произвести какие-либо действия на высоте. Модель оснащена перемычкой в виде ленты. Лестница изготовлена из алюминия. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Возможность использования первой секции отдельно </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество секций: 3</li>
<li>Количество ступеней в одной секции: 18</li>
<li>Толщина профиля: 1,3 мм </li>
<li>Высота одной секции: 5140 мм </li>
<li>Высота в положении стремянки: 9130 мм </li>
</ul>

<p>​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера. </span></em></p>",233868,раздвижная,820 мм,,,,0,28053,32.2 кг,,Россия,алюминий,120 кг,18,,13140 мм,30 мм
https://cdn.entero.ru/mp@2x/06/35/06356589dedc43b0173e1318d8089bc2.jpg,Лестница Капитан 70314,Лестница Капитан 70314,26707,RUB,Да,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/222801,"<p>Лестница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/222801"">Капитан 70314</a></b> используется для выполнения строительных, ремонтных, отделочных или иных видов работ, когда необходимо произвести какие-либо действия на высоте. Трехсекционная модель оснащена противоскользящими пластиковыми башмаками. Стойки выполнены из экструдированных алюминиевых профилей.</p>

<p><b>Особенности</b>:</p>

<ul>
<li>Соединение ""ступень-стойка"" качественной завальцовкой</li>
<li>Широкая траверса для устойчивости</li>
<li>Прочные стяжные ремни</li>
<li>Соответствует стандарту EN 131 для профессионального применения</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество ступеней: 3х 14</li>
<li>Длина в раздвинутом состоянии (3 секции): 8740 мм</li>
<li>Длина стремянки с выдвинутой частью: 5500 мм</li>
<li>Рабочая высота: 9800 мм</li>
<li>Ширина траверсы: 1000 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",222801,,470 мм,,,,0,29029,23.4 кг,,Россия,алюминий,150 кг,42,,4000 мм,
https://cdn.entero.ru/mp@2x/75/bc/75bcd47cff5c1b171fa04fb7533794f4.jpg,Стремянка Мастер-инструмент МИ 12 ступеней (оцинк. сталь),Оцинк 12ст,0,RUB,Нет,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/251626,"<p>Стремянка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/251626""><b class=""b"">Мастер-инструмент МИ 12 ступеней </b></a>используется для подъема на необходимую высоту при выполнении строительных, ремонтных, отделочных или иных видов работ. Модель оснащена 1 рабочей секцией, расширенной верхней ступенью, дугообразной опорной рукояткой и 2 ремнями для усиления фиксации в рабочем положении. Корпус изготовлен из оцинкованной стали. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота верхней ступени в рабочем положении: 2630 мм</li>
</ul>

<p>​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",251626,раскладная,,,,,0,,13.7 кг,Россия,Россия,оцинк. сталь,150 кг,12,2.63 м,,70 мм
https://cdn.entero.ru/mp@2x/83/61/83613fc9095b9cd5d5690cf26f7720fa.jpg,Стремянка Мастер-инструмент МИ 11 ступеней (оцинк. сталь),Оцинк 11ст,0,RUB,Нет,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/251625,"<p>Стремянка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/251625""><b class=""b"">Мастер-инструмент МИ 11 ступеней </b></a>используется для подъема на необходимую высоту при выполнении строительных, ремонтных, отделочных или иных видов работ. Модель оснащена 1 рабочей секцией, расширенной верхней ступенью, дугообразной опорной рукояткой и 2 ремнями для усиления фиксации в рабочем положении. Корпус изготовлен из оцинкованной стали. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота верхней ступени в рабочем положении: 2410 мм</li>
</ul>

<p>​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",251625,раскладная,,,,,0,,12.6 кг,Россия,Россия,оцинк. сталь,150 кг,11,2.41 м,,70 мм
https://cdn.entero.ru/mp@2x/e8/93/e8933e025af745cee6793fd921f80b60.jpg,Стремянка Мастер-инструмент МИ 3 ступени (оцинк. сталь),Оцинк 3ст,0,RUB,Нет,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/251616,"<p>Стремянка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/251616""><b class=""b"">Мастер-инструмент МИ 3 ступени </b></a>используется для подъема на необходимую высоту при выполнении строительных, ремонтных, отделочных или иных видов работ. Модель оснащена 1 рабочей секцией, расширенной верхней ступенью, дугообразной опорной рукояткой и 2 ремнями для усиления фиксации в рабочем положении. Корпус изготовлен из оцинкованной стали. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота верхней ступени в рабочем положении: 610 мм</li>
</ul>

<p>​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",251616,раскладная,,,,,0,,4.5 кг,Россия,Россия,оцинк. сталь,150 кг,3,0.61 м,,70 мм
https://cdn.entero.ru/mp@2x/77/f4/77f4178fbade91e21ab32c0e9bf26f85.jpg,Стремянка Мастер-инструмент МИ 4 ступени (оцинк. сталь),Оцинк 4ст,0,RUB,Нет,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/251618,"<p>Стремянка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/251618""><b class=""b"">Мастер-инструмент МИ 4 ступени </b></a>используется для подъема на необходимую высоту при выполнении строительных, ремонтных, отделочных или иных видов работ. Модель оснащена 1 рабочей секцией, расширенной верхней ступенью, дугообразной опорной рукояткой и 2 ремнями для усиления фиксации в рабочем положении. Корпус изготовлен из оцинкованной стали. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота верхней ступени в рабочем положении: 850 мм</li>
</ul>

<p>​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",251618,раскладная,,,,,0,,5.4 кг,Россия,Россия,оцинк. сталь,150 кг,4,0.85 м,,70 мм
https://cdn.entero.ru/mp@2x/a0/ca/a0ca6b0ca80d80e70afaaeadeafa65c2.jpg,Стремянка Мастер-инструмент МИ 5 ступеней (оцинк. сталь),Оцинк 5ст,0,RUB,Нет,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/251619,"<p>Стремянка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/251619""><b class=""b"">Мастер-инструмент МИ 5 ступеней </b></a>используется для подъема на необходимую высоту при выполнении строительных, ремонтных, отделочных или иных видов работ. Модель оснащена 1 рабочей секцией, расширенной верхней ступенью, дугообразной опорной рукояткой и 2 ремнями для усиления фиксации в рабочем положении. Корпус изготовлен из оцинкованной стали. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота верхней ступени в рабочем положении: 1090 мм</li>
</ul>

<p>​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",251619,раскладная,,,,,0,,6.5 кг,Россия,Россия,оцинк. сталь,150 кг,5,1.09 м,,70 мм
https://cdn.entero.ru/mp@2x/10/0a/100ab41b50b2f8be9285ceb7fbe0135e.jpg,Стремянка Мастер-инструмент МИ 6 ступеней (оцинк. сталь),Оцинк 6ст,0,RUB,Нет,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/251620,"<p>Стремянка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/251620""><b class=""b"">Мастер-инструмент МИ 6 ступеней </b></a>используется для подъема на необходимую высоту при выполнении строительных, ремонтных, отделочных или иных видов работ. Модель оснащена 1 рабочей секцией, расширенной верхней ступенью, дугообразной опорной рукояткой и 2 ремнями для усиления фиксации в рабочем положении. Корпус изготовлен из оцинкованной стали. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота верхней ступени в рабочем положении: 1330 мм</li>
</ul>

<p>​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",251620,раскладная,,,,,0,,7.4 кг,Россия,Россия,оцинк. сталь,150 кг,6,1.33 м,,70 мм
https://cdn.entero.ru/mp@2x/f5/0f/f50fe9d2c514feda55fd512a126d8dbf.jpg,Стремянка Мастер-инструмент МИ 7 ступеней (оцинк. сталь),Оцинк 7ст,0,RUB,Нет,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/251621,"<p>Стремянка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/251621""><b class=""b"">Мастер-инструмент МИ 7 ступеней </b></a>используется для подъема на необходимую высоту при выполнении строительных, ремонтных, отделочных или иных видов работ. Модель оснащена 1 рабочей секцией, расширенной верхней ступенью, дугообразной опорной рукояткой и 2 ремнями для усиления фиксации в рабочем положении. Корпус изготовлен из оцинкованной стали. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота верхней ступени в рабочем положении: 1550 мм</li>
</ul>

<p>​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",251621,раскладная,,,,,0,,8.5 кг,Россия,Россия,оцинк. сталь,150 кг,7,1.55 м,,70 мм
https://cdn.entero.ru/mp@2x/bb/4f/bb4fdf415edb5bd1a4a6b3b8fde398c6.jpg,Стремянка Мастер-инструмент МИ 8 ступеней (оцинк. сталь),Оцинк 8ст,0,RUB,Нет,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/251622,"<p>Стремянка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/251622""><b class=""b"">Мастер-инструмент МИ 8 ступеней </b></a>используется для подъема на необходимую высоту при выполнении строительных, ремонтных, отделочных или иных видов работ. Модель оснащена 1 рабочей секцией, расширенной верхней ступенью, дугообразной опорной рукояткой и 2 ремнями для усиления фиксации в рабочем положении. Корпус изготовлен из оцинкованной стали. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота верхней ступени в рабочем положении: 1770 мм</li>
</ul>

<p>​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",251622,раскладная,,,,,0,,9.5 кг,Россия,Россия,оцинк. сталь,150 кг,8,1.77 м,,70 мм
https://cdn.entero.ru/mp@2x/f0/02/f002cb4df5db03cdf78fcb644e320174.jpg,Стремянка Мастер-инструмент МИ 9 ступеней (оцинк. сталь),Оцинк 9ст,0,RUB,Нет,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/251623,"<p>Стремянка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/251623""><b class=""b"">Мастер-инструмент МИ 9 ступеней </b></a>используется для подъема на необходимую высоту при выполнении строительных, ремонтных, отделочных или иных видов работ. Модель оснащена 1 рабочей секцией, расширенной верхней ступенью, дугообразной опорной рукояткой и 2 ремнями для усиления фиксации в рабочем положении. Корпус изготовлен из оцинкованной стали. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота верхней ступени в рабочем положении: 1990 мм</li>
</ul>

<p>​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",251623,раскладная,,,,,0,,10.6 кг,Россия,Россия,оцинк. сталь,150 кг,9,1.99 м,,70 мм
https://cdn.entero.ru/mp@2x/02/56/02564604df63351cd168debed997d656.jpg,Стремянка Мастер-инструмент МИ 10 ступеней (оцинк. сталь),Оцинк 10ст,0,RUB,Нет,Профоборудование,Средства подъема,Лестницы,https://entero.ru/item/251624,"<p>Стремянка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/251624""><b class=""b"">Мастер-инструмент МИ 10 ступеней </b></a>используется для подъема на необходимую высоту при выполнении строительных, ремонтных, отделочных или иных видов работ. Модель оснащена 1 рабочей секцией, расширенной верхней ступенью, дугообразной опорной рукояткой и 2 ремнями для усиления фиксации в рабочем положении. Корпус изготовлен из оцинкованной стали. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота верхней ступени в рабочем положении: 2210 мм</li>
</ul>

<p>​<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",251624,раскладная,,,,,0,,11.8 кг,Россия,Россия,оцинк. сталь,150 кг,10,2.21 м,,70 мм
