Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Температурный режим,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Вес (с упаковкой),Количество емкостей,Обьем одной емкости
https://cdn.entero.ru/mp@2x/58/85/58856eaca720efdf3700506d52a405cf.jpg;https://cdn.entero.ru/mp@2x/3d/f6/3df6d446c56c0a5ea9ba1500ecc42fca.jpg,Гранитор Hurakan HKN-MT3,164133,133359,RUB,Да,Hurakan,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/86472,"<p>Гранитор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/86472"">Hurakan HKN-MT3</a></b> используется на предприятиях общественного питания и торговли для приготовления граниты на основе сиропов, соков или пюре из фруктов и ягод. Модель оснащена лотком для сбора жидкости. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 670х630х840 мм</li>
</ul>",86472,гранитор,от -3 до -2 °C,220 В,0.8 кВт,603 мм,550 мм,740 мм,63 кг,Китай,1,670x630x840 мм,0,https://entero.ru/manuals/65735/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20Hurakan%20HKN-MT3.doc;https://entero.ru/manuals/414517/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Hurakan%20HKN-MT3.pdf;https://entero.ru/manuals/414518/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Hurakan.pdf,,,63 кг,,3,15 л
https://cdn.entero.ru/mp@2x/f6/25/f625d5362c2f3f2b299b9a99082e52c3.jpg;https://cdn.entero.ru/mp@2x/44/b1/44b10a99bb62d10a7e07f604dabf1f58.jpg,Сокоохладитель Hurakan HKN-LSJ18x1,HKN-LSJ18Lx1/ 164128,26807,RUB,Да,Hurakan,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/86473,"<p>Сокоохладитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/86473"">Hurakan HKN-LSJ18x1</a></b> используется на предприятиях общественного питания и торговли для хранения в охлажденном состоянии и последующей раздачи чая, соков, кофе и прохладительных напитков. Модель оснащена лотком для сбора жидкости. Корпус выполнен из нержавеющей стали и крашеного металла.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 360х470х740 мм</li>
</ul>",86473,сокоохладитель,от 7 до 12 °C,220 В,0.2 кВт,345 мм,445 мм,700 мм,23 кг,Китай,1,410x460x750 мм,75,https://entero.ru/manuals/65738/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20Hurakan%20HKN-LSJ18x1.doc;https://entero.ru/manuals/414508/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Hurakan.pdf;https://entero.ru/manuals/475831/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BD%D0%B0%20Hurakan%20HKN-LSJ18x1.pdf,28218,,20 кг,,1,18 л
https://cdn.entero.ru/mp@2x/46/e2/46e202a827389d0b2e23191ff02bcac3.jpg,Сокоохладитель Kocateq SP9Lx2,Сокоохладитель Kocateq SP9Lx2,43204,RUB,Да,Kocateq,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/92686,"<p>Сокоохладитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/92686"">Kocateq SP9Lx2</a></b> используется на предприятиях общественного питания и торговли для хранения в охлажденном состоянии и последующей дозированной подачи различных напитков, соков, морсов и воды. Модель оснащена термостатом для регулировки температуры. Корпус выполнен из нержавеющей стали AISI 403, емкости - из поликарбоната.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Автоматическое поддержание температуры напитка на заданном уровне</li>
<li>Холодильный агрегат с воздушным охлаждением конденсатора</li>
<li>Охлаждение напитка за счет непрерывного контакта нагнетаемого помпой потока напитка с цилиндром</li>
<li>Специальные краны с защитой от непроизвольного открывания и подкапывания</li>
<li>Съемный каплесборник</li>
<li>Простая разборка всех компонентов для очистки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 380х450х720 мм</li>
</ul>",92686,сокоохладитель,от 7 до 12 °C,220 В,0.31 кВт,300 мм,420 мм,690 мм,,Ю. Корея,,,0,https://entero.ru/manuals/111343/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Kocateq.pdf;https://entero.ru/manuals/279806/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Kocateq%20SP9Lx2.pdf,45478,,,,2,9 л
https://cdn.entero.ru/mp@2x/c5/21/c52166a0787bcdae56b52d375c71fc44.jpg;https://cdn.entero.ru/mp@2x/af/56/af56ebb8fded0b267f87522d4d72a45d.jpg,Сокоохладитель CAB ZIPPY 2,Сокоохладитель CAB ZIPPY 2,83508,RUB,Да,CAB,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/251354,"<p>Сокоохладитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/251354"">CAB ZIPPY 2</a></b> предназначен для охлаждения соков, холодного чая, других различных напитков и дальнейшего их розлива для подачи клиенту. Инновационная система охлаждения позволяет прибору не терять высокую производительность даже в самых экстремальных условиях. Корпус выполнен из нержавеющей стали, контейнеры - из поликарбоната.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Запатентованный механизм вращающихся лопастей позволяет избежать образования пены</li>
<li>Возможность регулировки температуры каждой емкости</li>
<li>Контейнеры легко снимается для облегчения чистки</li>
<li>Низкое энергопотребление</li>
</ul>",251354,сокоохладитель,от 2 до 8 °C,220 В,0.25 кВт,400 мм,400 мм,650 мм,28 кг,Италия,1,430x430x680 мм,0,https://entero.ru/manuals/308605/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20CAB%20ZIPPY%202.pdf,,,26 кг,,2,12 л
https://cdn.entero.ru/mp@2x/24/78/24786ca38f9c7bc1b75ba13639fbd7da.jpg;https://cdn.entero.ru/mp@2x/45/ab/45ab0613d91fbc326e15f36587acfcfb.jpg;https://cdn.entero.ru/mp@2x/bc/68/bc6841eaf312f11f604d767f7c40c240.jpg;https://cdn.entero.ru/mp@2x/a6/99/a699fdc685d5b640587c0f1b68a0dcf6.jpg;https://cdn.entero.ru/mp@2x/ca/91/ca91d48e428c474280c3b25629fd8965.jpg;https://cdn.entero.ru/mp@2x/20/ab/20abe4da642a97a1f4dee2b6b29bea04.jpg;https://cdn.entero.ru/mp@2x/f0/3f/f03fade272d10af7fed5bdb137793302.jpg;https://cdn.entero.ru/mp@2x/5b/4d/5b4d6af9f78712efc86b705948457859.jpg;https://cdn.entero.ru/mp@2x/6c/78/6c783aa6ef9521066c0a8fb8807cca0b.jpg;https://cdn.entero.ru/mp@2x/26/73/26731faf3888e398b79601468cc33afe.jpg;https://cdn.entero.ru/mp@2x/a7/e4/a7e4976add293558bfe0a011572dbfdd.jpg;https://cdn.entero.ru/mp@2x/62/93/62935b629b87c8f5dea1e6cf27a15421.jpg,Сокоохладитель Foodatlas 12 JL-2,12JL-2 Foodatlas,34914,RUB,Да,Foodatlas,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/110244,"<p>Сокоохладитель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/110244""><b class=""b"">Foodatlas 12 JL-2 </b></a>используется на предприятиях общественного питания и торговли для хранения в охлажденном состоянии и последующей дозированной подачи различных напитков из фруктов, молока и морсов. Имеется возможность регулировать температуру напитков. Корпус выполнен из нержавеющей стали, контейнеры - из пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Лопастной вентилятор</li>
<li>Хладагент: R290</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Общий объем: 24 л</li>
<li>Сила тока: 7 А</li>
<li>Габариты в упаковке: 470х460х670 мм</li>
</ul>",110244,сокоохладитель,от 7 до 12 °C,220 В,0.3 кВт,430 мм,420 мм,640 мм,,Китай,,,0,https://entero.ru/manuals/351160/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Foodatlas%2012%20JL-2.pdf;https://entero.ru/manuals/397861/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/397862/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F.pdf,,,25 кг,,2,12 л
https://cdn.entero.ru/mp@2x/7a/b0/7ab0bade9da78253998deefd6d781401.jpg;https://cdn.entero.ru/mp@2x/20/d1/20d113f151f4bd45d9fe66ce237dff18.jpg;https://cdn.entero.ru/mp@2x/b8/58/b8584512dbc7814b2b4120b2f5893eeb.jpg;https://cdn.entero.ru/mp@2x/47/39/4739689456bc3d33c850e5b5e97c412d.jpg;https://cdn.entero.ru/mp@2x/0e/07/0e0780da0ca214627f3caefbf19493b0.jpg;https://cdn.entero.ru/mp@2x/7d/9c/7d9c40c1f800f034a70565f52ee2cd86.jpg;https://cdn.entero.ru/mp@2x/b1/7e/b17ef40c8a0cd3b3de9378f5fe228fe6.jpg;https://cdn.entero.ru/mp@2x/b7/8e/b78ef8e8f78d0067f92f9559aea3b1f6.jpg;https://cdn.entero.ru/mp@2x/80/77/80776f6662ddd8a8168da7d17c9dd950.jpg,Сокоохладитель Foodatlas PA18-2,PA18-2 Foodatlas,36247,RUB,Да,Foodatlas,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/119547,"<p>Сокоохладитель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/119547""><b class=""b"">Foodatlas PA18-2 </b></a>используется на предприятиях общественного питания и торговли для хранения в охлажденном состоянии и последующей дозированной подачи различных напитков из фруктов, молока и морсов. Имеется возможность регулировать температуру напитков. Корпус выполнен из нержавеющей стали, контейнеры - из пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Погружной насос</li>
<li>Хладагент: R290</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Общий объем: 36 л</li>
<li>Сила тока: 7 А</li>
<li>Габариты в упаковке: 510х470х710 мм</li>
</ul>",119547,сокоохладитель,от 7 до 12 °C,220 В,0.4 кВт,480 мм,440 мм,680 мм,,Китай,,,0,https://entero.ru/manuals/123104/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Foodatlas%20PA18-2.pdf;https://entero.ru/manuals/397869/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/397870/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F.pdf,39399,,32 кг,,2,18 л
https://cdn.entero.ru/mp@2x/43/61/4361bb8b2297eed4ccf5e1d6c6ce98a5.jpg,Сокоохладитель Hualian LSP10Lх2,Сокоохладитель Hualian LSP10Lх2,40112,RUB,Да,Hualian,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/297866,"<p>Сокоохладитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/297866"">Hualian LSP10Lх2</a></b> используется на предприятиях общественного питания и торговли для хранения в охлажденном состоянии и последующей дозированной подачи различных напитков, соков, морсов и воды. Модель оснащена электромеханической панелью управления и термостатом для регулировки температуры. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Каждая емкость оборудована крышкой и краном раздачи </li>
<li>Перемешивающее устройство гейзерного типа</li>
<li>Cпециальная подставка для сбора капель</li>
<li>Механизм вращения лопастей предотвращает пенообразование</li>
<li>Система смешивания гарантирует идеальную консистенцию напитка </li>
<li>Емкости легко снимаются с корпуса для чистки и мойки </li>
</ul>",297866,сокоохладитель,от 7 до 12 °C,220 В,0/28 кВт,430 мм,360 мм,670 мм,24 кг,Китай,1,450x365x700 мм,0,,43131,,22 кг,,2,10 л
https://cdn.entero.ru/mp@2x/f8/a2/f8a25b31a09198675b3d4415b2da5aa0.jpg,Сокоохладитель Hualian LSP10Lх3,Сокоохладитель Hualian LSP10Lх3,48300,RUB,Да,Hualian,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/297868,"<p>Сокоохладитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/297868"">Hualian LSP10Lх3</a></b> используется на предприятиях общественного питания и торговли для хранения в охлажденном состоянии и последующей дозированной подачи различных напитков, соков, морсов и воды. Модель оснащена электромеханической панелью управления и термостатом для регулировки температуры. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Каждая емкость оборудована крышкой и краном раздачи </li>
<li>Перемешивающее устройство гейзерного типа</li>
<li>Cпециальная подставка для сбора капель</li>
<li>Механизм вращения лопастей предотвращает пенообразование</li>
<li>Система смешивания гарантирует идеальную консистенцию напитка </li>
<li>Емкости легко снимаются с корпуса для чистки и мойки </li>
</ul>",297868,сокоохладитель,от 7 до 12 °C,220 В,0.32 кВт,470 мм,360 мм,670 мм,30 кг,Китай,1,490x455x700 мм,0,,51383,,27 кг,,3,10 л
https://cdn.entero.ru/mp@2x/c4/12/c412b2a52e26f937412de71de33add6a.jpg;https://cdn.entero.ru/mp@2x/d1/2f/d12f75282bf561cfe20c38958c34a9df.jpg,Гранитор Kocateq SC3x1,Гранитор Kocateq SC3x1,58221,RUB,Да,Kocateq,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/294506,"<p>Сокоохладитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/294506"">Kocateq SC3x1</a></b> используется на предприятиях общественного питания и торговли для приготовления замороженного напитка ""фруктового снего"". Модель оснащена электронной панелью управления и сливным краном с защитой от непроизвольного открывания и подкапывания. Корпус выполнен из черного пластика, емкость - из прозрачного поликарбоната.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Холодильный агрегат с воздушным охлаждением конденсатора</li>
<li>Съемный каплесборник</li>
<li>Простая разборка всех компонентов для очистки</li>
<li>Хладагент: R290</li>
</ul>",294506,гранитор,от -3 до -2 °C,220 В,0.38 кВт,,,,21 кг,Ю. Корея,1,400x360x330 мм,0,,,,,21 кг,1,3 л
https://cdn.entero.ru/mp@2x/e8/2c/e82cc5426bc7372e58a3fec94150a117.jpg,Гранитор Hurakan HKN-MT2,Гранитор Hurakan HKN-MT2,109909,RUB,Да,Hurakan,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/86471,"<p>Гранитор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/86471"">Hurakan HKN-MT2</a></b> используется на предприятиях общественного питания и торговли для приготовления граниты на основе сиропов, соков или пюре из фруктов и ягод. Модель оснащена лотком для сбора жидкости. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 480х630х840 мм</li>
</ul>",86471,гранитор,от -3 до -2 °C,220 В,0.6 кВт,425 мм,550 мм,740 мм,55 кг,Китай,1,480x630x840 мм,0,https://entero.ru/manuals/65734/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20Hurakan%20HKN-MT2.doc;https://entero.ru/manuals/414515/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Hurakan%20HKN-MT2.pdf;https://entero.ru/manuals/414516/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Hurakan.pdf,115694,,45 кг,,2,15 л
https://cdn.entero.ru/mp@2x/5e/f5/5ef5749ceca93adc81dc02a7997bcd2e.jpg;https://cdn.entero.ru/mp@2x/8d/2b/8d2bcef8163a09f23d43f7ba3f5ec240.jpg;https://cdn.entero.ru/mp@2x/5a/98/5a98b68ef4e280c0f49b2e1b85b6acff.jpg;https://cdn.entero.ru/mp@2x/9c/2f/9c2fca8d62f5923bd298fa5838db9e22.jpg;https://cdn.entero.ru/mp@2x/ac/1f/ac1f77725b29709cd17efb87a445c208.jpg,Гранитор Cooleq SM-1.8 MINI,Гранитор Cooleq SM-1.8 MINI,17496,RUB,Да,Cooleq,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/373233,"<p>Гранитор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/373233"">Cooleq SM-1.8 MINI</a></b> используется для приготовления охлажденных десертов на фруктовой основе с сиропом, слабоалкогольных напитков и пюре из фруктов и ягод на предприятиях общественного питания и торговли. Модель оснащена интуитивно понятным LED-дисплеем, одной ёмкостью объёмом 1,8 литра и подсветкой. Корпус модели изготовлен из ABS-пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>3 режима работы:
<ul>
<li>охлаждение</li>
<li>молочный коктейль</li>
<li>фруктовый лед (гранита)</li>
</ul>
</li>
<li>Компактные размеры</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Хладогент: R290</li>
<li>Климатический класс: SN/N/ST/T</li>
<li>Время цикла: 40-50 мин</li>
</ul>

<p> </p>",373233,гранитор,от -5 до 0 °C,220 В,0.25 кВт,160 мм,455 мм,431 мм,8 кг,Китай,1,196x455x431 мм,0,https://entero.ru/manuals/500841/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Cooleq%20SM-1.8%20MINI.pdf,18417,,,,1,1.8 л
https://cdn.entero.ru/mp@2x/e0/cf/e0cf6ca6ee6e61bc435d65a31af8249f.jpg;https://cdn.entero.ru/mp@2x/de/e9/dee93578f825267cb65a9689db323929.jpg;https://cdn.entero.ru/mp@2x/80/56/8056af0e248a45f9a299b3686b98b585.jpg;https://cdn.entero.ru/mp@2x/9f/bb/9fbb8dddd6fc6eada2515cb8ff40b6b8.jpg;https://cdn.entero.ru/mp@2x/de/42/de4253bf9f9a44fbc387d385fd8c3b5b.jpg;https://cdn.entero.ru/mp@2x/b8/dc/b8dca2555a2a1f875a02fc878bc2a927.jpg;https://cdn.entero.ru/mp@2x/c0/86/c086e1ff2dd771b36075c279d30728f1.jpg,Сокоохладитель Foodatlas 12 PL-2,12 PL-2 Foodatlas,34914,RUB,Да,Foodatlas,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/110245,"<p>Сокоохладитель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/110245""><b class=""b"">Foodatlas 12 PL-2 </b></a>используется на предприятиях общественного питания и торговли для хранения в охлажденном состоянии и последующей дозированной подачи различных напитков из фруктов, молока и морсов. Имеется возможность регулировать температуру напитков. Корпус выполнен из нержавеющей стали, контейнеры - из пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Погружной насос для перемешивания</li>
<li>Хладагент: R290</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Общий объем: 24 л</li>
<li>Сила тока: 7 А</li>
<li>Габариты в упаковке: 470х460х670 мм</li>
</ul>",110245,сокоохладитель,от 7 до 12 °C,220 В,0.3 кВт,430 мм,420 мм,640 мм,,Китай,,,0,https://entero.ru/manuals/351162/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Foodatlas%2012%20PL-2.pdf;https://entero.ru/manuals/397863/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/397864/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F.pdf,,,25 кг,,2,12 л
https://cdn.entero.ru/mp@2x/2c/30/2c3083131b6009e31418c05c3755be26.jpg,Сокоохладитель Hurakan HKN-LSJ25,Сокоохладитель Hurakan HKN-LSJ25,39478,RUB,Да,Hurakan,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/372193,"<p>Сокоохладитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/372193"">Hurakan HKN-LSJ25</a></b> используется на предприятиях общественного питания и торговли для хранения в охлажденном состоянии и последующей раздачи чая, соков, кофе и прохладительных напитков. Модель оснащена вертикальной лопастью для перемешивания, поддоном для сбора жидкости и круглой емкостью из поликарбоната. Корпус выполнен из нержавеющей стали, крашеного металла и пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Однородная температура напитка </li>
<li>Предотвращение вспенивания</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температура охлажденного напитка: 7-12 °C</li>
<li>Тип хладагента: R290</li>
<li>Цвет: серый</li>
</ul>",372193,сокоохладитель,от 7 до 12 °C,220 В,0.24 кВт,420 мм,380 мм,740 мм,19 кг,Китай,1,460x400x750 мм,0,https://entero.ru/manuals/498457/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Hurakan.pdf;https://entero.ru/manuals/498458/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Hurakan%20HKN-LSJ25.pdf;https://entero.ru/manuals/498459/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,41556,,,,1,25 л
