Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Борт,Объем,Материал,Формат,Тип дверей,Температурный режим камеры,Количество дверей,Тип стола,Сквозной,Температурный режим столешницы,Открытый
https://cdn.entero.ru/mp@2x/63/e2/63e2c38e453e478fdc6e5f9dceac0841.jpg,Шкаф тепловой REDGASTRO HHC-980,Шкаф тепловой REDGASTRO HHC-980,244731,RUB,Да,,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/334225,"<p>Тепловой шкаф <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/334225"">REDGASTRO HHC-980</a></b> используется на предприятиях общественного питания и торговли для поддержания в горячем состоянии фастфуда и других готовых блюд. Модель оснащена механической панелью управления, 15 уровнями направляющих для противней, двухсторонней загрузкой, поворотными колесами и стопперами. Корпус выполнен из нержавеющей стали, смотровые окна - из закалённого стекла.</p>

<p>В комплект поставки входят 15 алюминиевых противней 600х400 мм.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 610х800х1880 мм</li>
</ul>",334225,220 В,2.1 кВт,570 мм,745 мм,1775 мм,,Китай,,,6,https://entero.ru/manuals/428819/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20REDGASTRO%20HHC-980.docx,,,80 кг,,,,тепловой шкаф,распашные двери,110 °С,2,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/51/15/51153ac28acd2aa46ca8d5bd566f54a5.jpg;https://cdn.entero.ru/mp@2x/b1/c1/b1c1255c373d79405dc136442c967f63.jpg;https://cdn.entero.ru/mp@2x/b6/86/b6868e6ce03b286807924d1e4ebf03b8.jpg;https://cdn.entero.ru/mp@2x/fa/31/fa31d4469aff544a51973dc2f7db4db5.jpg,Шкаф для подогрева тарелок Hurakan HKN-TSH1,159488,31817,RUB,Нет,Hurakan,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/83610,"<p>Шкаф для подогрева тарелок <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/83610"">Hurakan HKN-TSH1</a></b> используется на предприятиях общественного питания и торговли. Модель оснащена бункером для тарелок, быстрой и простой системой настройки пружин и 4 колесами для удобной траспортировки, 2 из которых с тормозами.</p>

<p>В комплект поставки входит колпак на бункер для тарелок.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость тарелок: 75</li>
<li>Диаметр тарелок: от 245 до 300 мм</li>
</ul>",83610,220 В,0.4 кВт,450 мм,570 мм,900 мм,31 кг,Китай,1,600x550x1010 мм,0,https://entero.ru/manuals/58837/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20Hurakan%20HKN-TSH1.docx;https://entero.ru/manuals/414753/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Hurakan%20HKN-TSH1.pdf;https://entero.ru/manuals/414754/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/414756/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Hurakan.pdf,33848,,30 кг,,,,тепловой шкаф,,,,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/3e/c3/3ec3ac54ea9032de048eb405d02a4d97.jpg,"Стол тепловой HICOLD TS 14 GN O, двери-купе",TS430 14 GN O,90247,RUB,Нет,HICOLD,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/34043,"<p>Островной тепловой стол <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/34043""><b class=""b"">HICOLD TS 14 GN O</b></a> используется для подогрева тарелок перед сервировкой, а также для кратковременного сохранения блюд в горячем виде, на предприятиях общественного питания. Прибор оснащен дверями купе.</p>

<p>Нагрев объёма теплового стола производится с помощью электронагревателя (ТЭНа). Специальная конструкция препятствует нагреву всех внешних поверхностей, так как двойные стенки корпуса и дверок обеспечивают сохранение заданной температуры и защищают лицевые поверхности от нагрева. Горячие блюда раскладываются в подогретые тарелки, что исключает преждевременное остывание. Прибор полностью выполнен из нержавеющей стали марки AISI 430.</p>",34043,220 В,1.53 кВт,1400 мм,700 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/74282/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20HICOLD%20TS%2014%20GN%20O.doc;https://entero.ru/manuals/439705/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20HICOLD.pdf;https://entero.ru/manuals/439706/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,97040,,85 кг,,360 л,нерж. сталь,тепловой стол,,65 °С,2,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/e6/c2/e6c2bff28c5e37ffef887c60e714cd73.jpg,"Стол тепловой HICOLD TS 10 GN O, двери-купе","Стол тепловой HICOLD TS 10 GN O, двери-купе",76464,RUB,Нет,HICOLD,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/34039,"<p>Островной тепловой стол <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/34039""><b class=""b"">HICOLD TS 10 GN O</b></a> используется для подогрева тарелок перед сервировкой, а также для кратковременного сохранения блюд в горячем виде, на предприятиях общественного питания. Прибор оснащен дверями купе.</p>

<p>Нагрев объёма теплового стола производится с помощью электронагревателя (ТЭНа). Специальная конструкция препятствует нагреву всех внешних поверхностей, так как двойные стенки корпуса и дверок обеспечивают сохранение заданной температуры и защищают лицевые поверхности от нагрева. Горячие блюда раскладываются в подогретые тарелки, что исключает преждевременное остывание. Прибор полностью выполнен из нержавеющей стали марки AISI 430.</p>",34039,220 В,1.53 кВт,1000 мм,700 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/74250/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20HICOLD%20TS%2010%20GN%20O.doc;https://entero.ru/manuals/439726/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20HICOLD.pdf;https://entero.ru/manuals/439727/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,82219,,65 кг,,220 л,нерж. сталь,тепловой стол,,65 °С,2,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/1b/07/1b07a1866d85cc22032da47431686176.jpg,"Стол тепловой HICOLD TS 11 SN O, двери-купе","Стол тепловой HICOLD TS 11 SN O, двери-купе",75699,RUB,Нет,HICOLD,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/34030,"<p>Островной тепловой стол <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/34030""><b class=""b"">HICOLD TS 11 SN O</b></a> используется для подогрева тарелок перед сервировкой, а также для кратковременного сохранения блюд в горячем виде, на предприятиях общественного питания. Прибор оснащен дверями купе.</p>

<p>Нагрев объёма теплового стола производится с помощью электронагревателя (ТЭНа). Специальная конструкция препятствует нагреву всех внешних поверхностей, так как двойные стенки корпуса и дверок обеспечивают сохранение заданной температуры и защищают лицевые поверхности от нагрева. Горячие блюда раскладываются в подогретые тарелки, что исключает преждевременное остывание. Прибор полностью выполнен из нержавеющей стали марки AISI 430.</p>",34030,220 В,1.53 кВт,1100 мм,600 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/74262/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20HICOLD%20TS%2011%20SN%20O.doc;https://entero.ru/manuals/439742/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20HICOLD.pdf;https://entero.ru/manuals/439743/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,78853,,54 кг,,230 л,нерж. сталь,тепловой стол,двери-купе,65 °С,2,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/72/84/72845400431c137bd7da1807c10b8aeb.jpg,Стол тепловой KAYMAN ТСЦ-11/1507,Стол тепловой KAYMAN ТСЦ-11/1507,80607,RUB,Нет,KAYMAN,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/198375,"<p>Центральный тепловой стол <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/198375""><b class=""b"">KAYMAN ТСЦ-11/1507</b></a> используется для подогрева тарелок перед сервировкой, а также для сохранения блюд и напитков в горячем виде на предприятиях общественного питания и торговли. Модель оснащена микроконтроллером, 2 дверями-купе и полкой. Корпус, двери, полка и рабочая поверхность выполнены из нержавеющей стали AISI 430, столешница усилена ЛДСП.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина материалов:
<ul>
<li>Сталь рабочая поверхность: 0,8 мм</li>
<li>Сталь корпус: 0,8 мм</li>
<li>Сталь полка: 0,8 мм</li>
<li>Сталь задняя стенка: 0,5 мм</li>
<li>ЛДСП столешница: 32 мм</li>
</ul>
</li>
<li>Габариты в упаковке: 1520х720х870 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",198375,220 В,2 кВт,1500 мм,700 мм,850 мм,,Россия,,,0,,87616,,80.23 кг,,,нерж. сталь,тепловой стол,двери-купе,+55 °С,2,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/f3/b8/f3b89aa233b48a6af449e11749589426.jpg,"Стол тепловой HICOLD TS 11 GN, двери-купе","Стол тепловой HICOLD TS 11 GN, двери-купе",79814,RUB,Нет,HICOLD,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/34007,"<p>Пристенный тепловой стол <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/34007""><b class=""b"">HICOLD TS 11 GN</b></a> используется для подогрева тарелок перед сервировкой, а также для кратковременного сохранения блюд в горячем виде, на предприятиях общественного питания. Прибор оснащен дверями купе.</p>

<p>Нагрев объёма теплового стола производится с помощью электронагревателя (ТЭНа). Специальная конструкция препятствует нагреву всех внешних поверхностей, так как двойные стенки корпуса и дверок обеспечивают сохранение заданной температуры и защищают лицевые поверхности от нагрева. Горячие блюда раскладываются в подогретые тарелки, что исключает преждевременное остывание. Прибор полностью выполнен из нержавеющей стали марки AISI 430.</p>",34007,220 В,1.53 кВт,1100 мм,700 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/74256/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20HICOLD%20TS%2011%20GN.doc;https://entero.ru/manuals/439774/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20HICOLD.pdf;https://entero.ru/manuals/439775/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,70 кг,Да,280 л,нерж. сталь,тепловой стол,,65 °С,2,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/8d/68/8d68c13cf78db09830d90914b300fee0.jpg;https://cdn.entero.ru/mp@2x/8c/15/8c15aee5cabf777c29e226be804bfed6.jpg;https://cdn.entero.ru/mp@2x/9b/ba/9bba7b10942be3fa7a163b0db4244285.jpg,Шкаф тепловой с пароувлажнением Nopein UFC-F,Шкаф тепловой с пароувлажнением Nopein UFC-F,0,RUB,Нет,Nopein,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/255523,"<p>Тепловой шкаф <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/255523"">Nopein UFC-F</a></b> серии NopeinCombi™ используется на предприятиях общественного питания и торговли для поддержания в горячем состоянии фастфуда и других готовых блюд. Модель оснащена удобной в использовании электронной панелью управления. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Гарантирует, что все блюда, находящиеся внутри, будут полностью готовы к подаче, когда, например, в заведении наступает период повышенной занятости, тем самым сокращая время ожидания для клиентов</li>
<li>Идеально подходит для сетевых ресторанов, гостиниц, Фри-фло, столовых, точек фаст-фуд</li>
<li>Электронный контроль температуры внутри камеры</li>
<li>Возможность использования для расстойки мучных изделий</li>
<li>Нагрев за 30 мин до заданной температуры</li>
<li>Гарантирует равномерную температуру внутри камеры ± 3 ℃</li>
<li>Цифровой термометр для быстрого и четкого считывания температуры внутри камеры</li>
<li>Фронтальная загрузка</li>
<li>Самозакрывающаяся дверца со вставкой из закаленного стекла</li>
<li>Магнитные уплотнители дверей</li>
<li>4 подвижных колеса для большего удобства перемещения или регулируемые по высоте ножки</li>
<li>Защита от брызг IPX4</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество уровней: 15</li>
<li>Вместимость:
<ul>
<li>Противни: 15</li>
<li>Гастроемкости: 14</li>
</ul>
</li>
<li>Размеры противня: 660х460х25 мм / 600х401 мм</li>
<li>Размеры гастроемкости: 530х325х65 (GN 1/1-65)</li>
<li>Габариты в упаковке: 950х720х2010 мм</li>
</ul>",255523,220 В,2.2 кВт,636 мм,832 мм,1854 мм,190 кг,Китай,1,950x720x2010 мм,0,https://entero.ru/manuals/312925/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Nopein%20UFC-F.png;https://entero.ru/manuals/396265/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Nopein%20UFC-F.docx,,,165 кг,,,нерж. сталь,тепловой шкаф,распашные двери,от 25 до 88 °С,2,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/7d/7e/7d7e30c5934c112c5a134bf184957f30.jpg,Шкаф для подогрева тарелок Bartscher 103063,103.069,0,RUB,Нет,Bartscher,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/49660,"<p>Шкаф для подогрева тарелок <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/49660"">Bartscher 103063</a></b> используется на предприятиях общественного питания и торговли для поддержания посуды в теплом состоянии. Модель оснащена полкой и дном-перегородкой с регулировкой по высоте.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Термостат для регулировки температуры</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость тарелок: от 55 до 60</li>
<li>Диаметр тарелки: 320 мм</li>
<li>Размер камеры: 380х410х660 мм</li>
</ul>",49660,220 В,0.75 кВт,450 мм,490 мм,855 мм,,Китай,,,0,https://entero.ru/manuals/121139/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Bartscher%20103063.pdf;https://entero.ru/manuals/121140/%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F%20%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/121141/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D0%B2%20%D1%80%D0%B0%D0%B7%D0%BE%D0%B1%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%BC%20%D0%B2%D0%B8%D0%B4%D0%B5.pdf,,,32.2 кг,,,нерж. сталь,тепловой шкаф,,от 30 до 85 °С,1,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/40/a2/40a2c17a957e596765fb6a85641414d2.jpg,Шкаф для подогрева тарелок Bartscher 103064,103.069,0,RUB,Нет,Bartscher,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/87373,"<p>Шкаф для подогрева тарелок <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/87373"">Bartscher 103064</a></b> используется на предприятиях общественного питания и торговли для поддержания посуды в теплом состоянии. Модель оснащена полкой и дном-перегородкой с регулировкой по высоте.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Термостат для регулировки температуры</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость тарелок: от 25 до 30</li>
<li>Диаметр тарелки: 320 мм</li>
<li>Размер камеры: 360х360х420 мм</li>
</ul>",87373,220 В,0.4 кВт,400 мм,450 мм,575 мм,,Китай,,,0,https://entero.ru/manuals/121142/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Bartscher%20103064.pdf;https://entero.ru/manuals/121143/%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F%20%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/121144/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D0%B2%20%D1%80%D0%B0%D0%B7%D0%BE%D0%B1%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%BC%20%D0%B2%D0%B8%D0%B4%D0%B5.pdf,,,21.2 кг,,,нерж. сталь,тепловой шкаф,,от 30 до 85 °С,1,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/9e/97/9e9746d5a86a94a4ca0385e27691fceb.jpg;https://cdn.entero.ru/mp@2x/79/69/79693b3b2b66e3a27804db3d9a2decfc.jpg;https://cdn.entero.ru/mp@2x/1d/11/1d11d82a261d2eeb50f4b5027ed0361f.jpg,Шкаф тепловой Nopein UFC-P,Шкаф тепловой Nopein UFC-P,0,RUB,Нет,Nopein,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/299807,"<p>Тепловой шкаф <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/299807"">Nopein UFC-P</a></b> серии NopeinCombi™ используется на предприятиях общественного питания и торговли для поддержания в горячем состоянии фастфуда и других готовых блюд. Модель оснащена удобной в использовании электронной панелью управления. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Гарантирует, что все блюда, находящиеся внутри, будут полностью готовы к подаче, когда, например, в заведении наступает период повышенной занятости, тем самым сокращая время ожидания для клиентов</li>
<li>Идеально подходит для сетевых ресторанов и гостиниц</li>
<li>Электронный контроль температуры внутри камеры</li>
<li>Нагрев за 30 мин до заданной температуры</li>
<li>Гарантирует равномерную температуру внутри камеры ± 3 ℃</li>
<li>Цифровой термометр для быстрого и четкого считывания температуры внутри камеры</li>
<li>Сменный нагревательный модуль упрощает техническое обслуживание и минимизирует время простоя</li>
<li>Двухсторонняя загрузка</li>
<li>Самозакрывающаяся дверца со вставкой из закаленного стекла</li>
<li>Магнитные уплотнители дверей</li>
<li>4 подвижных колеса для большего удобства перемещения или регулируемые по высоте ножки</li>
<li>Защита от брызг IPX4</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество уровней: 15</li>
<li>Вместимость:
<ul>
<li>Противни: 15</li>
<li>Гастроемкости: 14</li>
</ul>
</li>
<li>Размеры противня: 660х460х25 мм</li>
<li>Размеры гастроемкости: 530х325х65 (GN 1/1-65)</li>
<li>Габариты в упаковке: 950х720х2010 мм</li>
</ul>",299807,220 В,2.2 кВт,636 мм,805 мм,1854 мм,190 кг,Китай,1,950x720x2010 мм,0,https://entero.ru/manuals/360522/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Nopein%20UFC-P.jpg;https://entero.ru/manuals/396266/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Nopein%20UFC-P.docx,,,165 кг,,,нерж. сталь,тепловой шкаф,распашные двери,от 25 до 99 °С,,обогреваемая камера,Да,,
