Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Родина бренда,Страна-производитель,Вес (с упаковкой),Количество роликов,Поддон для сбора жира,Экран,Ширина загрузки,Количество термостатов,Ящик для подогрева булочек
https://cdn.entero.ru/mp@2x/fb/ff/fbff63568ea09d92668fa64c1fbeeb89.jpg,Гриль роликовый Airhot RG-9S,D9524,17589,RUB,Да,Airhot,Профоборудование,Тепловое,Грили роликовые,https://entero.ru/item/163190,"<p>Роликовый гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/163190"">Airhot RG-9S</a></b> предназначен для обжаривания мясных и рыбных батончиков, сарделек и сосисок на предприятиях общественного питания и торговли. Модель оснащена защитным экраном. Каждый ролик нагревается изнутри собственным тэном. Корпус и ролики выполнены из нержавеющей стали. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: от 50 до 250 °С</li>
<li>Диаметр роликов: 25 мм</li>
<li>Длина роликов: 450 мм</li>
<li>Габариты в упаковке: 620х450х460 мм </li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>

<p> </p>",163190,220 В,1.69 кВт,580 мм,400 мм,420 мм,15 кг,1,620x450x460 мм,0,https://entero.ru/manuals/189780/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Airhot%20RG-9S.pdf;https://entero.ru/manuals/481858/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,13 кг,Китай,Китай,,9,Да,Да,,,
https://cdn.entero.ru/mp@2x/94/f0/94f0b2f8c5da62fdc5ed4da1916d2718.jpg;https://cdn.entero.ru/mp@2x/ac/82/ac82bec74f1df8a6960dd218c06d03f5.jpg;https://cdn.entero.ru/mp@2x/41/7c/417c9cbaa4bd7775d822da3ac2be69e2.jpg;https://cdn.entero.ru/mp@2x/ac/ab/acab70a10fdf3b24a8b2c5ff84cbfc64.jpg,Гриль роликовый CONVEMAT 000.ROE-11/49.2S.1.TC,Гриль роликовый CONVEMAT 000.ROE-11/49.2S.1.TC,41177,RUB,Да,,Профоборудование,Тепловое,Грили роликовые,https://entero.ru/item/345234,"<p>Роликовый гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/345234"">CONVEMAT 000.ROE-11/49.2S.1.TC</a> </b>используется для обжаривания и подогрева сосисок и колбасок для хот-догов на предприятиях общественного питания, фуд-кортах и торговых точках по продаже гриль-догов. Модель оснащена роликами с антипригарным тефлоновым покрытием, выдвигающимся лотком, защитным экраном, подсветкой рабочей площади, 2 независимыми зонами нагрева и плавной регулировкой температуры. Боковые ограничители с механической фиксацией защищают от стекания жира по внутренним бортам. Легкий наклон рабочей поверхности в сторону покупателя обеспечивают лучшую презентацию и обзор продукта. Корпус выполнен из нержавеющей стали, экран - из стекла.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Загрузка сосисок:
<ul>
<li>До 150 мм: 20 шт.</li>
<li>До 180 мм: 20 шт.</li>
</ul>
</li>
<li>Количество:
<ul>
<li>Терморегуляторов: 2</li>
<li>Двигателей: 1</li>
</ul>
</li>
<li>Максимальная температура: 150 °С</li>
</ul>",345234,220 В,1.67 кВт,496 мм,461 мм,488 мм,,,,0,,44276,,13.5 кг,Германия,Китай,,11,Да,Да,360 мм,,
https://cdn.entero.ru/mp@2x/e8/46/e846261fef1905516260fa4b4ebb431f.jpg,Гриль роликовый Roller Grill RG9 B,Гриль роликовый Roller Grill RG9 B,85127,RUB,Да,Roller Grill,Профоборудование,Тепловое,Грили роликовые,https://entero.ru/item/207554,"<p> Роликовый гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.by/item/207554"">Roller Grill RG9 B</a> </b>предназначен для обжаривания мясных и рыбных батончиков, сарделек и сосисок на предприятиях общественного питания и торговли. Модель оснащена терморегулятором, 9 расположенными под наклоном роликами, 2 зонами нагрева с независимым управлением и съемным поддоном для сбора жира. Постоянное вращение роликов способствует прожариванию продуктов со всех сторон. Корпус выполнен из нержавеющей стали, ролики - из хромированного металла.</p>

<p><b> Особенности:</b></p>

<ul>
<li>Электромеханическая панель управления</li>
<li>10 положений регулятора нагрева ТЭНов</li>
</ul>

<p><b>Дополнительные храктеристики:</b></p>

<ul>
<li>Вместимость: 16 сосисок</li>
</ul>",207554,220 В,1.1 кВт,545 мм,460 мм,240 мм,21 кг,1,600x390x340 мм,0,,,,19 кг,Франция,Франция,,9,,,,2,
https://cdn.entero.ru/mp@2x/b1/77/b177f2ee1689d9847818cb17386d9fdc.jpg,Гриль роликовый Crazy Pan CP-HDG07,Гриль роликовый Crazy Pan CP-HDG07,9314,RUB,Да,,Профоборудование,Тепловое,Грили роликовые,https://entero.ru/item/116669,"<p>Роликовый гриль<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/116669"">Crazy Pan CP-HDG07</a></b> предназначен для быстрого равномерного обжаривания сосисок, сарделек и колбасок на предприятиях общественного питания и торговли. Модель оснащена 2 терморегуляторами для независимой регулировки температуры в 2 зонах, 7 ТЭНами и поддоном для жира. Корпус и ролики выполнены из нержавеющей стали.</p>

<p><b>Дополнительные храктеристики:</b></p>

<ul>
<li>Максимальный диаметр сосиски: 15 мм</li>
<li>Общая длина сосисок на ролике: 440 мм</li>
<li>Температурный режим: от 50 до 300 °С</li>
<li>Ширина ролика: 445 мм</li>
<li>Габариты в упаковке: 610x375x220 мм</li>
</ul>",116669,220 В,1.4 кВт,560 мм,360 мм,185 мм,,,,0,https://entero.ru/manuals/413855/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Crazy%20Pan%20CP-HDG07.pdf,,,8 кг,Китай,Китай,,7,Да,,440 мм,2,
https://cdn.entero.ru/mp@2x/59/e1/59e123abd76ea089b95d1c7cfa5583bb.jpg;https://cdn.entero.ru/mp@2x/1a/65/1a65349f2cee5dc70f57b0f7b7acfd3a.jpg,Гриль роликовый VIATTO RG-7H,Гриль роликовый VIATTO RG-7H,9453,RUB,Да,VIATTO,Профоборудование,Тепловое,Грили роликовые,https://entero.ru/item/92754,"<p>Роликовый гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/92754"">VIATTO RG-7H</a></b> предназначен для обжаривания сосисок, сарделек, колбасок, а также мясных и рыбных батончиков цилиндрической формы на предприятиях общественного питания и торговли. Модель оснащена 2 терморегуляторами и 2 кнопками включения / выключения.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 зоны нагрева:
<ul>
<li>1 зона: 3 передних ролика</li>
<li>2 зона: 4 задних ролика</li>
</ul>
</li>
<li>Независимое управление нагревом каждой зоны</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 680х430х315 мм</li>
</ul>",92754,220 В,1.4 кВт,580 мм,330 мм,215 мм,10 кг,1,680x430x315 мм,14,https://entero.ru/manuals/409458/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20VIATTO%20RG-7H.pdf;https://entero.ru/manuals/409459/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/86266/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20VIATTO.pdf;https://entero.ru/manuals/464189/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BD%D0%B0%20VIATTO%20RG-7H.pdf,,,9 кг,,Китай,,7,,,,2,
https://cdn.entero.ru/mp@2x/2c/64/2c64d0c0d79e99825fc3c9d567d4a6f4.jpg,Гриль роликовый EKSI HHD-07B,Гриль роликовый EKSI HHD-07B,9899,RUB,Да,EKSI,Профоборудование,Тепловое,Грили роликовые,https://entero.ru/item/60866,"<p>Роликовый гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/60866"">EKSI HHD-07B</a></b> предназначен для обжаривания сосисок, сарделек и колбасок на предприятиях общественного питания и уличной торговли. Постоянное вращение роликов способствует прожариванию продуктов со всех сторон. Модель оснащена терморегулятором и съемным подносом для сбора жира. Корпус и покрытие роликов выполнены из нержавеющей стали.</p>

<p><b>Дополнительные храктеристики:</b></p>

<ul>
<li>Максимальная температура нагрева: 300 °С</li>
</ul>",60866,220 В,1.1 кВт,593 мм,370 мм,183 мм,10.3 кг,1,610x395x205 мм,0,https://entero.ru/manuals/93566/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20EKSI.pdf,,,10 кг,Китай,Китай,,7,Да,,,,
https://cdn.entero.ru/mp@2x/42/52/4252477ddf60c3b995900f81530dc280.jpg,Гриль роликовый Hualian HHD-09,Гриль роликовый Hualian HHD-09,10501,RUB,Да,Hualian,Профоборудование,Тепловое,Грили роликовые,https://entero.ru/item/125114,"<p>Роликовый гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.by/item/125114"">Hualian HHD-09</a></b> предназначен для обжаривания сосисок, сарделек, рыбных палочек и колбасок на предприятиях пищевой промышленности, общественного питания и торговли. Модель оснащена механической панелью управления с 2 терморегуляторами и съемным поддоном для сбора жира. Корпус и ролики выполнены из нержавеющей стали.</p>

<p><b>Дополнительные храктеристики:</b></p>

<ul>
<li>Температурный режим: от 50 до 300 °С</li>
</ul>",125114,220 В,1.8 кВт,560 мм,410 мм,190 мм,,,,0,https://entero.ru/manuals/354967/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,11054,,13 кг,Китай,Китай,,9,Да,,,2,
https://cdn.entero.ru/mp@2x/eb/03/eb0370a519042fb040e5088085f85ec4.jpg;https://cdn.entero.ru/mp@2x/fe/4a/fe4af0d79952828b86cef9899a781097.jpg;https://cdn.entero.ru/mp@2x/cd/1a/cd1a2cf7e2ff8de6f1a7c7d643400596.jpg,Гриль роликовый Roller Grill RG11 B,Гриль роликовый Roller Grill RG11 B,72778,RUB,Да,Roller Grill,Профоборудование,Тепловое,Грили роликовые,https://entero.ru/item/253813,"<p> Роликовый гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/253813"">Roller Grill RG11 B</a> </b>предназначен для подогрева и поддержания в горячем состоянии приготовленных сосисок, сарделек, колбасок на предприятиях общественного питания и торговли. Модель оснащена терморегулятором, 2 зонами нагрева с независимым управлением и съемным поддоном для сбора жира. Корпус выполнен из нержавеющей стали, ролики - из хромированного металла.</p>

<p><b> Особенности:</b></p>

<ul>
<li>Электромеханическая панель управления</li>
<li>Усиленный мотор</li>
<li>Сигнальные лампы</li>
<li>Кнопка включения / выключения</li>
<li>10 положений регулятора нагрева ТЭНов</li>
</ul>

<p><b>Дополнительные храктеристики:</b></p>

<ul>
<li>Вместимость: 20 сосисок</li>
<li>Производительность: 96 хот-догов/час</li>
<li>Габаритные размеры роликов: 440х30х30 мм</li>
<li>Расстояние между роликами: 15 мм</li>
<li>Потребляемая мощность одного ролика: 0,125 кВт</li>
<li>Габариты в упаковке: 650x575x300 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Дополнительный купол Breath Guard H01077SE </li>
<li>Подогреватель булочек <a href=""https://entero.ru/item/258776"" target=""_blank"">CB 20 B</a></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Гриль может быть поставлен в новой или старой версии в связи со складским остатком. Версию гриля уточняйте у менеджеров. На 3 фото представлена модель с <a href=""https://entero.ru/item/258776"" target=""_blank"">подогревателем булочек </a>и защитным куполом, которые в комплект поставки не входят.</span></em></p>",253813,220 В,1.4 кВт,545 мм,460 мм,240 мм,23 кг,1,650x575x300 мм,0,https://entero.ru/manuals/310904/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Roller%20Grill%20RG11%20B%20%28%D1%84%D1%80%D0%B0%D0%BD%D1%86.%29.pdf;https://entero.ru/manuals/310909/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Roller%20Grill.pdf,76608,,18 кг,Франция,Франция,,11,Да,,,2,
https://cdn.entero.ru/mp@2x/7c/9a/7c9a2f796f63a8ce5e81adde4df13b0d.jpg,Гриль роликовый Hualian HHD-05,Гриль роликовый Hualian HHD-05,8225,RUB,Да,Hualian,Профоборудование,Тепловое,Грили роликовые,https://entero.ru/item/290708,"<p>Настольный роликовый гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/290708"">Hualian HHD-05</a></b> предназначен для обжаривания, подогрева и поддержания в горячем виде сосисок, сарделек, рыбных палочек, наггетсов и аналогичной продукции на предприятиях общественного питания и торговли. Модель оснащена рабочей поверхностью в виде вращающихся роликов и электромеханической панелью управления. Корпус и ролики выполнены из нержавеющей стали, ролики с антипригарным тефлоновым покрытием.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулировка температуры с помощью 2 термостатов с поворотными переключателями</li>
<li>Светодиодные индикаторы нагрева</li>
<li>Выключатель колыбельного типа</li>
<li>Съемный поддон для сбора жира</li>
<li>Устойчивые нескользящие опоры</li>
<li>Компактные габариты для оптимизации пространства</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>​Диапазон рабочей температуры: от 50 до 300 °С</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",290708,220 В,1 кВт,560 мм,255 мм,193 мм,,,,0,,11267,,8 кг,Китай,Китай,,5,Да,,,2,
https://cdn.entero.ru/mp@2x/fa/76/fa76e59c3951379cec91f3d1245eb398.jpg;https://cdn.entero.ru/mp@2x/e6/01/e601743e30eab950ecce8d06d2456713.jpg;https://cdn.entero.ru/mp@2x/c1/f3/c1f3060a7100c301442e46cf96ef6798.jpg;https://cdn.entero.ru/mp@2x/18/f6/18f620b4c464088c84a46a88de20bd5d.jpg,Гриль роликовый Crazy Pan CP-HDG05,Гриль роликовый Crazy Pan CP-HDG05,8656,RUB,Да,,Профоборудование,Тепловое,Грили роликовые,https://entero.ru/item/116668,"<p>Роликовый гриль<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/116668"">Crazy Pan CP-HDG05</a></b> предназначен для быстрого равномерного обжаривания сосисок, сарделек и колбасок на предприятиях общественного питания и торговли. Модель оснащена терморегулятором, 5 ТЭНами и поддоном для жира. Корпус и ролики выполнены из нержавеющей стали.</p>

<p><b>Дополнительные храктеристики:</b></p>

<ul>
<li>Максимальный диаметр сосиски: 15 мм</li>
<li>Общая длина сосисок на ролике: 440 мм</li>
<li>Температурный режим: от 50 до 300 °С</li>
<li>Ширина ролика: 445 мм</li>
<li>Габариты в упаковке: 610x310x220 мм</li>
</ul>",116668,220 В,1 кВт,560 мм,280 мм,185 мм,,,,0,https://entero.ru/manuals/413854/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Crazy%20Pan%20CP-HDG05.pdf,11697,,6.5 кг,Китай,Китай,,5,Да,,440 мм,1,
https://cdn.entero.ru/mp@2x/2a/8b/2a8b7a22699f07d5d5928c1ba248e5d2.jpg,Гриль роликовый Enigma IHD-07,102567,8910,RUB,Да,Enigma,Профоборудование,Тепловое,Грили роликовые,https://entero.ru/item/72273,"<p>Настольный электрический роликовый гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/72273"">Enigma IHD-07</a> </b>предназначен для обжаривания сосисок, сарделек и колбасок на предприятиях общественного питания и торговли. Постоянное вращение роликов обеспечивает прожаривание продуктов со всех сторон. Оборудование оснащено электромеханическим управлением. ТЭНы и корпус выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 независимых термостата для регулировки задней / передней группы роликов</li>
<li>ТЭНы с вращением на 360°</li>
<li>Выдвижной жиросборник</li>
<li>Ролики с антипригарным покрытием</li>
</ul>",72273,220 В,1.4 кВт,580 мм,330 мм,215 мм,9.24 кг,1,630x355x200 мм,0,https://entero.ru/manuals/498449/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Enigma%20IHD-07.pdf;https://entero.ru/manuals/506560/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,11423,,9 кг,Китай,Китай,,7,Да,,,2,
https://cdn.entero.ru/mp@2x/ca/93/ca9392b5e7a9fb3c387034a9dee26775.jpg;https://cdn.entero.ru/mp@2x/41/9f/419fa3c43b1077d73d405c97c1e64632.jpg,Гриль роликовый Hurakan HKN-GW9M,Гриль роликовый Hurakan HKN-GW9M,11020,RUB,Да,Hurakan,Профоборудование,Тепловое,Грили роликовые,https://entero.ru/item/84377,"<p>Роликовый гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/84377"">Hurakan HKN-GW9M</a></b> предназначен для обжаривания сосисок и сарделек, мясных и рыбных рулетов на предприятиях общественного питания и торговли. Модель оснащена регулируемыми термостатами и индикаторами нагрева. Корпус и ролики выполнены из нержавеющей стали.</p>",84377,220 В,1.35 кВт,580 мм,410 мм,180 мм,13.5 кг,1,610x440x215 мм,68,https://entero.ru/manuals/414662/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20Hurakan%20HKN-GW9M.pdf;https://entero.ru/manuals/414663/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Hurakan%20HKN-GW9M.pdf;https://entero.ru/manuals/414664/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/414665/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Hurakan.pdf;https://entero.ru/manuals/453771/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Hurakan%20HKN-GW9M.pdf,11479,https://vkvideo.ru/video_ext.php?oid=-177656185&id=456241064&hash=6c058bab5ead6cbf,11.02 кг,Китай,Китай,,9,,,,2,
https://cdn.entero.ru/mp@2x/66/ce/66cee678bc025bf87ffae27c3fe40755.jpg,Гриль роликовый Hurakan HKN-GW7C с экраном,Гриль роликовый Hurakan HKN-GW7C с экраном,13622,RUB,Да,Hurakan,Профоборудование,Тепловое,Грили роликовые,https://entero.ru/item/357821,"<p>Гриль <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/357821""><b class=""b"">Hurakan </b></a><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/357821""><b class=""b"">HKN-GW7C</b></a> предназначен для обжаривания и поддержания в горячем состоянии сосисок, сарделек, мясных и рыбных батончиков, используемых для приготовления хот-догов, в заведениях быстрого питания и уличной торговли. Модель оснащена 7 роликами, 2 зонами нагрева, лотком для сбора жира и защитным экраном. Корпус и ролики выполнены из нержавеющей стали, экран - из стекла.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Глубина без ручек: 330 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель без экрана.</span></em></p>",357821,220 В,1.05 кВт,560 мм,347 мм,178 мм,8 кг,1,630x385x210 мм,0,https://entero.ru/manuals/495285/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/495701/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0%20Hurakan%20HKN-GW7C.pdf,14190,,,,Китай,,7,Да,Да,450 мм,2,
