Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Мощность,Ширина,Глубина,Высота,Вес,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Страна-производитель,Дискретность,Размеры платформы (ШxГ),Максимальный предел взвешивания,Минимальный диапазон взвешивания
https://cdn.entero.ru/mp@2x/f5/65/f56505ab5424131bb37cc0d86d484c83.jpg,Модуль взвешивающий МАССА-К 4D-P.S-3-2000,Модуль взвешивающий МАССА-К 4D-P.S-3-2000,0,RUB,Нет,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/121369,"<p>Взвешивающий модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121369"">МАССА-К 4D-P.S-3-2000</a> </b>используются на предприятиях общественного питания и торговли для точного взвешивания различных товаров и продуктов питания. Модель оснащена ножками, регулирующимися по высоте. Модуль выполнен из нержавеющей стали.</p>

<p>В комплект поставки входит кабель длиной 5 м.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Метрологические характеристики соответствуют среднему классу точности</li>
<li>Степень защиты взвешивающего модуля: IP68</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -30 до 40 °С</li>
<li>Диапазон взвешивания: от 10 до 2000 кг</li>
<li>Дискретность отсчета: 500 г</li>
<li>Диапазон тарирования: 2000 кг</li>
<li>Размеры платформы: 1500x1250 мм</li>
<li>Габариты: 1500x1250x100 мм</li>
<li>Вес: 153 кг</li>
<li>Вес с упаковкой: 164 кг</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",121369,,,,,,,0,https://entero.ru/manuals/126468/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%204D-P.S-3-2000.pdf,,,,,,,,
https://cdn.entero.ru/mp@2x/cc/0e/cc0e99bd0487acf453039345746e68a3.jpg,Модуль взвешивающий МАССА-К 4D-P.S-3-3000,Модуль взвешивающий МАССА-К 4D-P.S-3-3000,0,RUB,Нет,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/121370,"<p>Взвешивающий модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121370"">МАССА-К 4D-P.S-3-3000</a> </b>используются на предприятиях общественного питания и торговли для точного взвешивания различных товаров и продуктов питания. Модель оснащена ножками, регулирующимися по высоте. Модуль выполнен из нержавеющей стали.</p>

<p>В комплект поставки входит кабель длиной 5 м.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Метрологические характеристики соответствуют среднему классу точности</li>
<li>Степень защиты взвешивающего модуля: IP68</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -30 до 40 °С</li>
<li>Диапазон взвешивания: от 20 до 3000 кг</li>
<li>Дискретность отсчета: 1000 г</li>
<li>Диапазон тарирования: 3000 кг</li>
<li>Размеры платформы: 1500x1250 мм</li>
<li>Габариты: 1500x1250x100 мм</li>
<li>Вес: 153 кг</li>
<li>Вес с упаковкой: 164 кг</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",121370,,,,,,,0,https://entero.ru/manuals/126469/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%204D-P.S-3-3000.pdf,,,,,,,,
https://cdn.entero.ru/mp@2x/f8/9a/f89ac07713ed3705ba11edb1b228394a.jpg,Адаптер сетевой МАССА-К 9В/500мА,Адаптер сетевой МАССА-К 9В/500мА,1344,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/211212,"<p>Адаптер сетевой <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/211212"">МАССА-К 9В/500мА</a> </b>используются совместно со взвешивающими модулями серий <a href=""https://entero.ru/search.php?text=МАССА-К+МК"">MK</a>, <a href=""https://entero.ru/search.php?text=МАССА-К+TB"">TB</a>, 4D для подключенияк сети. Негативная полярность (минус по центру).</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Угловой разъём: 5,5х2,5 мм</li>
<li>Длина кабеля: 1500 мм</li>
</ul>

<p> </p>",211212,,,,,,,0,https://entero.ru/manuals/247693/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%20USB%20%D0%B4%D0%BB%D1%8F%20MK_TB.pdf,,,,,,,,
https://cdn.entero.ru/mp@2x/f6/42/f64203814b7c0b4aaee8d2057f1de0aa.jpg,Аккумулятор МАССА-К CA628,Аккумулятор МАССА-К CA628,1475,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/185006,"<p>Аккумулятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185006"">МАССА-К CA628</a> </b>используются совместно с товарными весами серии TB-S AB, TB-M AB.</p>",185006,,,,,,,0,,,,,,,,,
https://cdn.entero.ru/mp@2x/f7/f7/f7f76430e4161640a886f70e5409d0ce.jpg,Кабель соединительный МАССА-К К3 COM DB9/DB9 RS-232/RS-232 9F/9M,Кабель соединительный МАССА-К К3 COM DB9/DB9 RS-232/RS-232 9F/9M,887,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/217179,"<p>Соединительный кабель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/217179""><b class=""b"">МАССА-К К3 COM DB9/DB9 RS-232/RS-232 9F/9M</b></a> используется для подключения электронных весов к компьютеру по интерфейсу RS-232.</p>",217179,,,,,,,0,,1044,,,,,,,
https://cdn.entero.ru/mp@2x/7e/09/7e0927cf3cfad61cd33e08a8f5f7cbd9.jpg,Кабель удлинительный МАССА-К ТВ,Кабель удлинительный МАССА-К ТВ,2297,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/217176,"<p>Удлинительный кабель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/217176""><b class=""b"">МАССА-К</b></a> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/217176""><b class=""b"">ТВ</b></a> используется совместно с товарными весами серии <a href=""https://entero.ru/search.php?text=%D0%B2%D0%B5%D1%81%D1%8B%20%D0%BC%D0%B0%D1%81%D1%81%D0%B0-%D0%BA%20%D1%82%D0%B2"">TB</a>.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Гнездо 12M-6Aк индикатору</li>
<li>Вилка 12M-6K к датчику</li>
</ul>",217176,,,,,,,0,,,,,,,,,
https://cdn.entero.ru/mp@2x/4d/55/4d55b41f55ce38b3a0640fe33e6530f3.jpg,Кабель переходной МАССА-К для подключения модуля взвешивающего 4D,Кабель переходной МАССА-К для подключения модуля взвешивающего 4D,2584,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/217171,"<p>Переходной кабель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/217171""><b class=""b"">МАССА-К</b></a> используется совместно с товарными весами для подключения модуля взвешивающего 4D.</p>",217171,,,,,,,0,,3076,,,,,,,
https://cdn.entero.ru/mp@2x/ed/1e/ed1e0171de1e7fec5b6ecce045e938e1.jpg;https://cdn.entero.ru/mp@2x/a0/a6/a0a6bfe46e2809dd67c48cb4efc1b1e9.jpg;https://cdn.entero.ru/mp@2x/e9/5d/e95d05f9ea1902d9b1b987e7a7e9d34d.jpg,"Адаптер весовой МАССА-К USB для MK,TB","Адаптер весовой МАССА-К USB для MK,TB",3263,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/121376,"<p>Весовой адаптер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121376""><b class=""b"">МАССА-К USB </b></a>используются совместно со взвешивающими модулями серий <a href=""https://entero.ru/search.php?text=МАССА-К+МК"">MK</a>, <a href=""https://entero.ru/search.php?text=МАССА-К+TB"">TB</a> для на подключения прямую (без терминала) к компьютеру, ноутбуку или кассе. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Передача веса в учетные системы: 1С:Предприятие и др.</li>
<li>Передача веса в режиме эмуляции клавиатуры в любые учетные системы с помощью ПО ""Весовой терминал""</li>
</ul>",121376,,,,,,,0,https://entero.ru/manuals/126523/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%20USB%20%D0%B4%D0%BB%D1%8F%20MK_TB.pdf,4079,,,,,,,
https://cdn.entero.ru/mp@2x/a1/9d/a19da5f1cf100f39b660e2a5003a667d.jpg;https://cdn.entero.ru/mp@2x/f9/d1/f9d1c9d5f125b0c8abba19872d3b24a5.jpg;https://cdn.entero.ru/mp@2x/68/7e/687e95f104a7e5c35842f1a2ab170a01.jpg;https://cdn.entero.ru/mp@2x/22/53/22533228dbd323a876c2a232c3da2980.jpg,"Комплект весовой МАССА-К 4D, 500 кг","Комплект весовой МАССА-К 4D, 500 кг",25250,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/121624,"<p>Весовой комплект <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121624""><b class=""b"">МАССА-К 4D </b></a>используется совместно со взвешивающими модулями серии <a href=""https://entero.ru/search.php?text=МАССА-К+4D+-500"">4D-500</a>, кг. Для создания весов, дополнительно приобретается 1 из весовых терминалов, совместимый с модулями взвешивающими.</p>

<p>В комплект поставки входят 4 весоизмерительных цифровых тензодатчика балочного типа, 4 шарнирные опоры, кабели для подключения тензодачиков и весового терминала.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Степень защиты: IP68</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -30 до 40 °С</li>
</ul>",121624,,,,,,,0,,26579,,,,,,,
https://cdn.entero.ru/mp@2x/33/51/335101c93d264c9af11ea48895f62a48.jpg;https://cdn.entero.ru/mp@2x/9f/2f/9f2f66f311cead2229fb4b31d5232c71.jpg;https://cdn.entero.ru/mp@2x/3a/8f/3a8fa35885fd2ce7098f5e614baec772.jpg;https://cdn.entero.ru/mp@2x/91/33/913361e2a4349c027960e3bd2687c7f0.jpg,"Комплект весовой МАССА-К 4D, 2000 кг","Комплект весовой МАССА-К 4D, 2000 кг",25250,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/121627,"<p>Весовой комплект <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121627""><b class=""b"">МАССА-К 4D </b></a>используется совместно со взвешивающими модулями серии <a href=""https://entero.ru/search.php?text=МАССА-К+4D+-2000"">4D-2000</a>, кг. Для создания весов, дополнительно приобретается 1 из весовых терминалов, совместимый с модулями взвешивающими.</p>

<p>В комплект поставки входят 4 весоизмерительных цифровых тензодатчика балочного типа, 4 шарнирные опоры, кабели для подключения тензодачиков и весового терминала.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Степень защиты: IP68</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -30 до 40 °С</li>
</ul>",121627,,,,,,,0,,,,,,,,,
https://cdn.entero.ru/mp@2x/01/69/0169b3515354437831178b82a55b38ac.jpg;https://cdn.entero.ru/mp@2x/15/96/1596a1f7f0f6528b4cee921722d0d8ad.jpg;https://cdn.entero.ru/mp@2x/3e/c8/3ec8a8c55af67faf54d53d79272d1ab6.jpg;https://cdn.entero.ru/mp@2x/68/75/6875dd36cc0ac14b0d0c47e996c135b8.jpg,"Комплект весовой МАССА-К 4D, 3000 кг","Комплект весовой МАССА-К 4D, 3000 кг",25250,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/121628,"<p>Весовой комплект <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121628""><b class=""b"">МАССА-К 4D </b></a>используется совместно со взвешивающими модулями серии <a href=""https://entero.ru/search.php?text=МАССА-К+4D+-3000"">4D-3000</a>, кг. Для создания весов, дополнительно приобретается 1 из весовых терминалов, совместимый с модулями взвешивающими.</p>

<p>В комплект поставки входят 4 весоизмерительных цифровых тензодатчика балочного типа, 4 шарнирные опоры, кабели для подключения тензодачиков и весового терминала.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Степень защиты: IP68</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -30 до 40 °С</li>
</ul>",121628,,,,,,,0,,27446,,,,,,,
https://cdn.entero.ru/mp@2x/64/d6/64d631100a2eb509ede54d415ec53fd1.jpg,Кабель интерфейсный МАССА-К К2-ТВ/ВПМ (DB9),Кабель интерфейсный МАССА-К К2-ТВ/ВПМ (DB9),1344,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/185044,"<p>Кабель интерфейсный <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185044"">МАССА-К К2-ТВ/ВПМ (DB9)</a> </b>используются с товарными весами для для интеграции весов с компьютером для оперативной передачи данных.</p>

<p> </p>",185044,,,,,,,0,,1659,,,,,,,
https://cdn.entero.ru/mp@2x/87/3e/873e5b148484518e91cb81c0cff6d1bf.jpg,"Адаптер МАССА-К 24В/3000mA, с сетевым кабелем","Адаптер МАССА-К 24В/3000mA, с сетевым кабелем",3706,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/217159,"<p>Адаптер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/217159""><b class=""b"">МАССА-К 24В/3000мА </b></a>используются совместно со взвешивающими модулями серии <a href=""https://entero.ru/item/119905"">МК_RP</a>, <a href=""https://entero.ru/item/119905"">МК_R2P</a> и терминалами <a href=""https://entero.ru/item/121258"">RP</a>, <a href=""https://entero.ru/item/121259"">R2P</a>, <a href=""https://entero.ru/item/121260"">RL</a>, <a href=""https://entero.ru/item/121260"">R2L</a> для подключенияк сети.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Напряжение: 24 В</li>
<li>Ток: 3000 мА</li>
</ul>",217159,,,,,,,0,,4465,,,,,,,
https://cdn.entero.ru/mp@2x/b4/23/b4238d70ed04a8404596644f4527a18e.jpg;https://cdn.entero.ru/mp@2x/f4/04/f404bb0a9f74f280743d86823e0fbf62.jpg;https://cdn.entero.ru/mp@2x/4f/ab/4fabffdfa278283a15b18036e0550423.jpg;https://cdn.entero.ru/mp@2x/61/c8/61c8b494a4a09e3996f959174631602c.jpg,"Комплект весовой МАССА-К 4D, 1000 кг","Комплект весовой МАССА-К 4D, 1000 кг",25250,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/121625,"<p>Весовой комплект <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121625""><b class=""b"">МАССА-К 4D </b></a>используется совместно со взвешивающими модулями серии <a href=""https://entero.ru/search.php?text=МАССА-К+4D+1000"">4D-1000</a>, кг. Для создания весов, дополнительно приобретается 1 из весовых терминалов, совместимый с модулями взвешивающими.</p>

<p>В комплект поставки входят 4 весоизмерительных цифровых тензодатчика балочного типа, 4 шарнирные опоры, кабели для подключения тензодачиков и весового терминала.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Степень защиты: IP68</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -30 до 40 °С</li>
</ul>",121625,,,,,,,0,,26579,,,,,,,
https://cdn.entero.ru/mp@2x/d2/b2/d2b2126fe339bcfc1d6241586950b80d.jpg;https://cdn.entero.ru/mp@2x/36/b9/36b9dd3f90afec6f2c75d42f06fbd692.jpg;https://cdn.entero.ru/mp@2x/6b/4a/6b4af0c185a6e4a6952890daba21d3e6.jpg;https://cdn.entero.ru/mp@2x/95/65/95650113a6ac66df4afe9421d89342cf.jpg,"Комплект весовой МАССА-К 4D, 1500 кг","Комплект весовой МАССА-К 4D, 1500 кг",25250,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/121626,"<p>Весовой комплект <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121626""><b class=""b"">МАССА-К 4D </b></a>используется совместно со взвешивающими модулями серии <a href=""https://entero.ru/search.php?text=МАССА-К+4D+-1500"">4D-1500</a>, кг. Для создания весов, дополнительно приобретается 1 из весовых терминалов, совместимый с модулями взвешивающими.</p>

<p>В комплект поставки входят 4 весоизмерительных цифровых тензодатчика балочного типа, 4 шарнирные опоры, кабели для подключения тензодачиков и весового терминала.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Степень защиты: IP68</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -30 до 40 °С</li>
</ul>",121626,,,,,,,0,,26302,,,,,,,
https://cdn.entero.ru/mp@2x/e3/11/e3116bf0edf836bd3ddd8dd56475fe6a.jpg;https://cdn.entero.ru/mp@2x/64/ed/64ed0dcbcc57aa65327cbfaed9408a6c.jpg,Адаптер весовой МАССА-К USB для 4D,Адаптер весовой МАССА-К USB для 4D,0,RUB,Нет,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/121377,"<p>Весовой адаптер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121377""><b class=""b"">МАССА-К USB </b></a>используются совместно со взвешивающими модулями серий <a href=""https://entero.ru/search.php?text=МАССА-К+4D"">4D</a> для на подключения прямую (без терминала) к компьютеру, ноутбуку или кассе. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Передача веса в учетные системы: 1С:Предприятие и др.</li>
<li>Передача веса в режиме эмуляции клавиатуры в любые учетные системы с помощью ПО ""Весовой терминал""</li>
</ul>",121377,,,,,,,0,https://entero.ru/manuals/126526/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%20USB%20%D0%B4%D0%BB%D1%8F%204D.pdf,,,,,,,,
