Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Температурный режим,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Объем,Вес (с упаковкой),Источник тепла,Линия 700,Линия 900,Гастронормированный,Способ установки,Нагрев,Кран для слива
https://cdn.entero.ru/mp@2x/a3/1a/a31a5fc6b88d1abd840fee4ff6492b6b.jpg;https://cdn.entero.ru/mp@2x/de/41/de412becf637b35bc0a7b35b68669d11.jpg,Чафинг-диш VIATTO VA-CD09A,164649,9144,RUB,Да,VIATTO,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/194090,"<p>Чафинг-диш <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/194090"">VIATTO VA-CD09A</a></b> предназначен для поддержания в горячем состоянии широкого спектра блюд на предприятиях общественного питания и торговли, а также в местах, где отсутствует доступ к электросети. Модель оснащена 1 гастроемкостью со съемной крышкой и терморегулятором. Корпус и емкость выполнены из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Тип гастроемкости: GN 1/1</li>
<li>
<p>Габариты в упаковке: 600х360х220 мм</p>
</li>
</ul>",194090,от 30 до 85 °C,0.8 кВт,560 мм,345 мм,180 мм,5 кг,Китай,1,600x360x220 мм,212,https://entero.ru/manuals/408605/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20VIATTO%20VA-CD09A.pdf;https://entero.ru/manuals/408607/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/463263/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BD%D0%B0%20VIATTO%20VA-CD09A.xlsx;https://entero.ru/manuals/525610/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,4.5 кг,,,220 В,,,,настольный,водяной,
https://cdn.entero.ru/mp@2x/cf/b1/cfb1843496932a96cc1b8d8e5026bbc7.jpg,Мармит EKSI BM165B3,Мармит EKSI BM165B3,10774,RUB,Да,EKSI,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/59299,"<p>Мармит <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/59299"">EKSI BM165B3</a></b> предназначен для поддержания в горячем состоянии супов, соусов, гарниров и других блюд на предприятиях общественного питания и торговли. Модель оснащена терморегулятором и 3 секциями для гастроемкостей. Корпус выполнен из нержавеющей стали.</p>

<p>В комплект поставки входят 3 гастроемкости 1/3 с крышками.</p>

<p><b>Особенности:</b></p>

<ul>
<li>5 режимов нагрева</li>
<li>Ручной залив воды</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 1x GN 1/1 / 2x GN 1/2 / 3x GN 1/3 глубиной 150 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! Изображение товара отличается от оригинала и представлено в ознакомительных целях.</span></em></p>",59299,от 30 до 95 °C,1.2 кВт,580 мм,340 мм,248 мм,,Китай,,,41,https://entero.ru/manuals/93636/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20EKSI.pdf;https://entero.ru/manuals/453760/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EKSI%20BM165B3.pdf,11711,,8.4 кг,,,220 В,,,Да,настольный,водяной,
https://cdn.entero.ru/mp@2x/af/e2/afe27ef9a00927c94b3af7c28496c01d.jpg,Мармит Airhot SB-2,Мармит Airhot SB-2,14989,RUB,Да,Airhot,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/88104,"<p>Мармит <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/88104"">Airhot SB-2</a></b> предназначен для поддержания в горячем состоянии первых и вторых блюд, гарниров и соусов на предприятиях общественного питания и торговли. Модель оснащена 2 ёмкостями. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>6 режимов работы:
<ul>
<li>1-3 более долгий нагрев</li>
<li>4-6 более быстрый</li>
</ul>
</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота мармита с крышкой: 328 мм</li>
<li>Объем ёмкости: 8 л</li>
</ul>",88104,95 °C,1.2 кВт,630 мм,370 мм,250 мм,10 кг,Китай,1,640x398x385 мм,0,https://entero.ru/manuals/96194/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Airhot%20SB-2.pdf;https://entero.ru/manuals/481897/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,,2х8 л,,220 В,,,,настольный,водяной,Да
https://cdn.entero.ru/mp@2x/88/da/88da7c393ffede2084849df06efe93e8.jpg;https://cdn.entero.ru/mp@2x/4e/4b/4e4b7cda04c1a4b7116f3ab4fceedbf8.jpg;https://cdn.entero.ru/mp@2x/41/c7/41c75dd88d956231bf6d935577614c5c.jpg,Мармит VIATTO VA-SB7000P,Мармит VIATTO VA-SB7000P,6184,RUB,Да,VIATTO,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/156913,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/156913""><b class=""b"">VIATTO VA-SB7000 </b></a>предназначен для поддержания в горячем состоянии первых блюд на предприятиях общественного питания, а также при организации мобильного питания. Корпус выполнен из окрашенной стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 380x380x380 мм</li>
</ul>",156913,от 30 до 85 °C,0.4 кВт,350 мм,350 мм,350 мм,3.5 кг,Китай,1,380x380x380 мм,217,https://entero.ru/manuals/349034/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0%20VIATTO%20VA-SB7000P.xlsx;https://entero.ru/manuals/349035/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20VIATTO%20VA-SB7000P.pdf;https://entero.ru/manuals/349036/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20VIATTO%20VA-SB7000P.pdf,,,2.5 кг,10 л,,220 В,,,,настольный,водяной,
https://cdn.entero.ru/mp@2x/e1/5b/e15bde377d6af1b2d1e9424a092fc948.jpg;https://cdn.entero.ru/mp@2x/06/a0/06a0533f33116a498d9b8e956fcd8dc6.jpg,Мармит ROAL RT-L10,Мармит ROAL RT-L10,6211,RUB,Да,ROAL,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/252918,"<p>Мармит <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/252918"">ROAL RT-L10</a> </b>предназначен для поддержания в горячем виде и раздачи первых блюд на предприятиях общественного питания и торговли. Оборудование позволяет избежать остывания и последующего подогрева блюд. Модель оснащена откидной съемной крышкой с фланцем. Корпус выполнен из эмалированной стали, емкость для воды - из алюминия, суповая емкость - из стали SUS 201. </p>",252918,от 35 до 95 °C,0.4 кВт,340 мм,340 мм,360 мм,,Китай,,,0,https://entero.ru/manuals/310182/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20ROAL%20RT-L10.pdf,,,,10 л,,220 В,,,,настольный,водяной,Да
https://cdn.entero.ru/mp@2x/01/5b/015b5eb9b1cd3e06607b958db0fa31d6.jpg,Мармит VIATTO SB 6000,Мармит VIATTO SB 6000,6441,RUB,Да,VIATTO,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/106248,"<p>Мармит <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/106248"">VIATTO SB 6000</a> </b>предназначен для поддержания в горячем состоянии первых блюд на предприятиях общественного питания. Модель оснащена термостатом. Корпус выполнен из окрашенной стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Полезный объем: 9 л</li>
<li>Габариты в упаковке: 340x340x395 мм</li>
</ul>
<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",106248,,0.4 кВт,341 мм,341 мм,366 мм,6 кг,Китай,1,340x340x395 мм,299,https://entero.ru/manuals/97382/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20VIATTO.pdf;https://entero.ru/manuals/349009/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20VIATTO%20SB%206000.pdf;https://entero.ru/manuals/349010/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20VIATTO%20SB%206000.pdf,,,4.6 кг,10 л,,220 В,,,,настольный,,
https://cdn.entero.ru/mp@2x/f5/c7/f5c7d466653c14d6d3cec5a196217f3a.jpg;https://cdn.entero.ru/mp@2x/c5/77/c5771be27d218702203ea9a0c7759531.jpg;https://cdn.entero.ru/mp@2x/c2/b2/c2b207a58f8e7f3500973d2349d52861.jpg;https://cdn.entero.ru/mp@2x/fe/83/fe83c7d34a7edd7b824f59671e7f7d60.jpg,Мармит VIATTO ZCK165BT,Мармит VIATTO ZCK165BT,10079,RUB,Да,VIATTO,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/66800,"<p>Мармит <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/66800"">VIATTO ZCK165BT</a></b> предназначен для поддержания в горячем состоянии вторых блюд, гарниров и соусов на предприятиях общественного питания. Модель оснащена терморегулятором. Подогрев на водяном пару обеспечивает равномерный нагрев емкостей без пересушивания и пригорания подогреваемых блюд. Корпус выполнен из нержавеющей стали.</p>

<p>Гастроемкость в комплект не входит.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Типоразмер гастроемкости: GN 1/1 глубиной 150 мм</li>
</ul>",66800,,1.2 кВт,340 мм,575 мм,237 мм,8 кг,Китай,1,590x350x280 мм,24,https://entero.ru/manuals/86183/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20VIATTO.pdf;https://entero.ru/manuals/348905/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D0%B8%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/348919/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20VIATTO%20ZCK165BT.pdf;https://entero.ru/manuals/464274/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BD%D0%B0%20VIATTO%20ZCK165BT.xls,10722,,7.4 кг,,,220 В,,,Да,настольный,водяной,Да
https://cdn.entero.ru/mp@2x/eb/cb/ebcb7109216945927d7b6e32057631ed.jpg,Мармит Hurakan HKN-BM3 (без гастроемкостей),181319,10720,RUB,Да,Hurakan,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/123660,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/123660""><b class=""b"">Hurakan HKN-BM3</b></a> предназначен для кратковременного хранения и поддержания в горячем состоянии различных блюд на предприятиях общественного питания и торговли. Модель оснащена ванной, регулируемым термостатом и индикатором нагрева. Корпус и ванна выполнены из нержавеющей стали.</p>

<p>Гастроемкости в комплект поставки не входят и приобретаются отдельно.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Подходят гастроемкости:
<ul>
<li>GN 1/3 глубиной 150 мм - 3 шт.</li>
<li>GN 1/2 глубиной 150 мм - 2 шт</li>
</ul>
</li>
<li>Объем:
<ul>
<li>Полезный: 24 л.</li>
<li>Общий: 36 л.</li>
</ul>
</li>
<li>Габариты в упаковке: 310х650х390 мм</li>
</ul>",123660,от 30 до 90 °C,1.2 кВт,280 мм,590 мм,350 мм,8 кг,Китай,1,650x400x300 мм,30,https://entero.ru/manuals/131347/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20Hurakan%20HKN-BM3.doc;https://entero.ru/manuals/413313/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Hurakan%20HKN-BM3.pdf;https://entero.ru/manuals/413314/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Hurakan%20HKN-BM3.pdf;https://entero.ru/manuals/413316/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Hurakan.pdf;https://entero.ru/manuals/495314/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,11167,,7 кг,24 л,,220 В,,,Да,настольный,водяной,Да
https://cdn.entero.ru/mp@2x/db/26/db26d329a02d170eeb5d1301ee8b95d8.jpg;https://cdn.entero.ru/mp@2x/79/a1/79a1b3285725e4ceb1f6a3e4db54eb13.jpg;https://cdn.entero.ru/mp@2x/c1/97/c197a848cc3c8e4d330c96a8ec60d50b.jpg;https://cdn.entero.ru/mp@2x/60/8e/608ebabaf34bf9588bac6578e004dfcf.jpg,Чафинг-диш VIATTO ZCK100S,Чафинг-диш VIATTO ZCK100S,12985,RUB,Да,VIATTO,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/97757,"<p>Чафинг-диш <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/97757"">VIATTO ZCK100S</a> </b>предназначен для поддержания в горячем состоянии различных блюд на предприятиях общественного питания. Модель оснащена термостатом, защитой от перегрева и съемной крышкой. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 1х GN 1/1</li>
<li>Габариты в упаковке: 650х410х295 мм</li>
</ul>",97757,от 80 до 88 °C,1.6 кВт,618 мм,360 мм,330 мм,9.65 кг,Китай,1,633x402x274 мм,31,https://entero.ru/manuals/87703/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20VIATTO.pdf;https://entero.ru/manuals/349006/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf;https://entero.ru/manuals/349007/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0%20VIATTO%20ZCK100S.png;https://entero.ru/manuals/349008/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20VIATTO%20ZCK100S.pdf;https://entero.ru/manuals/525615/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,8.65 кг,,,220 В,,,Да,настольный,,
https://cdn.entero.ru/mp@2x/ba/fd/bafd9ff355292256fd2d1eb40205522f.jpg,Чафинг-диш Crazy Pan CP-CHD017S серебро,CP-CHD017S,25589,RUB,Да,,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/265872,"<p>Чафинг-диш<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/265872""><b class=""b""> Crazy Pan CP-CHD017S</b></a> предназначен для постоянного подогрева первых и вторых блюд и поддержания их оптимальной температуры на предприятиях общественного питания и торговли. Модель оснащена откидной крышкой с ручкой. Корпус выполнен из высококачественной нержавеющей стали марки 201 с глянцевой серебристой поверхностью.</p>

<p>В комплект поставки входят нагревательный блок и гастроемкость формата GN2/3.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Нагрев с помощью встраиваемого электрического блока или стандартной газовой горелки</li>
<li>Гидравлический подъемный механизм крышки с плавным ходом и фиксацией в открытом положении под прямым углом</li>
<li>Большое прозрачное стекло крышки для обзора содержимого</li>
<li>Продуманная система возврата влаги для предотвращения высушивания продукта</li>
<li>Устойчивые нескользящие опоры</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Глубина гастроемкости: 65 мм</li>
</ul>",265872,,0.4 кВт,475 мм,450 мм,425 мм,8.5 кг,Китай,1,500x480x240 мм,0,https://entero.ru/manuals/329657/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%86%D0%B8%D0%B8%20Crazy%20Pan.pdf,26936,,6.5 кг,6 л,,220 В,,,Да,настольный,,
https://cdn.entero.ru/mp@2x/b3/29/b32929ff09af54a6f27735d082cb1fa1.jpg,Мармит передвижной ITERMA МЭК-2С-1106-21,МЭК 2С 1106 21,100876,RUB,Да,ITERMA,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/91134,"<p>Передвижной мармит <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/91134"">ITERMA МЭК-2С-1106-21</a></b> предназначен для кратковременного хранения приготовленных блюд при температуре их подачи на предприятиях общественного питания и торговли. Модель оснащена вместительной нижней полкой, расположенным на боковой панели регулятором-термостатом, розеткой для создания линии мармитов и колесами со стопорами. Корпус выполнен из полированной нержавеющей стали AISI 304, которая может быть окрашена порошковой краской в любой цвет.</p>

<p>Возможно использовать гастроемкости GN разных размеров, используя адаптеры-разделители.</p>

<p>В комплект поставки входят 1 гастроемкость GN1/1, 2 гастроемкости GN1/2 и 3 гастроемкости GN1/3.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 3х GN 1/1 глубиной не более 150 мм</li>
</ul>",91134,от 30 до 65 °C,2.8 кВт,1210 мм,600 мм,870 мм,,,,,0,https://entero.ru/manuals/500027/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20ITERMA%20%D0%9C%D0%AD%D0%9A-2%D0%A1-1106-21.pdf,105079,,,,,220 В,,,,напольный,водяной,
https://cdn.entero.ru/mp@2x/22/47/22470730075fb37e7363682ca6360962.jpg;https://cdn.entero.ru/mp@2x/7e/08/7e088a16de7b5d5dea700fe8660de3c3.jpg;https://cdn.entero.ru/mp@2x/9e/d1/9ed1cc412483a7016530655fc73703bc.jpg;https://cdn.entero.ru/mp@2x/f7/3d/f73d4b92d9d480bb5518a42cbb0af7c8.jpg,Чафинг-диш VIATTO WH836,158445,6140,RUB,Да,VIATTO,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/156905,"<p>Чафинг-диш <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/156905"">VIATTO WH836</a></b> предназначен для поддержания в горячем состоянии широкого спектра блюд на предприятиях общественного питания и торговли, а также в местах, где отсутствует доступ к электросети. Модель оснащена 1 овальной емкостью со съемной крышкой и 2 горелками. Корпус и емкость выполнены из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 650х430х240 мм</li>
</ul>",156905,,,555 мм,320 мм,330 мм,3.5 кг,Китай,1,570x330x260 мм,23,https://entero.ru/manuals/360416/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/463790/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf;https://entero.ru/manuals/463792/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20VIATTO%20WH836.pdf,,,2.5 кг,5.5 л,,горелка,,,,настольный,водяной,
https://cdn.entero.ru/mp@2x/28/5a/285a036ce914940eaf11b2851c3e45f4.jpg;https://cdn.entero.ru/mp@2x/21/f9/21f926329f4b07d7a50785ab571804c3.jpg;https://cdn.entero.ru/mp@2x/c0/b1/c0b15e60e0a76385f4058b5143c3666f.jpg;https://cdn.entero.ru/mp@2x/6a/1a/6a1a34fdcd2984971063c4dde3f67b18.jpg;https://cdn.entero.ru/mp@2x/a7/b1/a7b1d5dce5e2c5543345d059246847ee.jpg,Мармит Airhot SB-5700,Мармит Airhot SB-5700,6358,RUB,Да,Airhot,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/32487,"<p>Мармит <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/32487"">Airhot SB-5700</a></b> предназначен для разогрева супов и поддержания их в горячем состоянии на предприятиях общественного питания и торговли. Корпус выполнен из крашенного металла, внутренняя поверхность - из цельнотянутой нержавеющей стали, легко вынимается для мытья.</p>

<p>В комплект поставки входят магниты для меню.</p>

<p><b>Особенности:</b></p>

<ul>
<li>12 режимов работы:
<ul>
<li>1-6 более долгий нагрев</li>
<li>7-12 более быстрый</li>
</ul>
</li>
</ul>",32487,от 35 до 95 °C,0.3 кВт,285 мм,285 мм,352 мм,3 кг,Китай,1,287x290x400 мм,0,https://entero.ru/manuals/96196/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Airhot%20SB-5700.pdf;https://entero.ru/manuals/96195/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Airhot%20SB-5700.pdf;https://entero.ru/manuals/481892/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,,5 л,,220 В,,,,настольный,водяной,
