Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Страна-производитель,Борт,Вес (с упаковкой),Линия 700,Линия 900
https://cdn.entero.ru/mp@2x/b8/94/b894c50df2900b49a3f42a5a0fbaa57f.jpg,Стол-вставка VEROTERM VT4NENP05TT,Стол-вставка VEROTERM VT4NENP05TT,0,RUB,Нет,VEROTERM,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/278635,"<p>Стол-вставка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/278635""><b class=""b"">VEROTERM VT4NENP05TT </b></a>используется в составе тепловой линии <a href=""https://entero.ru/search.php?text=Veroterm+%D1%81%D0%B5%D1%80%D0%B8%D1%8F+900"">серии 900</a> на предприятиях общественного питания и торговли для обработки пищевых продуктов, а также размещения оборудования и инвентаря. Модель оснащена столешницей с задним бортом. Изделие выполнено из нержавеющей стали.</p>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Ящик</li>
</ul>",278635,настольная,400 мм,900 мм,250 мм,40 кг,1,600x1100x450 мм,0,,,30 кг,Италия,Италия,Да,,,Да
https://cdn.entero.ru/mp@2x/15/10/1510e76e6df8a74dcd3329db6108e779.jpg;https://cdn.entero.ru/mp@2x/9b/d5/9bd58bf6f3e5ce291ae5332d2c2b828e.jpg,Поверхность рабочая Tecnoinox PN70C7,616051 / линия 700,0,RUB,Нет,Tecnoinox,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/33401,"<p>Рабочая поверхность <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/33401"">Tecnoinox PN70C7</a></b> серии Tecno70 используется в составе тепловой <a href=""https://entero.ru/list/1981/vendor/tecnoinox/?"">линии 700</a> на предприятиях общественного питания в качестве дополнительного места для раскатки теста, обработки ингредиентов для приготовления блюд, установки оборудования и приборов, хранения продуктов, не требующих специального температурного режима. Модель оснащена выдвижным ящиком, укрепленной поверхностью и дополняется разделочной доской из специальной пищевой пластмассы. Оборудование изготовлено из нержавеющей стали AISI 304.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Типоразмер ящика: GN 2/1</li>
<li>Размеры ящика: 635x530x100 мм</li>
<li>Габариты в упаковке: 770х810х530 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>​Разделочная доска 120530</li>
<li>Соединительный элемент 220585</li>
</ul>",33401,настольная,700 мм,700 мм,280 мм,,,,0,,,26.6 кг,,Италия,,,Да,
https://cdn.entero.ru/mp@2x/19/46/1946bf20a6049908cb63dd8f7ccf7ef8.jpg,Стол-вставка VEROTERM VT4NENP10TT,Стол-вставка VEROTERM VT4NENP10TT,0,RUB,Нет,VEROTERM,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/278637,"<p>Стол-вставка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/278637""><b class=""b"">VEROTERM VT4NENP10TT </b></a>используется в составе тепловой линии <a href=""https://entero.ru/search.php?text=Veroterm+%D1%81%D0%B5%D1%80%D0%B8%D1%8F+900"">серии 900</a> на предприятиях общественного питания и торговли для обработки пищевых продуктов, а также размещения оборудования и инвентаря. Модель оснащена столешницей с задним бортом. Изделие выполнено из нержавеющей стали.</p>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Ящик</li>
</ul>",278637,настольная,800 мм,900 мм,250 мм,44 кг,1,1000x1100x450 мм,0,,,34 кг,Италия,Италия,Да,,,Да
https://cdn.entero.ru/mp@2x/40/86/4086593c9badd67537998f50d04df3b3.jpg,Стол-вставка VEROTERM VT4NCNP05TT с ящиком,Стол-вставка VEROTERM VT4NCNP05TT с ящиком,0,RUB,Нет,VEROTERM,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/278631,"<p>Стол-вставка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/278631""><b class=""b"">VEROTERM VT4NCNP05TT </b></a>используется в составе тепловой линии <a href=""https://entero.ru/search.php?text=Veroterm+%D1%81%D0%B5%D1%80%D0%B8%D1%8F+900"">серии 900</a> на предприятиях общественного питания и торговли для обработки пищевых продуктов, а также размещения и хранения оборудования и инвентаря. Модель оснащена столешницей с задним бортом и выдвижным ящиком. Изделие выполнено из нержавеющей стали.</p>",278631,настольная,400 мм,900 мм,250 мм,45 кг,1,600x1100x450 мм,0,,,35 кг,Италия,Италия,Да,,,Да
https://cdn.entero.ru/mp@2x/0b/0c/0b0c35550e59759a20ba86b6ab9cee34.jpg,Стол-вставка Apach APN-49P,Стол-вставка Apach APN-49P,0,RUB,Нет,Apach,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/51322,"<p>Стол-вставка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/51322"">Apach APN-49P</a></b> предназначен для использования в составе кухонных <a href=""https://entero.ru/list/1981/vendor/apach/?"">линий 900-й</a> серии в качестве дополнительного места для установки и хранения посуды, кухонного инвентаря и оборудования. Модель оснащена регулируемыми по высоте ножками. Каркас выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 600x1100x1050 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",51322,напольная,400 мм,900 мм,850 мм,,,,0,https://entero.ru/manuals/81489/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Apach%202017.pdf,,60 кг,,Италия,Да,,,Да
https://cdn.entero.ru/mp@2x/65/e7/65e77dcc64fa4c969528f9f886eea5aa.jpg,Модуль нейтральный Azimut PP 740,111918 / линия 700,0,RUB,Нет,Azimut,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/84135,"<p>Нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/84135"">Azimut PP 740</a></b> используется в составе тепиловой <a href=""https://entero.ru/list/1981/vendor/azimut/?"">линии 700</a> на пердприятиях общественного питания и торговли для размещения посуды, кухонного инвентаря и оборудования. Модель оснащена бортом, выдвижным ящиком GN 1/1 глубиной 150 мм и открытой подставкой с регулируемыми по высоте ножками. Изделие выполнено из нержавеющей стали AISI 304.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Класс защиты: IP24</li>
</ul>",84135,напольная,400 мм,730 мм,900 мм,,,,0,,,35.3 кг,,,,,Да,
https://cdn.entero.ru/mp@2x/13/46/13461043be0cd66036c3e11a5c252628.jpg,Стол-вставка VEROTERM VT7NEN10VV,Стол-вставка VEROTERM VT7NEN10VV,0,RUB,Нет,VEROTERM,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/278630,"<p>Стол-вставка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/278630""><b class=""b"">VEROTERM VT7NEN10VV </b></a>используется в составе тепловой линии <a href=""http://entero.ru/search.php?text=veroterm+%D1%81%D0%B5%D1%80%D0%B8%D1%8F+700"">серии 700</a> на предприятиях общественного питания и торговли для обработки пищевых продуктов, а также размещения и хранения оборудования и инвентаря. Модель оснащена столешницей с задним бортом, открытым шкафом и регулируемыми по высоте опорами. Изделие выполнено из нержавеющей стали.</p>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Ящик</li>
<li>Дверь</li>
</ul>",278630,напольная,800 мм,700 мм,850 мм,62 кг,1,950x850x1000 мм,0,,,56 кг,Италия,Италия,Да,,Да,
https://cdn.entero.ru/mp@2x/3f/50/3f509e866c569636a84a4455896c8b02.jpg,Модуль нейтральный Azimut PP 740+DL 740,154952,0,RUB,Нет,Azimut,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/118718,"<p>Нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.kz/item/118718"">Azimut PP 740+DL 740</a></b> используется в составе тепиловой <a href=""https://entero.kz/list/1981/vendor/azimut/?"">линии 700</a> для использования в составе тепловой линии в качестве дополнительного места для установки оборудования и приборов на предприятиях общественного питания и торговли. Модель оснащена бортом, выдвижным ящиком GN 1/1 глубиной 150 мм, шкафом для инвентаря с дверью слева и регулируемыми по высоте ножками. Изделие выполнено из нержавеющей стали AISI 304.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Класс защиты: IP24</li>
</ul>",118718,напольная,400 мм,730 мм,900 мм,,,,0,,,22 кг,,Россия,Да,,Да,
https://cdn.entero.ru/mp@2x/0a/56/0a56eddf23fedb2092f41580f231913a.jpg,Модуль нейтральный Azimut PP 740+DP 740,154985,0,RUB,Нет,Azimut,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/120373,"<p>Нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/120373"">Azimut PP 740+DP 740</a></b> используется в составе линий раздач серии <a href=""https://entero.ru/list/1981/vendor/azimut/?"">700</a> предназначен для использования в составе тепловой линии в качестве дополнительного места для установки оборудования и приборов на предприятиях общественного питания и торговли. Модель оснащена бортом, выдвижным ящиком GN 1/1 глубиной 150 мм, шкафом для инвентаря с дверью справа и регулируемыми по высоте ножками. Изделие выполнено из нержавеющей стали AISI 304.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Класс защиты: IP24</li>
</ul>",120373,напольная,400 мм,730 мм,900 мм,,,,0,,,900 кг,,Чехия,,,Да,
https://cdn.entero.ru/mp@2x/de/95/de95f22b891bdf26f63c6268851cff73.jpg,Стол-вставка Apach APN-57P/PL,Стол-вставка Apach APN-57P/PL,0,RUB,Нет,Apach,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/251110,"<p>Стол-вставка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/251110"">Apach APN-57P/PL</a></b> используется в составе тепловой линии 700 на предприятиях общественного питания и торговли для размещения посуды, кухонного инвентаря и оборудования. Модель оснащена регулируемыми по высоте ножками. Каркас выполнен из нержавеющей стали. </p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера. </span></em></p>",251110,напольная,500 мм,700 мм,850 мм,27 кг,1,600x800x1000 мм,0,https://entero.ru/manuals/308209/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Apach.pdf,,25 кг,,Италия,,,Да,
https://cdn.entero.ru/mp@2x/54/3e/543e21e5b6e5784ea9116a53a3e949c2.jpg,Стол-вставка VEROTERM VT4NCNP10TT с ящиком,Стол-вставка VEROTERM VT4NCNP10TT с ящиком,0,RUB,Нет,VEROTERM,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/278633,"<p>Стол-вставка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/278633""><b class=""b"">VEROTERM VT4NCNP10TT </b></a>используется в составе тепловой линии <a href=""https://entero.ru/search.php?text=Veroterm+%D1%81%D0%B5%D1%80%D0%B8%D1%8F+900"">серии 900</a> на предприятиях общественного питания и торговли для обработки пищевых продуктов, а также размещения и хранения оборудования и инвентаря. Модель оснащена столешницей с задним бортом и выдвижным ящиком. Изделие выполнено из нержавеющей стали.</p>",278633,настольная,800 мм,900 мм,250 мм,56 кг,1,1000x1100x450 мм,0,,,46 кг,Италия,Италия,Да,,,Да
https://cdn.entero.ru/mp@2x/aa/32/aa328da7a48d38f22542fd6eb4ceb372.jpg,Подставка межплитная Abat ПМП-40,21000080723,10247,RUB,Да,Abat,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/89980,"<p>Подставка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/89980"">Abat ПМП-40</a> </b>используется для установки между электрическими плитами для увеличения установочной площади плит на предприятиях общественного питания и торговли. Модель оснащена регулируемыми по высоте ножками с резиновыми вставками.</p>

<p>Конструкция разборная, столешница выполнена из нержавеющей стали, ножки и основание покрыты порошковой краской.</p>",89980,напольная,400 мм,850 мм,860 мм,19.3 кг,,,43,https://entero.ru/manuals/105607/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Abat%20%D0%9F%D0%9C%D0%9F-40.jpg;https://entero.ru/manuals/105606/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20Abat%20%D0%9F%D0%9C%D0%9F-40.pdf;https://entero.ru/manuals/73858/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf;https://entero.ru/manuals/510886/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,10674,,,Россия,,,Да,
https://cdn.entero.ru/mp@2x/65/45/6545ba3e607d6e2053ba4ae5333b7581.jpg,Подставка Tatra TEN.47,218297,37177,RUB,Нет,Tatra,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/128717,"<p>Подставка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128717""><b class=""b"">Tatra​ TEN.47</b></a> предназначена для размещения тепловых модулей шириной 400 мм на предприятиях общественного питания и торговли. Модель оснащена 1 дверью и регулируемыми ножками. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 500х900х600 мм</li>
</ul>",128717,,400 мм,620 мм,550 мм,6 кг,1,500x900x600 мм,0,https://entero.ru/manuals/418280/%D0%9F%D1%80%D0%B5%D0%B7%D0%B5%D0%BD%D1%82%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Tatra.pdf;https://entero.ru/manuals/417870/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Tatra%202024-2025.pdf;https://entero.ru/manuals/473921/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,4.2 кг,,,,,,
https://entero.ru/i/nofoto-m.jpg,Розетка Gastrolux,Розетка Gastrolux,4278,RUB,Нет,Gastrolux,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/75371,"<p>Розетка предназначена для оборудования <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/75371""><b class=""b"">Gastrolux</b></a> линий раздач <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/75371""><b class=""b"">Light</b></a> и <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/75371""><b class=""b"">Stone Island</b></a>.</p>",75371,,,,,,,,0,,,,,,,,,
https://cdn.entero.ru/mp@2x/ce/31/ce3151a3357dcb5e63445cdb4673510b.jpg,Дверь распашная для стола-вставки VEROTERM K7PORTA,Дверь распашная для стола-вставки VEROTERM K7PORTA,17916,RUB,Нет,VEROTERM,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/278591,"<p>Распашная дверь <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/278591""><b class=""b"">VEROTERM K7PORTA </b></a>используется на предприятиях общественного питания и торговли для установки на фасад шкафа нейтральных столов-вставок шириной 400 мм. Модель оснащена горизонтальной рукояткой. Изделие выполнено из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Масса нетто: 5,5 кг</li>
<li>Габариты: 395х42х460 мм</li>
</ul>",278591,,,,,,,,0,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Колеса VITAL ACSW079,Колеса VITAL ACSW079,20932,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/367912,"<p>Колеса <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/367912"">VITAL ACSW079</a></b> используются для установки с нижними шкафами 700 и 900 серий.</p>",367912,,,,,,,,0,,22752,,,,,18 кг,,
https://entero.ru/i/nofoto-m.jpg,Колеса VITAL PRO-ACSW079,Колеса VITAL PRO-ACSW079,20932,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/368003,"<p>Колеса <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368003"">VITAL PRO-ACSW079</a></b> используются для установки с нижними шкафами 700 и 900 серий.</p>",368003,,,,,,,,0,,21804,,,,,18 кг,,
https://entero.ru/i/nofoto-m.jpg,Направляющие VITAL ACSTR09,Направляющие VITAL ACSTR09,35206,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/367911,"<p>Направляющие <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/367911"">VITAL ACSTR09</a></b> используются на предприятиях общественного питания для установки гастреомкостей нижних шкафов серии 700.</p>",367911,,,,,,,,0,,,,,,,18 кг,,
https://entero.ru/i/nofoto-m.jpg,Направляющие VITAL PRO-ACSTR09,Направляющие VITAL PRO-ACSTR09,35206,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/368002,"<p>Направляющие <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368002"">VITAL PRO-ACSTR09</a></b> используются на предприятиях общественного питания для установки гастреомкостей нижних шкафов серии 700.</p>",368002,,,,,,,,0,,36673,,,,,18 кг,,
https://cdn.entero.ru/mp@2x/3f/95/3f954a0ccbd662dba17a2c928c999138.jpg,Подставка Tatra TEN.87,218298,58756,RUB,Нет,Tatra,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/128718,"<p>Подставка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128718"">Tatra TEN.87</a></b> предназначена для размещения тепловых модулей шириной 800 мм на предприятиях общественного питания и торговли. Модель оснащена 2 дверьми и регулируемыми ножками. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 900х900х600 мм</li>
</ul>",128718,,800 мм,620 мм,550 мм,10 кг,1,900x900x600 мм,0,https://entero.ru/manuals/418281/%D0%9F%D1%80%D0%B5%D0%B7%D0%B5%D0%BD%D1%82%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Tatra.pdf;https://entero.ru/manuals/417868/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Tatra%202024-2025.pdf;https://entero.ru/manuals/473920/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,7.5 кг,,,,,,
https://entero.ru/i/nofoto-m.jpg,Панели VITAL ACSS07,Панели VITAL ACSS07,74008,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/367913,"<p>Боковые панели <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/367913"">VITAL ACSS07</a></b> используются для отделки островных варочных блоков.</p>",367913,,,,,,,,0,,,,,,,18 кг,,
https://entero.ru/i/nofoto-m.jpg,Панели боковые VITAL PRO-VACSS07,Панели боковые VITAL PRO-VACSS07,74008,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/368004,"<p>Боковые панели <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368004"">VITAL PRO-VACSS07</a></b> используются на предприятиях общественного питания с кухонными блоками серий 700 и 900.</p>",368004,,,,,,,,0,,,,,,,18 кг,,
https://entero.ru/i/nofoto-m.jpg,Плинтус VITAL ACSB24007 240 см,Плинтус VITAL ACSB24007 240 см,81328,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/367914,"<p>Плинтус <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/367914""><b class=""b"">VITAL ACSB24007</b></a> серии 700 используется с нижней базой.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Длина: 2400 мм</li>
</ul>",367914,,,,,,,,0,,84717,,,,,18 кг,,
https://entero.ru/i/nofoto-m.jpg,Плинтус VITAL PRO-ACSB24007 240 см,Плинтус VITAL PRO-ACSB24007 240 см,81328,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/368005,"<p>Плинтус <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368005""><b class=""b"">VITAL PRO-ACSB24007</b></a> серии 700 используется с нижней базой. </p>

<p><b>Характеристики: </b></p>

<ul>
<li>Длина: 2400 мм</li>
</ul>",368005,,,,,,,,0,,,,,,,18 кг,,
https://entero.ru/i/nofoto-m.jpg,Плинтус VITAL ACSB24009 240 см,Плинтус VITAL ACSB24009 240 см,86614,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/368085,"<p>Плинтус <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368085""><b class=""b"">VITAL ACSB24009</b></a> используется с нижней базой серии 900.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Длина: 2400 мм</li>
</ul>",368085,,,,,,,,0,,90223,,,,,18 кг,,
https://entero.ru/i/nofoto-m.jpg,Плинтус VITAL PRO-ACSB24009 240 см,Плинтус VITAL PRO-ACSB24009 240 см,86614,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/368319,"<p>Плинтус <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368319""><b class=""b"">VITAL PRO-ACSB24009</b></a> серии 900 используется с нижней базой. </p>

<p><b>Характеристики: </b></p>

<ul>
<li>Длина: 2400 мм</li>
</ul>",368319,,,,,,,,0,,91173,,,,,18 кг,,
https://entero.ru/i/nofoto-m.jpg,Плинтус VITAL ACSB28007 280 см,Плинтус VITAL ACSB28007 280 см,95154,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/367915,"<p>Плинтус <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/367915""><b class=""b"">VITAL ACSB28007</b></a> серии 700 используется с нижней базой.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Длина: 2800 мм</li>
</ul>",367915,,,,,,,,0,,102316,,,,,18 кг,,
https://entero.ru/i/nofoto-m.jpg,Плинтус VITAL PRO-ACSB28007 280 см,Плинтус VITAL PRO-ACSB28007 280 см,95154,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/368006,"<p>Плинтус <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368006""><b class=""b"">VITAL PRO-ACSB28007</b></a> серии 700 используется с нижней базой. </p>

<p><b>Характеристики: </b></p>

<ul>
<li>Длина: 2800 мм</li>
</ul>",368006,,,,,,,,0,,,,,,,18 кг,,
https://entero.ru/i/nofoto-m.jpg,Панели VITAL ACSS09,Панели VITAL ACSS09,95154,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/368084,"<p>Боковые панели <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368084"">VITAL ACSS09</a></b> используются для отделки островных варочных блоков.</p>",368084,,,,,,,,0,,103428,,,,,18 кг,,
https://entero.ru/i/nofoto-m.jpg,Панели боковые VITAL PRO-VACSS09,Панели боковые VITAL PRO-VACSS09,95154,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/368318,"<p>Боковые панели <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368318"">VITAL PRO-VACSS09</a></b> используются на предприятиях общественного питания с кухонными блоками серии 900.</p>",368318,,,,,,,,0,,101228,,,,,18 кг,,
https://entero.ru/i/nofoto-m.jpg,Плинтус VITAL ACSB28009 280 см,Плинтус VITAL ACSB28009 280 см,100440,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/368086,"<p>Плинтус <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368086""><b class=""b"">VITAL ACSB28009</b></a> используется с нижней базой серии 900.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Длина: 2800 мм</li>
</ul>",368086,,,,,,,,0,,,,,,,18 кг,,
https://entero.ru/i/nofoto-m.jpg,Плинтус VITAL PRO-ACSB28009 280 см,Плинтус VITAL PRO-ACSB28009 280 см,100440,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/368320,"<p>Плинтус <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368320""><b class=""b"">VITAL PRO-ACSB28009</b></a> серии 900 используется с нижней базой. </p>

<p><b>Характеристики: </b></p>

<ul>
<li>Длина: 2800 мм</li>
</ul>",368320,,,,,,,,0,,,,,,,18 кг,,
https://entero.ru/i/nofoto-m.jpg,Плинтус VITAL ACSB32007 320 см,Плинтус VITAL ACSB32007 320 см,103591,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/367916,"<p>Плинтус <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/367916""><b class=""b"">VITAL ACSB32007</b></a> серии 700 используется с нижней базой.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Длина: 3200 мм</li>
</ul>",367916,,,,,,,,0,,110203,,,,,18 кг,,
https://entero.ru/i/nofoto-m.jpg,Плинтус VITAL PRO-ACSB32007 320 см,Плинтус VITAL PRO-ACSB32007 320 см,103591,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/368007,"<p>Плинтус <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368007""><b class=""b"">VITAL PRO-ACSB32007</b></a> серии 700 используется с нижней базой.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Длина: 3200 мм</li>
</ul>",368007,,,,,,,,0,,110203,,,,,18 кг,,
