Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Производительность,Количество уровней,Загрузка,Решетка для булочек,Максимальная загрузка тостов,Конвейерный,Ширина конвейера
https://cdn.entero.ru/mp@2x/90/74/907402ff5caef5176c78f74277ac92ad.jpg;https://cdn.entero.ru/mp@2x/77/26/7726e5976b74f3edca2882248850b02b.jpg;https://cdn.entero.ru/mp@2x/a9/bf/a9bfd41eafce12bbfecb9ff99846c0f4.jpg,Тостер Sirman 4Q SELECTOR,4 Q SELECTOR,23908,RUB,Нет,Sirman,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/75572,"<p>Тостер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/75572""><b class=""b"">Sirman 4Q SELECTOR</b></a> используется на предприятиях общественного питания и торговли для приготовления тостов, подогрева пиццы, полуфабрикатов и бутербродов, а также приготовления сосисок, гамбургеров, пресных лепешек ""пьядина"" и тостов с начинкой. Модель оснащена кварцевыми нагревательными элементами и удаляемой ванночкой для сбора остатков.</p>

<p>В комплект поставки входят хромированные нержавеющие щипцы.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Селектор для отключения нижних нагревательных элементов</li>
<li>Разборные решётки для легкой очистки</li>
<li>Корпус из нержавеющей стали</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренние размеры: 235x240 мм</li>
<li>Габариты в упаковке: 550x320x300 мм</li>
</ul>",75572,220 В,1.6 кВт,360 мм,410 мм,240 мм,,Италия,,,0,https://entero.ru/manuals/46743/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sirman%204Q%20SELECTOR.pdf;https://entero.ru/manuals/419683/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Sirman%204Q%20SELECTOR.pdf;https://entero.ru/manuals/46744/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Sirman%204Q%20SELECTOR.jpg;https://entero.ru/manuals/72961/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Sirman%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/501609/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,6 кг,,1,горизонтальная,,4,,
https://cdn.entero.ru/mp@2x/8d/c3/8dc32491aa8f2e27074796a4c65d8e28.jpg;https://cdn.entero.ru/mp@2x/34/81/34819c7e8374356a860a1c532c89ac91.jpg;https://cdn.entero.ru/mp@2x/40/21/4021f74451f9e05885c991f49042290e.jpg,Тостер Sirman 6Q,6 Q,25354,RUB,Нет,Sirman,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/74980,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/74980"">Sirman 6Q</a></b> используется на предприятиях общественного питания и торговли для приготовления тостов, подогрева пиццы, полуфабрикатов и бутербродов, а также приготовления сосисок, гамбургеров, пресных лепешек ""пьядина"" и тостов с начинкой. Модель оснащена кварцевыми нагревательными элементами, таймером и удаляемой ванночкой для сбора остатков.</p>

<p>В комплект поставки входят хромированные нержавеющие щипцы.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Разборные решётки для легкой очистки</li>
<li>Корпус из нержавеющей стали</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренние размеры: 355x240 мм</li>
<li>Габариты в упаковке: 550x320x330 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Выбор отключения отопления ниже элементов (D)</li>
</ul>",74980,220 В,2.4 кВт,475 мм,410 мм,240 мм,,Италия,,,0,https://entero.ru/manuals/45865/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sirman%206Q.pdf;https://entero.ru/manuals/419685/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Sirman%206Q.pdf;https://entero.ru/manuals/45867/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Sirman%206Q.jpg;https://entero.ru/manuals/72957/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Sirman%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/501608/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,7.5 кг,,1,горизонтальная,,6,,
https://cdn.entero.ru/mp@2x/8c/da/8cdaa1c787303adca939bdf9512fe14f.jpg,Тостер конвейерный Kocateq TT180,TT 180,28959,RUB,Нет,Kocateq,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/36647,"<p>Конвейерный тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/36647"">Kocateq TT180</a></b> используется на предприятиях общественного питания и торговли, в пекарнях и кондитерских для обжарки тостов, булочек и открытых бутербродов. Модель оснащена 9-позиционным регулятором скорости конвейера. Конвейер выполнен из нержавеющей стали AISI 304, корпус - из нержавеющей стали AISI 430.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Выбор режима нагрева:
<ul>
<li>Верхний нагрев</li>
<li>Нижний нагрев</li>
<li>Одновременно верхний и нижний нагрев</li>
</ul>
</li>
<li>Выбор скорости нажатием кнопки с подсветкой</li>
<li>Съемный поддон для крошек</li>
<li>Конвейер с подшипниками качения на всех опорных осях</li>
<li>Защита электронных компонентов, двигателя и редуктора от перегрева с помощью вентиляторов</li>
<li>Регулируемые ножки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Ширина конвейера: 180 мм</li>
<li>Габариты в упаковке: 430х570х420 мм</li>
</ul>",36647,220 В,1.3 кВт,336 мм,480 мм,425 мм,,Ю. Корея,,,0,https://entero.ru/manuals/111474/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Kocateq.pdf;https://entero.ru/manuals/280315/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Kocateq%20TT180.doc,,,,,,горизонтальная,,,Да,180 мм
https://cdn.entero.ru/mp@2x/05/65/0565b2ef4671689bcfa2bf3c15159ae6.jpg,Тостер конвейерный Enigma IET-300,102577,29398,RUB,Нет,Enigma,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/90949,"<p>Конвейерный тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/90949"">Enigma IET-300</a></b> предназначен для подогрева и поджарки кусочков хлеба на предприятиях общественного питания и торговли. Модель оснащена электромеханической панелью управления и 4 ножками.</p>",90949,220 В,1.94 кВт,370 мм,420 мм,450 мм,,Китай,,,0,https://entero.ru/manuals/476123/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Enigma%20IET-300.pdf;https://entero.ru/manuals/506747/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,30945,,16 кг,300 шт./ч,,горизонтальная,,,Да,
https://cdn.entero.ru/mp@2x/31/f0/31f0c23b64123bfce23886392e002e0d.jpg;https://cdn.entero.ru/mp@2x/c2/2d/c22d8536b9a5317fcb02bb2e82722d1e.jpg;https://cdn.entero.ru/mp@2x/47/c0/47c07072eeb7a3b34d24b9b22d046b52.jpg;https://cdn.entero.ru/mp@2x/0a/8f/0a8f15185b56217d8dc465c251c67687.jpg;https://cdn.entero.ru/mp@2x/e0/60/e0601a62bf36c3caf102c3477a351529.jpg;https://cdn.entero.ru/mp@2x/e4/a3/e4a3c0d01b4ad8c9c3393422daf058ff.jpg;https://cdn.entero.ru/mp@2x/fe/07/fe078941b3f3176ac53a4456a1c0fbc1.jpg,Тостер прижимной для булочек бургеров Foodatlas GF-212,GF-212 FoodAtlas,32570,RUB,Нет,Foodatlas,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/90453,"<p>Тостер прижимной для булочек бургеров <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/90453"">Foodatlas GF-212</a></b> используется на предприятиях общественного питания и торговли. Корпус выполнен из нержавеющей стали, прижимные пластины - из чугуна.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Цвет: металлик</li>
<li>Медный кабель (1,5 м; сечение 1,5 мм<sup>2</sup>)</li>
<li>Европейская вилка</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Частота тока: 50 Гц</li>
<li>Количество нагревательных элементов: 1</li>
<li>Диапазон температур: от 50 до 300 °С</li>
<li>Время нагрева до 300 °С: 10-15 мин.</li>
<li>Габариты прижимных пластин: 440х320х20 мм</li>
</ul>",90453,220 В,2 кВт,410 мм,700 мм,280 мм,,Китай,,,0,https://entero.ru/manuals/364178/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Foodatlas%20GF-212.pdf,,,20 кг,,,горизонтальная,,,,
https://cdn.entero.ru/mp@2x/8d/e1/8de16f5b8e4db2437747aac346d97806.jpg,Тостер конвейерный Enigma IET-150,117957,32584,RUB,Нет,Enigma,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/81166,"<p>Конвейерный тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/81166"">Enigma IET-150</a></b> предназначен для подогрева и поджарки кусочков хлеба на предприятиях общественного питания и торговли. Модель оснащена электромеханической панелью управления и 4 ножками.</p>",81166,220 В,1.34 кВт,290 мм,420 мм,380 мм,,Китай,,,0,https://entero.ru/manuals/506748/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,34299,,14 кг,150 шт./ч,,,,,Да,
https://cdn.entero.ru/mp@2x/14/3d/143d425b5189fe472b313a21769412a5.jpg;https://cdn.entero.ru/mp@2x/8b/4b/8b4b4aa6dbce189313e227b91fcad531.jpg;https://cdn.entero.ru/mp@2x/f5/d8/f5d890a7af14c875875ea0ac86b136bb.jpg,Тостер Sirman 12Q,12 Q,37181,RUB,Нет,Sirman,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/27545,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/27545"">Sirman 12Q</a></b> используется на предприятиях общественного питания и торговли для приготовления тостов, подогрева пиццы, полуфабрикатов и бутербродов, а также приготовления сосисок, гамбургеров, пресных лепешек ""пьядина"" и тостов с начинкой. Модель оснащена кварцевыми нагревательными элементами и удаляемой ванночкой для сбора остатков.</p>

<p>В комплект поставки входят хромированные нержавеющие щипцы.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Разборные решётки для легкой очистки</li>
<li>Корпус из нержавеющей стали</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренние размеры: 355x240 мм</li>
<li>Габариты в упаковке: 570x320x420 мм</li>
</ul>",27545,220 В,3 кВт,475 мм,410 мм,365 мм,,Италия,,,0,https://entero.ru/manuals/27274/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sirman%2012Q.pdf;https://entero.ru/manuals/419684/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Sirman%2012Q.pdf;https://entero.ru/manuals/45868/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Sirman%2012Q.jpg;https://entero.ru/manuals/72953/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Sirman%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/501612/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,9 кг,,2,горизонтальная,,12,,
https://cdn.entero.ru/mp@2x/8c/0d/8c0d7392ff3647ce5e5bf1f0d8af93ae.jpg,Тостер конвейерный Tatra TTC 2,Тостер конвейерный Tatra TTC 2,73199,RUB,Нет,Tatra,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/370179,"<p>Конвейерный тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/370179"">Tatra TTC 2</a></b> используется на предприятиях общественного питания и торговли для поджарки и подогрева кусочков хлеба, а также приготовления горячих бутербродов. Модель оснащена электромеханической панелью управления, лотками для загрузки и выгрузки продукта. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Включение и выключение с помощью поворотного переключателя</li>
<li>3 уровня регулировки мощности нагрева с помощью поворотного переключателя</li>
<li>1 скорость движения конвейера</li>
<li>Светодиодные индикаторы питания и нагрева</li>
<li>Горизонтальная загрузка продукта с фронтальной стороны</li>
<li>Возможность выгрузки продукта с фронтальной или тыльной стороны</li>
<li>Лоток для хранения хлеба на верхней панели</li>
<li>Поддон для сбора крошек</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренние габариты: 290х320х105 мм</li>
</ul>",370179,220 В,2.2 кВт,480 мм,685 мм,470 мм,25 кг,Турция,1,580x785x570 мм,0,https://entero.ru/manuals/493711/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Tatra%202025.pdf;https://entero.ru/manuals/493739/%D0%9F%D1%80%D0%B5%D0%B7%D0%B5%D0%BD%D1%82%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Tatra.pdf,79564,,,,1,горизонтальная,,,Да,290 мм
https://cdn.entero.ru/mp@2x/46/a4/46a42d349509ef524b86969c8bdaf2ce.jpg,Тостер конвейерный Sirman TOSTI 18 VV,Тостер конвейерный Sirman TOSTI 18 VV,73989,RUB,Нет,Sirman,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/75574,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/75574"">Sirman TOSTI 18 VV</a> </b>используется на предприятиях общественного питания и торговли для приготовления тостов, подогрева пиццы, полуфабрикатов и бутербродов, а также приготовления сосисок, гамбургеров, пресных лепешек ""пьядина"" и тостов с начинкой. Модель оснащена вентилируемым двигателем и армированными нагревательными элементами.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Наклонные желоба для загрузки и выгрузки продукции</li>
<li>Периметральный вентилятор для охлаждения наружного корпуса во избежание ожогов</li>
<li>Отражатель на нагревательных элементах </li>
<li>Возможность выбора режима работы нагревательных элементов</li>
<li>Откидная задняя крышка для обеспечения возможности фронтальной или задней выгрузки</li>
<li>Корпус и лоток для жарки из нержавеющей стали AISI 304</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Длина ленты: 300 мм</li>
<li>Габариты в упаковке: 670x450x480 мм</li>
</ul>",75574,220 В,1.3 кВт,294 мм,535 мм,360 мм,,Италия,,,0,https://entero.ru/manuals/46751/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sirman%20TOSTI%2018%20VV.pdf;https://entero.ru/manuals/46752/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Sirman%20TOSTI%2018%20VV.jpg;https://entero.ru/manuals/72802/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Sirman%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/501611/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,12 кг,от 65 до 360 шт./ч,,горизонтальная,,,Да,185 мм
https://cdn.entero.ru/mp@2x/88/47/88474e60b42694fd5b83220ba1cf35f7.jpg,Тостер конвейерный Sirman BREAKFAST,Тостер конвейерный Sirman BREAKFAST,84346,RUB,Нет,Sirman,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/74982,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/74982"">Sirman BREAKFAST</a> </b>используется на предприятиях общественного питания и торговли для приготовления тостов, подогрева пиццы, полуфабрикатов и бутербродов, а также приготовления сосисок, гамбургеров, пресных лепешек ""пьядина"" и тостов с начинкой. Модель оснащена самовентилируемым двигателем, кварцевыми трубами с модулярным функционированием и выдвижным лотком для сбора крошек.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Отсек управления вентилятором для охлаждения электрических компонентов</li>
<li>Варочная камера с термической изоляцией</li>
<li>Спуски для разгрузки и загрузки продукта</li>
<li>Заднее откидывающееся открытие для предоставления фронтальной разгрузки продукта</li>
<li>Корпус из нержавеющей стали AISI 316</li>
<li>Подставка для поджарки из стали AISI 304</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Ширины ленты: 220 мм</li>
<li>Длина ленты: 330 мм</li>
<li>Габариты в упаковке: 450x660x440 мм</li>
</ul>",74982,220 В,2.66 кВт,370 мм,480 мм,340 мм,,Италия,,,0,https://entero.ru/manuals/45870/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sirman%20BREAKFAST.pdf;https://entero.ru/manuals/45871/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Sirman%20BREAKFAST.jpg;https://entero.ru/manuals/72960/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Sirman%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,87860,,16 кг,200 шт./ч,,горизонтальная,,,Да,220 мм
https://cdn.entero.ru/mp@2x/ce/85/ce85bd997adf260e65d6ea0008dee713.jpg;https://cdn.entero.ru/mp@2x/c8/f7/c8f797c4d0e0688b3fcd5b7c20c3119c.jpg;https://cdn.entero.ru/mp@2x/7a/67/7a675adff87cb9a983a308c124d75b5c.jpg;https://cdn.entero.ru/mp@2x/8f/61/8f61edb09a28a00c8b9e50c924b63b91.jpg,Тостер конвейерный Waring CTS1000,WRCTS1000,93157,RUB,Нет,Waring,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/78241,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/78241"">Waring CTS1000</a> </b>предназначен для подогрева и поджарки кусочков хлеба, горячих бутербродов, сэндвичей и гренок на предприятиях общественного питания, торговли и в домашних условиях. Модель оснащена электромеханическим управлением с терморегулятором. Корпус выполнен из матовой нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>9 степеней обжарки</li>
<li>Быстрый разогрев</li>
<li>Функция энергосбережения</li>
<li>Контроль скорости конвейера</li>
<li>Термоизолированные ручки для переноски</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота загрузочного отверстия: 50 мм</li>
<li>Ширина загрузочного отверстия: 200 мм</li>
</ul>",78241,220 В,1.8 кВт,394 мм,343 мм,495 мм,,США,,,0,https://entero.ru/manuals/129359/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Waring%20CTS1000.pdf;https://entero.ru/manuals/123205/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Waring%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,100169,,15 кг,450 шт./ч,,горизонтальная,,4,Да,200 мм
https://cdn.entero.ru/mp@2x/3d/73/3d7383e90cdf69efcef5d4822886e8dc.jpg;https://cdn.entero.ru/mp@2x/af/cc/afcc74490d47f19d492078121259da54.jpg,Тостер конвейерный Sirman LONG VV,Тостер конвейерный Sirman LONG VV,93943,RUB,Нет,Sirman,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/74985,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/74985"">Sirman LONG VV</a> </b>используется на предприятиях общественного питания и торговли для приготовления тостов, подогрева пиццы, полуфабрикатов и бутербродов, а также приготовления сосисок, гамбургеров, пресных лепешек ""пьядина"" и тостов с начинкой. Модель оснащена самовентилируемым двигателем и кварцевыми трубами с модулярным функционированием и выдвижным лотком для сбора крошек.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулятор скорости</li>
<li>Отсек управления вентилятором для охлаждения электрических компонентов</li>
<li>Варочная камера с термической изоляцией</li>
<li>Спуски для разгрузки и загрузки продукта</li>
<li>Заднее откидывающееся открытие для предоставления фронтальной разгрузки продукта</li>
<li>Корпус из нержавеющей стали AISI 316</li>
<li>Подставка для поджарки из стали AISI 304</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность:
<ul>
<li>Кусочки 90х90 мм: от 32 до 420</li>
<li>Кусочки 80х80 мм: от 165 до 525</li>
</ul>
</li>
<li>Ширины ленты: 305 мм</li>
<li>Длина ленты: 410 мм</li>
<li>
<p>Габариты в упаковке: 720x540x480 мм</p>
</li>
</ul>",74985,220 В,3 кВт,430 мм,530 мм,360 мм,,Италия,,,0,https://entero.ru/manuals/45874/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sirman%20LONG%20VV.pdf;https://entero.ru/manuals/45875/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Sirman%20LONG%20VV.jpg;https://entero.ru/manuals/72962/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Sirman%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/501610/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,98887,,22 кг,от 132 до 525 шт./ч,,горизонтальная,,,Да,305 мм
https://cdn.entero.ru/mp@2x/b0/1a/b01af7a3bafa91f4c19b4b3d29be18d3.jpg;https://cdn.entero.ru/mp@2x/21/9a/219ad38d83aaffee270c190caa5e6a0b.jpg;https://cdn.entero.ru/mp@2x/58/1f/581f18a0a1b62154c16475af0aec75d6.jpg,Тостер конвейерный Waring CTS1000E,WRCTS1000E,99900,RUB,Нет,Waring,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/175829,"<p>Конвейерный тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175829"">Waring CTS1000E</a> </b>предназначен для подогрева и поджарки кусочков хлеба, горячих бутербродов, сэндвичей и гренок на предприятиях общественного питания, торговли и в домашних условиях. Модель оснащена электромеханическим управлением с терморегулятором. Корпус выполнен из матовой нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Быстрый разогрев</li>
<li>Охлаждающие боковые панели</li>
<li>Компактный дизайн</li>
<li>Легкий и портативный</li>
<li>Контроль скорости конвейера</li>
<li>Большое 2-дюймовое отверстие</li>
<li>Термоизолированные ручки для переноски</li>
<li>Индикатор POWER ON и READY</li>
<li>Управление скоростью конвейера</li>
<li>Энергосберегающая функция STANDBY</li>
</ul>",175829,220 В,,,,,,США,,,0,https://entero.ru/manuals/204215/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Waring%20CTS1000.pdf,108587,,,450 шт./ч,,горизонтальная,,,Да,250 мм
