Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Страна-производитель,Назначение,Вес (с упаковкой),Длина,Количество в упаковке,Толщина материала
https://cdn.entero.ru/mp@2x/ac/b8/acb8634b2d19e86057f3ea058a78e54b.jpg,"Пакеты вакуумные структурированные PACKVAC 15X25 см, (100 шт.)","Пакеты вакуумные структурированные PACKVAC 15X25 см, (100 шт.)",821,RUB,Да,PACKVAC,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/169017,"<p>Пакеты вакуумные структурированные <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/169017""><b class=""b"">PACKVAC 15X25 см </b></a>используются на предприятиях общественного питания и торговли, в частных домах и квартирах для вакуумирования в бескамерных вакуумных упаковщиках продуктов питания и готовых блюд, с целью увеличения срока их хранения с сохранением вкусовых качеств. Двухслойная пленка изготавливается методом соэструзии слоев полиамида и полиэтилена (PA/PE).</p>

<p><b>Особенности:</b></p>

<ul>
<li>Сохраняют продукты свежими длительное время</li>
<li>Защищают продукты от обезвоживания и окисления при замораживании</li>
<li>Не содержат Бисфенол-А и фталаты</li>
<li>Разрешен разогрев в микроволновой печи</li>
<li>Подходят для sous-vide (температурный режим до 90 С)</li>
</ul>",169017,пакеты рифленые,150 мм,,,,,,0,,,,,,для вакуумных упаковщиков,,250 мм,100 шт.,90 мкм
https://cdn.entero.ru/mp@2x/3b/de/3bde79376be244a3eecd64bbd7d7bf7f.jpg;https://cdn.entero.ru/mp@2x/7b/47/7b47b0067864a1124123b205850d71f8.jpg;https://cdn.entero.ru/mp@2x/ad/ea/adeaeda3da387c551772024df9875d5b.jpg,Пакеты вакуумные рифленые VacGurman VG2030,Пакеты вакуумные рифленые VacGurman VG2030,2420,RUB,Да,,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/160235,"<p>Вакуумные пакеты <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/160235"">VacGurman VG2030</a> </b>используются совместно с камерными и бескамерными упаковщиками для упаковки продуктов на предприятиях общественного питания и торговли для последующего их хранения или приготовления по технологии Sous Vide. Изделия выполнены из двуслойного материала PA/PE (полиамид+полиэтилен).</p>

<p><b>Особенности:</b></p>

<ul>
<li>Перфорация на внутренней стороне пакета</li>
<li>Высокая стойкость к проколам</li>
<li>Высокие барьерные свойства по отношению к газам</li>
<li>Равномерная толщина</li>
<li>Высокая прозрачность</li>
<li>Не содержит Бисфенол А (ВРА)</li>
</ul>

<p><b>Дополнительные характеристики:</b> </p>

<ul>
<li>Толщина: 90/100 мкм</li>
<li>Температура: от -40 до 90 °С</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",160235,пакеты рифленые,200 мм,,,,,,0,,3270,,,Италия,для вакуумных упаковщиков,,300 мм,100 шт.,100 мкм
https://cdn.entero.ru/mp@2x/e0/64/e06470a3538f7d1fbb07df24b7d48cf5.jpg,Пленка термоусадочная Hualian ПОФ 400мм 25мк 600м,Пленка термоусадочная Hualian ПОФ 400мм 25мк 600м,3308,RUB,Да,Hualian,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/355779,"<p>Полиолефиновая термоусадочная пленка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/355779"">Hualian ПОФ 400мм 25мк 600м</a></b> используется для штучной и групповой упаковки продуктов питания и непродовольственных товаров.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Эффект усадки для обеспечения плотной и эстетичной обтяжки продукта</li>
<li>Улучшение внешнего вида упаковываемого товара</li>
<li>Максимальный обзор товара</li>
<li>Высокие барьерные свойства</li>
<li>Стойкость к механическим повреждениям</li>
<li>Надежная защита содержимого от пыли, влаги и другого негативного внешнего воздействия</li>
<li>Широкий диапазон рабочих температур</li>
<li>Эластичность</li>
<li>Возможность нанесения различной информации о продукте</li>
<li>Экономичный расход</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диапазон рабочих температур: от -40 °С до +40 °С</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото пленка другого размера.</span></em></p>",355779,пленка,400 мм,,,,,,0,,,,Китай,Китай,,,600000 мм,,25 мкм
https://cdn.entero.ru/mp@2x/7d/4d/7d4d32cb55d56d66bef2b0479d435300.jpg;https://cdn.entero.ru/mp@2x/64/6e/646e4e9f3fcd58a312dcce336e146008.jpg;https://cdn.entero.ru/mp@2x/b7/10/b71040a903f4b08c92666d02425add89.jpg,Пакеты вакуумные рифленые VacGurman VG2535 (100шт),Пакеты вакуумные рифленые VacGurman VG2535 (100шт),3545,RUB,Да,,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/160236,"<p>Вакуумные пакеты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/160236""><b class=""b"">VacGurman VG2535 </b></a>используются совместно с камерными и бескамерными упаковщиками для упаковки продуктов на предприятиях общественного питания и торговли для последующего их хранения или приготовления по технологии Sous Vide. Изделия выполнены из двуслойного материала PA/PE (полиамид+полиэтилен).</p>

<p><b>Особенности:</b></p>

<ul>
<li>Перфорация на внутренней стороне пакета</li>
<li>Высокая стойкость к проколам</li>
<li>Высокие барьерные свойства по отношению к газам</li>
<li>Равномерная толщина</li>
<li>Высокая прозрачность</li>
<li>Не содержит Бисфенол А (ВРА)</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина: 90/100 мкм</li>
<li>Температура: от -40 до 90 °С</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",160236,пакеты рифленые,250 мм,,,,,,0,,4323,,,Италия,для вакуумных упаковщиков,,350 мм,100 шт.,100 мкм
https://cdn.entero.ru/mp@2x/c9/35/c9352e6b56f124e19b0997cbc263a14b.jpg;https://cdn.entero.ru/mp@2x/5d/a2/5da22a59d65dd943a3cd7f8483758b7d.jpg;https://cdn.entero.ru/mp@2x/4f/9e/4f9e71521a2c5000ab315d8cbaf8b17f.jpg,Пакеты вакуумные рифленые VacGurman VG3040,Пакеты вакуумные рифленые VacGurman VG3040,4650,RUB,Да,,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/160238,"<p>Вакуумные пакеты <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/160238"">VacGurman VG3040</a> </b>используются совместно с камерными и бескамерными упаковщиками для упаковки продуктов на предприятиях общественного питания и торговли для последующего их хранения или приготовления по технологии Sous Vide. Изделия выполнены из двуслойного материала PA/PE (полиамид+полиэтилен).</p>

<p><b>Особенности:</b></p>

<ul>
<li>Перфорация на внутренней стороне пакета</li>
<li>Высокая стойкость к проколам</li>
<li>Высокие барьерные свойства по отношению к газам</li>
<li>Равномерная толщина</li>
<li>Высокая прозрачность</li>
<li>Не содержит Бисфенол А (ВРА)</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина: 90/100 мкм</li>
<li>Температура: от -40 до 90 °С</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",160238,пакеты рифленые,300 мм,,,,,,0,,5602,,,Италия,для вакуумных упаковщиков,,400 мм,100 шт.,
https://cdn.entero.ru/mp@2x/bb/a4/bba430df54c647936c318b8856751c38.jpg,Матрица для запайки лотков под сэндвичи Kocateq Mold 180х80 мм 2 sandwich,Матрица для запайки лотков под сэндвичи Kocateq Mold 180х80 мм 2 sandwich,6464,RUB,Да,Kocateq,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/295291,"<p>Матрица для запайки лотков под сэндвичи <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/295291""><b class=""b"">Kocateq Mold 180х80 мм 2 sandwich </b></a>используется совместно с запайщиком <a href=""https://entero.ru/item/128878"">Kocateq TS225</a>. Модель выполнена из алюминия.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Размер бутербродных лотков: 180х80 мм</li>
<li>Габариты: 245х200х7 мм</li>
<li>Габариты в упаковке: 250х210х20 мм </li>
<li>Вес в упаковке: 0,6 кг </li>
</ul>",295291,,,,,,,,0,,8735,,,,для запайщиков лотков,,,,
https://cdn.entero.ru/mp@2x/fb/be/fbbebf4fe11f2664e28484adfb09a56d.jpg,"Пленка вакуумная структурированная PACKVAC 20CMX5M, 1 рулон (рукав 5м)",C6418,218,RUB,Да,PACKVAC,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/169004,"<p>Вакуумная структурированная пленка ​<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/169004""><b class=""b"">PACKVAC 20CMX5M </b></a>используется на предприятиях общественного питания и торговли, в частных домах и квартирах для вакуумирования в бескамерных вакуумных упаковщиках продуктов питания и готовых блюд, с целью увеличения срока их хранения с сохранением вкусовых качеств. Четырехслойная пленка изготавливается методом соэструзии слоев полиамида и полиэтилена (PA/PE/PA/PE).</p>

<p><b>Особенности:</b></p>

<ul>
<li>Сохраняют продукты свежими длительное время</li>
<li>Защищают продукты от обезвоживания и окисления при замораживании</li>
<li>Не содержат Бисфенол-А и фталаты</li>
<li>Разрешен разогрев в микроволновой печи</li>
<li>Подходят для sous-vide (температурный режим до 90 С)</li>
</ul>",169004,пакеты рифленые,200 мм,,,,,,0,,273,,,,для вакуумных упаковщиков,,5000 мм,,90 мкм
https://cdn.entero.ru/mp@2x/d5/84/d58415133cb589bfa7f309060386701e.jpg;https://cdn.entero.ru/mp@2x/25/9d/259d649c93e3bc2522df8320243fd036.jpg;https://cdn.entero.ru/mp@2x/25/97/2597a6731b563d15071847c382d86bf3.jpg,Пакеты вакуумные рифленые VacGurman VG20600 в рулоне,Пакеты вакуумные рифленые VacGurman VG20600 в рулоне,512,RUB,Да,,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/160243,"<p>Вакуумные пакеты в рулоне <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/160243""><b class=""b"">VacGurman VG20600 </b></a>используются совместно с камерными и бескамерными упаковщиками для упаковки продуктов на предприятиях общественного питания и торговли для последующего их хранения или приготовления по технологии Sous Vide. Изделия выполнены из двуслойного материала PA/PE (полиамид+полиэтилен).</p>

<p><b>Особенности:</b></p>

<ul>
<li>Перфорация на внутренней стороне пакета</li>
<li>Высокая стойкость к проколам</li>
<li>Высокие барьерные свойства по отношению к газам</li>
<li>Равномерная толщина</li>
<li>Высокая прозрачность</li>
<li>Не содержит Бисфенол А (ВРА)</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина: 90/100 мкм</li>
<li>Температура: от -40 до 90 °С</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",160243,пакеты рифленые,200 мм,,,,,,0,,,,,Италия,для вакуумных упаковщиков,,6000 мм,,100 мкм
https://cdn.entero.ru/mp@2x/a2/c6/a2c6c93805c0661cd554186b48e62458.jpg;https://cdn.entero.ru/mp@2x/a0/ff/a0ff197634a0b08d3e2f0704128aa676.jpg;https://cdn.entero.ru/mp@2x/27/b3/27b3d20e5f02d257f36dae9caed8f0c3.jpg;https://cdn.entero.ru/mp@2x/c3/a1/c3a1fe129d2adcfde0c48a1413c6a4ba.jpg;https://cdn.entero.ru/mp@2x/d2/c9/d2c90d884505224cec815f55dea8c49d.jpg;https://cdn.entero.ru/mp@2x/70/9b/709bdd2a88e458fbecebf1f2d8d78c4e.jpg;https://cdn.entero.ru/mp@2x/7c/10/7c10ab00082b4b12f043a8b48fcc40d0.jpg;https://cdn.entero.ru/mp@2x/85/ca/85caed47b893a13b8f00450a2c7bdc5c.jpg;https://cdn.entero.ru/mp@2x/7d/46/7d469a51b7e943159653ca85e6046d16.jpg;https://cdn.entero.ru/mp@2x/5e/15/5e15d97d414277a5ac581b80cea75614.jpg;https://cdn.entero.ru/mp@2x/be/4c/be4c0a66f723d9d0e24d7444886b0567.jpg,Пакет вакуумный Foodatlas 95-100 мкм 30х40 см (100 шт.),Пакет вакуумный Foodatlas 95-100 мкм 30х40 см (100 шт.),1581,RUB,Да,Foodatlas,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/334364,"<p>Вакуумный пакет <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/334364""><b class=""b"">Foodatlas 30х40</b></a> используется на предприятиях общественного питания и торговли для фасовки молочных изделий, деликатесов, овощей и зелени. Изделие выполнено из PET/PE.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Без еврослота</li>
<li>Без насечки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 310х410х10 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото пакеты разного размера.</span></em></p>",334364,,300 мм,,,,,,0,https://entero.ru/manuals/394939/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Foodatlas.pdf,,2.3 кг,,,для вакуумных упаковщиков,2.32 кг,400 мм,100 шт.,100 мкм
https://cdn.entero.ru/mp@2x/74/27/74278d1b3f4a18c38bb54b3b08edf56f.jpg,Пленка термоусадочная Hualian ПОФ 300мм 15мк 750м,Пленка термоусадочная Hualian ПОФ 300мм 15мк 750м,1861,RUB,Да,Hualian,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/355769,"<p>Полиолефиновая термоусадочная пленка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/355769"">Hualian ПОФ 300мм 15мк 750м</a></b> используется для штучной и групповой упаковки продуктов питания и непродовольственных товаров.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Эффект усадки для обеспечения плотной и эстетичной обтяжки продукта</li>
<li>Улучшение внешнего вида упаковываемого товара</li>
<li>Максимальный обзор товара</li>
<li>Высокие барьерные свойства</li>
<li>Стойкость к механическим повреждениям</li>
<li>Надежная защита содержимого от пыли, влаги и другого негативного внешнего воздействия</li>
<li>Широкий диапазон рабочих температур</li>
<li>Эластичность</li>
<li>Возможность нанесения различной информации о продукте</li>
<li>Экономичный расход</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диапазон рабочих температур: от -40 °С до +40 °С</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото пленка другого размера.</span></em></p>",355769,пленка,300 мм,,,,,,0,,,,Китай,Китай,,,750000 мм,,15 мкм
https://cdn.entero.ru/mp@2x/27/a2/27a2699411452106f1e0c3383316eb46.jpg,"Пакеты вакуумные структурированные PACKVAC 30X40 см, 100 шт.","Пакеты вакуумные структурированные PACKVAC 30X40 см, 100 шт.",2427,RUB,Да,PACKVAC,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/210410,"<p>Пакеты вакуумные структурированные <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/210410""><b class=""b"">PACKVAC 30X40 см </b></a>используются на предприятиях общественного питания и торговли, в частных домах и квартирах для вакуумирования в бескамерных вакуумных упаковщиках продуктов питания и готовых блюд, с целью увеличения срока их хранения с сохранением вкусовых качеств. Двухслойная пленка изготавливается методом соэструзии слоев полиамида и полиэтилена (PA/PE).</p>

<p><b>Особенности:</b></p>

<ul>
<li>Сохраняют продукты свежими длительное время</li>
<li>Защищают продукты от обезвоживания и окисления при замораживании</li>
<li>Не содержат Бисфенол-А и фталаты</li>
<li>Разрешен разогрев в микроволновой печи</li>
<li>Подходят для sous-vide (температурный режим до 90 С)</li>
</ul>",210410,пакеты рифленые,300 мм,,,,,,0,,3371,,,,для вакуумных упаковщиков,,400 мм,100 шт.,90 мкм
https://cdn.entero.ru/mp@2x/e7/b2/e7b21e50cbf9c83de67349174c7cafab.jpg;https://cdn.entero.ru/mp@2x/fd/81/fd81a5ef4af6bcb6c0138b5e3b876c8e.jpg;https://cdn.entero.ru/mp@2x/25/57/2557e0d45a79d6fefcdb773cfa7d4059.jpg,Пакеты вакуумные в рулоне Hurakan HKN-VR2815,170163,2954,RUB,Да,Hurakan,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/120816,"<p>Вакуумные пакеты в рулоне <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/120816"">Hurakan HKN-VR2815</a></b> используются совместно с упаковщиками <a href=""https://entero.ru/item/94244"">HKN-V300</a> и <a href=""https://entero.ru/item/94245"">HKN-V333</a> на предприятиях общественного питания и торговли для упаковки продуктов, что продлевает их срок годности. Одна сторона пакета имеет специальное гофрированное покрытие, что дает возможность добиться отличного вакуумирования.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина стенки пакета: 0,09 мм</li>
<li>Размер рулона в свернутом виде: 80х80х200 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",120816,пакеты рифленые,200 мм,,,,,,122,,,0.48 кг,,,для вакуумных упаковщиков,,15000 мм,,
https://cdn.entero.ru/mp@2x/26/65/266540d3b116f6e7ed993d7d8a1c8711.jpg,Пленка для запайки Россия ПЭТ12+ПЭВД50 220мм без печати (рулон 3 кг),Пленка для запайки Россия ПЭТ12+ПЭВД50 220мм без печати (рулон 3 кг),2991,RUB,Да,,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/347361,"<p>Прозрачная пленка для запайки <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/347361""><b class=""b"">ПЭТ12+ПЭВД50 220мм</b></a> используется совместно c запайщиком лотков <a href=""https://entero.ru/item/266205"">Roal Pack YT-180x(187х137 мм)</a> на предприятиях общественного питания и торговли.</p>

<p> </p>",347361,пленка,220 мм,,,,,,0,,3884,,,Россия,для запайщиков лотков,,,,
https://cdn.entero.ru/mp@2x/1d/b2/1db2fa8f37453c02a3e44ea2e3fd7892.jpg,"Пакет вакуумный гофрированный Orved 2631530 для Sous-vide, 15х30 см (100 шт)",2631530,3210,RUB,Да,Orved,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/267959,"<p>Вакуумный пакет <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/267959""><b class=""b"">Orved 2633040</b></a> используется на предприятиях общественного питания и торговли совместно с бескамерными <a href=""https://entero.ru/list/975?f%5B3093%5D%5B%5D=%D0%B1%D0%B5%D1%81%D0%BA%D0%B0%D0%BC%D0%B5%D1%80%D0%BD%D1%8B%D0%B9&f%5B2321%5D%5Bmax%5D=300"">упаковщиками</a> для упаковки продуктов питания и готовых блюд для долгосрочного хранения и надежной транспортировки, а также для приготовления пищевых продуктов в вакууме по технологии Sous vide. Пакеты изготовлены из полиэтилена и полиамида, обладают повышенной механической прочностью и устойчивостю к проколу.</p>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Запайка: по узкой стороне</li>
<li>Толщина пленки: PA/PE 20/80 мкм</li>
<li>Габариты упаковки: 200х300х50 мм</li>
</ul>",267959,пакеты рифленые,150 мм,,,,,,25,,4397,1 кг,,Италия,для вакуумных упаковщиков,,300 мм,100 шт.,
