Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,URL,Описание,Код товара,Тип,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Родина бренда,Страна-производитель,Назначение,Объем,Вес (с упаковкой),Вид,Кратность заказа,Количество таблеток
https://cdn.entero.ru/mp@2x/8b/df/8bdfd84235a2e7e46f41fb077ff09abe.jpg,Ополаскивающее средство Abat PR 5л,12000137053,2633,RUB,Да,Abat,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/165845,"<p>Ополаскивающее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/165845""><b class=""b""> Abat PR </b></a>используется совместно с пароконвектоматами и конвекционными печами на предприятиях общественного питания и торговли для ополаскивания поверхности камеры. Средство не оставляет разводов, ускоряет высыхание и придает красивый ровный блеск.</p>

<p>Применяется после моющего средства Abat <a href=""https://entero.ru/item/165842"" target=""_blank"">PW</a>.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав:
<ul>
<li>более 60% сбалансированная смесь кислот</li>
<li>от 5 до 15% неиногенные ПАВ</li>
<li>от 5 до 15% консерванты</li>
</ul>
</li>
<li>Не содержит хлора и фосфатов</li>
<li>Не вызывает коррозии, предотвращает образование известковых отложений</li>
<li>Не смешивать с щелочными моющими средствами</li>
<li>Класс опасности: 4</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Дозировка: от 0,025 до 0,05% (зависит от жесткости воды и модели оборудования)</li>
<li>Температура раствора: от 75 до 95 °С</li>
<li>pH: от 3,6 до 4</li>
<li>Плотность: 1 г/см<sup>3</sup></li>
<li>Срок годности: 12 месяцев</li>
</ul>",165845,ополаскивающее средство,,,,,,,101,https://entero.ru/manuals/192286/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Abat%20PR.jpg;https://entero.ru/manuals/192287/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Abat%20PR.pdf;https://entero.ru/manuals/192285/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,3607,,,Россия,Россия,для пароконвектоматов (автоматическая мойка),5 л,,жидкость,,
https://cdn.entero.ru/mp@2x/37/97/37974a3a134349ab6d653e1882a6340d.jpg,Моющие таблетки Abat PW&R tabs (100 шт.) 2 в 1 с ополаскивающим эффектом,12000082249,7700,RUB,Да,Abat,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/227550,"<p>Моющие таблетки 2 в 1 <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/227550""><b class=""b""> Abat PW&R tabs </b></a>используется совместно с пароконвектоматами на предприятиях общественного питания и торговли для ополаскивания камеры. Моющее средство обладает очищающим и ополаскивающим эффектом.</p>",227550,"моющее средство, ополаскивающее средство",,,,,,,148,,,,,Россия,Россия,для пароконвектоматов (автоматическая мойка),,,таблетки,,100 шт
https://cdn.entero.ru/mp@2x/1c/c8/1cc89b1d151188cf0963bcd0150ae018.jpg;https://cdn.entero.ru/mp@2x/ed/71/ed710b87166cb6f3399195ef1b6f9f75.jpg,Таблетки для ополаскивания Rational 56.00.211 (50 шт.),н0000094052,14155,RUB,Да,Rational,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/30385,"<p>Таблетки для ополаскивания <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/30385""><b class=""b"">Rational 56.00.211</b></a> используются совместно с пароконвектоматами SelfCookingCenter® с системой Efficient CareControl. Высокоэффективные ухаживающие вещества обеспечивают активный уход и значительно увеличивают срок службы аппарата SelfCookingCenter®.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер: 230х200х200 мм</li>
<li>Размер с упаковкой: 250х250х250 мм</li>
</ul>",30385,ополаскивающее средство,,,,4 кг,1,160x190x290 мм,18,https://entero.ru/manuals/485356/%D0%A1%D0%B2%D0%B8%D0%B4%D0%B5%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE.pdf,15059,,3 кг,Германия,Германия,для пароконвектоматов (автоматическая мойка),,3.53 кг,таблетки,,50 шт
https://cdn.entero.ru/mp@2x/dc/37/dc37d8e7aca1b9e34332c29af57d3abf.jpg,Моющее средство Lainox CombiClean DL001BT 3 в 1,Моющее средство Lainox CombiClean DL001BT 3 в 1,11898,RUB,Да,Lainox,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/308680,"<p>Жидкое моющее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/308680""><b class=""b"">Lainox CombiClean DL001BT 3 в 1</b></a> используется совместно с пароконвектоматами для мойки, ополаскивания и декальцинации рабочей камеры на предприятиях общественного питания и торговли.</p>

<p>В комплект поставки входит канистра 10 кг.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Щелочная среда</li>
<li>Удаление остатков пищи</li>
<li>Полировка поверхности камеры без подтёков </li>
<li>Защита и продление жизни всех уплотнителей</li>
</ul>",308680,"моющее средство, ополаскивающее средство, средство для декальцинации",300 мм,260 мм,300 мм,,,,42,https://entero.ru/manuals/369860/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Lainox.pdf,12394,,10 кг,Италия,,"для пароконвектоматов (ручная мойка), для пароконвектоматов (автоматическая мойка)",10 л,,жидкость,,
https://cdn.entero.ru/mp@2x/d5/b8/d5b83848edf8124fde6288866da85da7.jpg,Моющее средство Convotherm ConvoClean forte,Моющее средство Convotherm ConvoClean forte,14704,RUB,Да,Convotherm,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/44721,"<p>Моющее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/44721""><b class=""b"">Convotherm ConvoClean forte </b></a>используется совместно с пароконвектоматами <a href=""https://entero.ru/search.php?text=4+easyDial"">4 easyDial</a> и <a href=""https://entero.ru/search.php?text=4+easyTouch"">4 easyTouch</a> на предприятиях общественного питания. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 10 л</li>
</ul>",44721,,,,,,,,0,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/ac/04/ac04cdd36909804e854bb8ac0af65e79.jpg,Моющее средство для удаления сахарных пригаров Abat DW/AntiCaramel,DW / AntiCaramel,2977,RUB,Да,Abat,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/197969,"<p>Концентрированное жидкое моющее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/197969""><b class=""b"">Abat DW/AntiCaramel</b></a> предназначено для мытья стеклянной, фарфоровой посуды, а также посуды из нержавеющей стали, цветных металлов, керамики и пластмассы в котломоечных машинах на предприятиях общественного питания и торговли. Эффективно растворяет и удаляет сахарные пригары, жировые загрязнения, расщепляет крахмал и белковые загрязнения.</p>

<p>Используется в сочетании с ополаскивающим средством <a href=""https://entero.ru/item/197988"">Abat DR</a>.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав:
<ul>
<li>Гидроксиды калия и натрия около 35%</li>
<li>Комплексообразователи</li>
<li>Неионогенные ПАВ</li>
<li>Смачиватели</li>
<li>Стабилизаторы</li>
</ul>
</li>
<li> Способы подачи препарата:
<ul>
<li>Ручной (непосредственно в ванну с водой перед началом работы и в процессе работы)</li>
<li>Автоматический (через дозаторы)</li>
<li>Смешанный (ручной + автоматический)</li>
</ul>
</li>
<li>Эффективно работает в воде любой жесткости</li>
<li>Не содержит активный хлор</li>
<li>Низкий уровень пенообразования</li>
<li>Не горит, пожаро- и взрывобезопасно</li>
<li>Не разлагается с выделением вредных веществ</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Дозировка: от 2 до 5 мл / 1 литр воды</li>
<li>Температура рабочего раствора: от 50 до 70 °С</li>
<li>Плотность при 20 °С: 1,37±0,02 г/см<sup>3</sup></li>
<li>Значение PH 1% раствора в дистилированной воде: 12,3±0,5 </li>
<li>Срок хранения: 12 месяцев</li>
</ul>",197969,моющее средство,,,,,,,63,https://entero.ru/manuals/230686/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Abat%20DW_AntiCaramel.pdf;https://entero.ru/manuals/230687/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf;https://entero.ru/manuals/230688/%D0%A1%D0%B2%D0%B8%D0%B4%D0%B5%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE%20%D0%BE%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9%20%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%86%D0%B8%D0%B8.jpg,3768,,,,Россия,для посудомоечных машин,5 л,,жидкость,,
https://cdn.entero.ru/mp@2x/21/6b/216b83064073ddcafe4f44836d432d69.jpg,Средство моющее Turbo Safe CLEANER,Средство моющее Turbo Safe CLEANER,3146,RUB,Да,,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/257361,"<p>Моющее средство <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/257361"">Turbo Safe CLEANER</a> </b>предназначено для удаления стойких жировых и белковых загрязнений, нагара, копоти и ежедневного ухода за высокоскоростными печами <a href=""https://entero.ru/search.php?text=Pratica+%D0%BF%D0%B5%D1%87%D1%8C"" target=""_blank"">Pratica</a> и другим тепловым оборудованием на предприятиях общественного питания и торговли. Изделие оснащено триггером для распыления. </p>

<p><b>Способ применения:</b></p>

<ul>
<li>Нанести средство на остывшую до 50⁰С поверхность </li>
<li>Оставить для воздействия на 5 минут (не допускать высыхания) </li>
<li>Обработать поверхность неабразивной губкой </li>
<li>Промыть чистой водой *</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>Средне щелочная среда</li>
<li>Представляет собой активную пену</li>
<li>Для ежедневной уборки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Водородный показатель (рН): 11,5</li>
</ul>

<p> </p>

<p>* <em>Не применять на алюминиевых и других поверхностях, не устойчивых к щелочам.</em></p>",257361,,,,,,,,0,https://entero.ru/manuals/317565/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D0%B8%20Turbo%20Safe%20Cleaner.pdf;https://entero.ru/manuals/317566/%D0%A1%D0%B2%D0%B8%D0%B4%D0%B5%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE%20%D0%B3%D0%BE%D1%81%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%86%D0%B8%D0%B8%20Turbo%20Safe%20Cleaner.pdf,,,,,,,0.6 л,,жидкость,4 шт.,
https://cdn.entero.ru/mp@2x/3d/99/3d99a43297956f669f2984735883e16a.jpg,Моющее средство для пароконвектомата Rational 9006.0153,25143,16121,RUB,Да,Rational,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/100373,"<p>Моющее средство <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/100373"">Rational 9006.0153</a></b> используется совместно с пароконвектоматами Combimaster с системой CleanJet® и для ручной мойки с использованием пистолета-распылителя. Средство наносится на поверхность предварительно обработанной паром рабочей камеры, выдерживается несколько минут, и смывается в режиме пара при 80 °C. Высокоэффективные ухаживающие вещества обеспечивают активный уход и значительно увеличивают срок службы аппарата.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер: 200x150x300 мм</li>
</ul>",100373,моющее средство,,,,11 кг,1,200x300x150 мм,0,,,,,Германия,Германия,"для пароконвектоматов (ручная мойка), для пароконвектоматов (автоматическая мойка)",10 л,11 кг,жидкость,,
https://cdn.entero.ru/mp@2x/00/f5/00f50199cc168d635d0013b91c188c32.jpg,Ополаскиватель для посудомоечных машин ECOnobel SCREAM LINE+ 5 л.,02080-5,1668,RUB,Да,,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/268670,"<p>Ополаскивающее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/268670""><b class=""b"">ECOnobel SCREAM LINE+ </b></a>используется на предприятиях общественного питания и торговли, в пищевых производственных цехах в посудомоечных машинах различного типа. Придаёт дополнительный блеск поверхности, а также способствует скорейшему её высыханию. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Кислотность среды: от 3 до 4 pH</li>
</ul>",268670,ополаскивающее средство,,,,,,,0,,,,,,Россия,для посудомоечных машин,5 л,,жидкость,,
https://cdn.entero.ru/mp@2x/03/40/0340c06f4e57d8977feb3e7f6ce5ec77.jpg,Средство ополаскивающее для стаканомоечных машин Abat GR (5 л) кислотное концентрированное,Средство ополаскивающее для стаканомоечных машин Abat GR (5 л) кислотное концентрированное,2733,RUB,Да,Abat,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/227838,"<p>Кислотное ополаскивающее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/227838""><b class=""b"">Abat GR</b></a> предназначено после моющего щелочного средства Abat GW для ополаскивания изделий из тонкого и толстого стекла, хрусталя, фарфора и фаянса, столовых приборов, а также посуды из нержавеющей стали и пластмассы, используется в стаканомоечных машинах с щелочным моющим средством Abat GR. Жидкость поставляется в канистре из непрозрачного пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав:
<ul>
<li>Кислота лимонная</li>
<li>Неионогенные ПАВ (5%)</li>
<li>Консерванты (от 5 до 15%)</li>
<li>Ингибитор солеотложений</li>
</ul>
</li>
<li>Нейтрализация остатков щелочных моющих средств</li>
<li>Быстрое высыхание посуды</li>
<li>Отсутствие пятен и разводов</li>
<li>Придание блеска</li>
<li>Экономичный концентрат</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диапазон температуры хранения: от 5 до 25 °С</li>
<li>Диапазон температуры рабочего раствора: от 85 до 90 °С</li>
<li>Плотность при 20 °С: 1,01 г/см<sup>3</sup></li>
<li>Значение pH 1% раствора в дистилированной воде: от 3,6 до 4</li>
<li>Дозировка на 1 л воды: от 2 до 5 мл</li>
<li>Срок хранения: 24 мес.</li>
</ul>",227838,ополаскивающее средство,,,,,,,0,https://entero.ru/manuals/274285/%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D1%86%D0%B8%D0%B8%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8%20Abat%20GR.pdf;https://entero.ru/manuals/274286/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf;https://entero.ru/manuals/274287/%D0%A1%D0%B2%D0%B8%D0%B4%D0%B5%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE%20%D0%BE%20%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%86%D0%B8%D0%B8.jpg,,,,Россия,Россия,для стаканомоечных машин,5 л,,жидкость,,
https://cdn.entero.ru/mp@2x/b0/c5/b0c5531748e8841cd10a10c1e45f18fb.jpg,Средство моющее для стаканомоечных машин Abat GW (5 л) щелочное концентрированное,Средство моющее для стаканомоечных машин Abat GW (5 л) щелочное концентрированное,3112,RUB,Да,Abat,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/227839,"<p>Щелочное моющее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/227839""><b class=""b"">Abat GW</b></a> предназначено для бережной обработки и регулярной очистки хрупкой посуды, изделий из тонкого и толстого стекла, хрусталя, фарфора и фаянса, столовых приборов, а также посуды из нержавеющей стали и пластмассы, используетсяется в стаканомоечных машинах с кислотным ополаскивающим средством Abat GR. Жидкость поставляется в канистре из непрозрачного пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав:
<ul>
<li>Щелочь (15%)</li>
<li>Неионогенные ПАВ (5%)</li>
<li>Комплексообразователи (от 5 до 15%)</li>
</ul>
</li>
<li>Эффективное удаление широкого спектра загрязнений</li>
<li>Экономичный концентрат</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диапазон температуры хранения: от 5 до 25 °С</li>
<li>Диапазон температуры рабочего раствора: от 50 до 70 °С</li>
<li>Плотность при 20 °С: 1,26 г/см<sup>3</sup></li>
<li>Значение pH 1% раствора в дистилированной воде: от 12 до 12,5</li>
<li>Дозировка на 1 л воды: от 2 до 4 мл</li>
<li>Срок хранения: 24 мес.</li>
</ul>",227839,моющее средство,,,,,,,0,https://entero.ru/manuals/274288/%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D1%86%D0%B8%D0%B8%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8%20Abat%20GW.pdf;https://entero.ru/manuals/274289/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf;https://entero.ru/manuals/274290/%D0%A1%D0%B2%D0%B8%D0%B4%D0%B5%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE%20%D0%BE%20%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%86%D0%B8%D0%B8.jpg,,,,Россия,Россия,для стаканомоечных машин,5 л,,жидкость,,
