Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Объем,Вес (с упаковкой)
https://cdn.entero.ru/mp@2x/1f/eb/1feb116a3a83d1447719d0a8fd6fdb20.jpg;https://cdn.entero.ru/mp@2x/90/92/90921715229e829748b086c8ac39dc4c.jpg;https://cdn.entero.ru/mp@2x/a5/81/a5812aacfb0c95762bad47a58ceec1b2.jpg;https://cdn.entero.ru/mp@2x/9c/e6/9ce6ded1062bdb69b64cda14a78c6670.jpg,Рисоварка VIATTO VA-CRC10,Рисоварка VIATTO VA-CRC10,10132,RUB,Да,VIATTO,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/278563,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/278563"">VIATTO VA-CRC10</a></b> используется в кафе, суши-барах, ресторанах восточной кухни, на предприятиях общественного питания и торговли для варки и поддержания в теплом состоянии риса и других круп. Модель оснащена ручками из термоизоляционного материала, позволяющего избежать ожогов. Корпус выполнен из нержавеющей стали, чаша - из алюминиевого сплава с антипригарным покрытием.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Автоматический переход в режим поддержания риса в разогретом состоянии по окончании готовки</li>
<li>Позволяет приготовить большое количество риса, не повреждая его структуру</li>
<li>Равномерный нагрев</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Загрузка риса: 3,5 л </li>
<li>Максимальная загрузка сырого риса: 2,5 кг</li>
<li>Количество готового риса на выходе: от 5 до 6 кг</li>
</ul>",278563,220 В,1.6 кВт,415 мм,400 мм,310 мм,8 кг,Китай,1,420x420x350 мм,0,https://entero.ru/manuals/343817/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20VIATTO%20VA-CRC10.pdf;https://entero.ru/manuals/462762/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/462763/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,10779,,6.9 кг,10 л,
https://cdn.entero.ru/mp@2x/59/43/594354b5d6c3cc980abc8e60caf8e3a4.jpg;https://cdn.entero.ru/mp@2x/44/2c/442c37013d93649d7ed1158febcf298a.jpg;https://cdn.entero.ru/mp@2x/c6/f7/c6f7942a156d7e54816774bb96ad837b.jpg;https://cdn.entero.ru/mp@2x/38/3a/383a910a4e6383aee313f800a9a8cca0.jpg,Рисоварка ROAL SR-40 13 л,SR-40,10593,RUB,Да,ROAL,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/250101,"<p>Рисоварка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/250101""><b class=""b"">ROAL SR-40 </b></a>предназначена для приготовления и хранения в подогретом состоянии отварного риса, а также овощей, мяса, рыбы и мучных блюд в суши-барах, ресторанах, кафе и на других предприятиях общественного питания и торговли. Модель оснащена внешней емкостью с устойчивыми опорами, кабелем питания с вилкой, панелью управления с выключателем и светодиодными индикаторами, съемным резервуаром, откидной крышкой с внутренней съемной вставкой, рукояткой и паровыми отверстиями. Корпус выполнен из нержавеющей стали, крышка, рукоятки и опоры – из прочного полимера.</p>

<p>В комплект поставки входят мерный стакан и ложка.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Система автоматического приготовления</li>
<li>Функция подогрева</li>
<li>Фиксаторы для плотного закрывания крышки</li>
<li>Индикация активации приготовления и подогрева</li>
<li>Защита от перегрева</li>
<li>Легкость очистки</li>
<li>Простота эксплуатации</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная температура окружающей среды: 50 °C</li>
<li>Максимальный объем загрузки сырого риса: 4 л</li>
<li>Объем в упаковке: 0,064386 м³</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! Габариты указаны без учета рукояток. </span></em></p>",250101,220 В,1.9 кВт,420 мм,420 мм,365 мм,,Китай,,,0,https://entero.ru/manuals/306579/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20ROAL%20SR-40.pdf,11269,,6.9 кг,13 л,
https://cdn.entero.ru/mp@2x/d8/96/d896e8c40127943018e81527d0438c62.jpg;https://cdn.entero.ru/mp@2x/3b/a3/3ba32e4b08a97580255a7cc1a9303d4c.jpg;https://cdn.entero.ru/mp@2x/37/2c/372c72231c752c809e12f0213abe67f1.jpg,Рисоварка Hurakan HKN-SR270,159610,22813,RUB,Да,Hurakan,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/84080,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/84080"">Hurakan HKN-SR270</a></b> используется на предприятиях общественного питания и торговли для приготовления, хранения и поддержания отваренного риса в разогретом виде. Модель оснащена системой автоматического приготовления и поддержания температуры. Корпус выполнен из нержавеющей стали, внутренняя поверхность - из алюминия с антипригарным покрытием.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем:
<ul>
<li>Сырой рис: 9 кг</li>
<li>Приготовленный рис: 27 кг</li>
</ul>
</li>
</ul>",84080,220 В,2.85 кВт,545 мм,545 мм,455 мм,18 кг,Китай,1,470x560x560 мм,25,https://entero.ru/manuals/65586/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20Hurakan%20HKN-SR270.docx;https://entero.ru/manuals/414724/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Hurakan%20HKN-SR270.pdf;https://entero.ru/manuals/414725/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/414726/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Hurakan.pdf;https://entero.ru/manuals/454547/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Hurakan%20HKN-SR270.pdf,23764,,15.4 кг,27 л,
https://cdn.entero.ru/mp@2x/17/d9/17d9ec3f362efb0063147fb065daaee5.jpg;https://cdn.entero.ru/mp@2x/10/2f/102ff8e87c6f43588a508f74319aa6e0.jpg;https://cdn.entero.ru/mp@2x/03/72/03727d5867f92033b076a2ac92a188bc.jpg;https://cdn.entero.ru/mp@2x/59/21/59212f7fc4d8a0aca178189e8d273586.jpg;https://cdn.entero.ru/mp@2x/28/5d/285de65b4efc9255e7de285be9bc431a.jpg,Рисоварка Bartscher A150513,A150.513,27083,RUB,Да,Bartscher,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/49596,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/49596"">Bartscher A150513</a></b> используется на предприятиях общественного питания и торговли для приготовления риса. Модель оснащена силиконовым ковриком в качестве защиты от пригорания. Корпус выполнен из нержавеющей стали, термостойкая внутренняя чаша - с антипригарным покрытием.</p>

<p>В комплект поставки входят мерный стаканчик, ложки для риса и перемешивания.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность: от 25 до 40 порций</li>
</ul>",49596,220 В,1.95 кВт,385 мм,480 мм,345 мм,,Китай,,,0,https://entero.ru/manuals/120953/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Bartscher%20A150513.pdf;https://entero.ru/manuals/120954/%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F%20%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/120955/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D0%B2%20%D1%80%D0%B0%D0%B7%D0%BE%D0%B1%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%BC%20%D0%B2%D0%B8%D0%B4%D0%B5.pdf;https://entero.ru/manuals/507466/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,10 кг,8 л,
https://cdn.entero.ru/mp@2x/9b/f2/9bf2ca292130d79e28f7c0e5de0ade71.jpg;https://cdn.entero.ru/mp@2x/30/5c/305c79a30f6342934ab6bff8ea901594.jpg,Термос для риса Hurakan HKN-RT210,159613,13803,RUB,Да,Hurakan,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/84084,"<p>Термос для риса <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/84084"">Hurakan HKN-RT210</a></b> используется на предприятиях общественного питания и торговли для поддержания отваренного риса в подогретом виде. Модель оснащена системой автоматического поддержания температуры. Корпус выполнен из нержавеющей стали, внутренняя поверхность - из алюминия с антипригарным покрытием.</p>",84084,220 В,0.11 кВт,420 мм,420 мм,465 мм,8.6 кг,Китай,1,430x430x460 мм,23,https://entero.ru/manuals/66218/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20Hurakan%20HKN-RT210.docx;https://entero.ru/manuals/414714/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Hurakan%20HKN-RT210.pdf;https://entero.ru/manuals/414716/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/414718/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Hurakan.pdf;https://entero.ru/manuals/454574/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Hurakan%20HKN-RT210.pdf,14529,,6.9 кг,21 л,
https://cdn.entero.ru/mp@2x/67/1b/671bb8e9a6f6354f80e291052d4c4f98.jpg,Рисоварка Hurakan HKN-SDR130,206095,6447,RUB,Да,Hurakan,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/123662,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/123662"">Hurakan HKN-SDR130</a></b> используется на предприятиях общественного питания и торговли для приготовления, хранения и поддержания отваренного риса в разогретом виде. Модель оснащена системой автоматического приготовления и поддержания температуры. Корпус выполнен из стали покрытой эмалью, внутренняя поверхность - из алюминия.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Загрузка риса: 3,5 кг</li>
<li>Габариты в упаковке: 530х520х430 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! Нв фото аналогичная модель другого размера.</span></em></p>",123662,220 В,2 кВт,440 мм,440 мм,315 мм,6 кг,Китай,1,440x440x320 мм,0,https://entero.ru/manuals/413301/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Hurakan%20HKN-SDR130.pdf;https://entero.ru/manuals/413302/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/413304/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Hurakan.pdf;https://entero.ru/manuals/454542/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Hurakan%20HKN-SDR130.pdf,,,5.1 кг,13 л,
https://cdn.entero.ru/mp@2x/20/24/20240860909ed74d4c3e86e32d0aa8aa.jpg;https://cdn.entero.ru/mp@2x/4e/32/4e32c74e77011a2b36fa993ee7b37a16.jpg;https://cdn.entero.ru/mp@2x/3a/a5/3aa56992b426c6132e4aee0b2b7be21b.jpg;https://cdn.entero.ru/mp@2x/a8/87/a8874d7d1ac5afaa43e3e84352ee9b09.jpg;https://cdn.entero.ru/mp@2x/d6/80/d680402d51f7ab81b4eb596ddaa2df0d.jpg,Рисоварка Kocateq R 10/5C,34838,11964,RUB,Да,Kocateq,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/325898,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/325898"">Kocateq R 10/5C</a></b> используется для приготовления, хранения и поддержания отваренного риса в разогретом виде на предприятиях общественного питания и торговли. Съемная емкость выполнена из алюминия с покрытием PETE, внешний корпус - из нержавеющей стали AISI 430, крышка и дно из черного матового пластика.</p>

<p>В комплект поставки входят мерный стакан и ложка.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Трехсторонний 3D нагрев</li>
<li>Мощная тепловая изоляция</li>
<li>LED индикация режимов работы</li>
<li>Съемный сборник конденсата</li>
<li>Автоматические процессы:
<ul>
<li>окончания цикла приготовления</li>
<li>переход в режим поддержания подогрева</li>
</ul>
</li>
<li>Крышка закрывается на защелку</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная загрузка по сырому рису: 2.5 кг</li>
<li>Максимальное количество готового риса: 5 кг</li>
<li>Размер чаши: 344 х 155 мм</li>
<li>Толщина чаши: 20 мм</li>
<li>Вес чаши: 1,1 кг</li>
<li>Объем до MAX уровня воды: 7 л</li>
<li>Толщина корпуса: 0,3 мм</li>
<li>Время приготовления одной загрузки: 30 мин</li>
<li>Габариты упаковки: 458х458х358 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",325898,220 В,1.85 кВт,380 мм,470 мм,320 мм,,Ю. Корея,,,0,https://entero.ru/manuals/387941/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Kocateq.pdf;https://entero.ru/manuals/407422/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,12865,,9.6 кг,7 л,
https://cdn.entero.ru/mp@2x/13/7a/137ac066011e7df12129f28e285af852.jpg,Мультиварка-скороварка Kocateq R 18MC,R18MC,13499,RUB,Да,Kocateq,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/372498,"<p>Мультиварка-скороварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/372498"">Kocateq R 18MC</a> </b>используется для приготовления риса, супа, мяса, каши, бобовых под давлением на предприятиях общественного питания и торговли. Модель оснащена электронной панелью управления. Съемная емкость выполнена из алюминия с тефлоновым покрытием, внешний корпус - из нержавеющей стали AISI 430, ручки из черного матового пластика.</p>

<p>В комплект поставки входят мерный стакан и ложка.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Выбор времени приготовления под давлением</li>
<li>Возможность приготовления с открытой крышкой</li>
<li>Кнопка отложенного старта до 24 часов</li>
<li>LED индикация режимов работы</li>
<li>Съемный сборник конденсата</li>
<li>Автоматические процессы:
<ul>
<li>отключение по окончании цикла приготовления </li>
<li>переход в режим поддержания теипературы</li>
</ul>
</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная загрузка по сырому рису: 3 кг</li>
<li>Максимальное количество готового продукта: 8 кг</li>
<li>Объем до MAX уровня воды: 14 л</li>
<li>Толщина корпуса: 0,35 мм</li>
<li>Избыточное давление: 50-60 кПа</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",372498,220 В,2 кВт,470 мм,380 мм,345 мм,9.6 кг,Ю. Корея,1,493x493x480 мм,0,https://entero.ru/manuals/499149/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Kocateq.pdf;https://entero.ru/manuals/499150/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,14999,,,14 л,
https://cdn.entero.ru/mp@2x/8a/0d/8a0de284723ff9bc488fa2274de5932b.jpg;https://cdn.entero.ru/mp@2x/2d/95/2d951bd20f0ab8e027ae0906a1ca477c.jpg;https://cdn.entero.ru/mp@2x/92/54/9254e67719f0956119aab69e9b9a3cd1.jpg;https://cdn.entero.ru/mp@2x/a8/81/a8817c65382729f7287308c9c8fd028a.jpg;https://cdn.entero.ru/mp@2x/ae/7e/ae7e51de040d9ca65f4375a59530b549.jpg,Рисоварка Foodatlas 13L,13L FoodAtlas,5565,RUB,Да,Foodatlas,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/92666,"<p>Рисоварка<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/92666"">Foodatlas 13L</a> </b>предназначена для упрощенного приготовления риса и поддержания его в состоянии постоянной готовности на предприятиях общественного питания и торговли. Модель оснащена магнитной системой контроля, функцией поддержания постоянной температуры продукта и съемной кастрюлей.</p>

<p>В комплект поставки входят мерный стаканчик и ложка для размешивания.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Поддерживаемая температура продукта: 65 °C</li>
<li>Максимальное время в режиме подогрева: 12 часов</li>
</ul>",92666,220 В,1.95 кВт,410 мм,410 мм,240 мм,,Китай,,,0,https://entero.ru/manuals/364325/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Foodatlas%2013L.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456240082&hd=2&autoplay=0,11 кг,13 л,
https://cdn.entero.ru/mp@2x/67/14/6714c7876052cbc97fc8f07887e6a95e.jpg,Рисоварка Hurakan HKN-SDR100,206094,6165,RUB,Да,Hurakan,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/123661,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/123661"">Hurakan HKN-SDR100</a></b> используется на предприятиях общественного питания и торговли для приготовления, хранения и поддержания отваренного риса в разогретом виде. Модель оснащена системой автоматического приготовления и поддержания температуры. Корпус выполнен из стали покрытой эмалью, внутренняя поверхность - из алюминия.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Загрузка риса: 3 кг</li>
<li>Габариты в упаковке: 510х510х430 мм</li>
</ul>",123661,220 В,1.6 кВт,410 мм,410 мм,290 мм,5 кг,Китай,1,420x420x310 мм,30,https://entero.ru/manuals/413297/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Hurakan%20HKN-SDR100.pdf;https://entero.ru/manuals/413298/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/413299/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Hurakan.pdf;https://entero.ru/manuals/454541/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Hurakan%20HKN-SDR100.pdf,,,4.65 кг,10 л,
