Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Температурный режим,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Количество ярусов
https://cdn.entero.ru/mp@2x/95/5b/955bbb3bf7e95bd555fc2a60330038e5.jpg,Полка тепловая Luxstahl ПНТ2-12/3,Полка тепловая Luxstahl ПНТ2-12/3,0,RUB,Нет,Luxstahl,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/314157,"<p>Тепловая полка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/314157""><b class=""b"">Luxstahl ПНТ2-12/3</b></a> используется на предприятиях общественного питания и торговли для подогрева тарелок перед выкладыванием на них продуктов питания и сохранения температуры уже выложенных на тарелки блюд перед их подачей на стол. Каркас и полки выполнены из нержавеющей стали Aisi 430.</p>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",314157,,220 В,1.2 кВт,1200 мм,300 мм,800 мм,,Россия,,,0,https://entero.ru/manuals/416762/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,,,,2
https://cdn.entero.ru/mp@2x/af/68/af6853a3f0f24b4f6fc230f0ec49d5f6.jpg,Полка тепловая ТТМ ПНПК1-140/3,97039,0,RUB,Нет,ТТМ,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/86434,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/86434"">ТТМ ПНПК1-140/3</a></b> предназначена для выкладки и поддержания блюд в горячем состоянии на предприятиях общественного питания и торговли. Модель имеет П-образную конструкцию и оснащена ИК-нагревателями и 2 зонами нагрева. Cтойки выполнены из нержавеющей профильной трубы, полка - из нержавеющей стали, нагреватели - из керамики.</p>

<p>В комплект поставки входят элементы для крепления полки к столешнице.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Нагреватели прогревают поверхность полки и продукт, находящейся под ней</li>
<li>2 зоны нагрева и 2 переключателя у каждого яруса</li>
</ul>",86434,,220 В,1.2 кВт,1400 мм,300 мм,400 мм,,Россия,,,0,https://entero.ru/manuals/502806/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,14 кг,1
https://cdn.entero.ru/mp@2x/e3/c4/e3c47fee31bd3f87023c6f8a82c2aa1c.jpg;https://cdn.entero.ru/mp@2x/44/70/4470e1ea35f6cabd3450d1beb13bc741.jpg,Полка тепловая КОБОР ПНТ/2-183/40,Полка настольная тепловая двухъярусная ПНТ/2-183/40 (1835х400х800),0,RUB,Нет,КОБОР,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/162925,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/162925"">Кобор ПНТ/2-183/40</a></b> используется на предприятиях общественного питания для поддержания посуды в теплом состоянии. Нагрев осуществляется только на одном уровне (самом нижнем) между средней полкой и основанием. Конструкция выполнена из нержавеющей стали AISI 430.</p>

<p>В комплект поставки входят 2 инфракрасных излучателя.</p>",162925,,220 В,,1835 мм,400 мм,800 мм,,Россия,,,0,,,,,2
https://cdn.entero.ru/mp@2x/b1/cb/b1cb2a9b3d34ce103acc3b6aea3cbe26.jpg,Полка тепловая ТТМ ПНПК2-130/4,97343,0,RUB,Нет,ТТМ,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/76329,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/76329"">ТТМ ПНПК2-130/4</a></b> предназначена для выкладки и поддержания блюд в горячем состоянии на предприятиях общественного питания и торговли. Модель имеет П-образную конструкцию и оснащена ИК-нагревателями и 4 зонами нагрева. Cтойки выполнены из нержавеющей профильной трубы, полка - из нержавеющей стали, нагреватели - из керамики.</p>

<p>В комплект поставки входят элементы для крепления полки к столешнице.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Нагреватели прогревают поверхность полки и продукт, находящейся под ней</li>
<li>2 зоны нагрева и 2 переключателя у каждого яруса</li>
</ul>",76329,,220 В,2.4 кВт,1300 мм,400 мм,800 мм,,Россия,,,0,https://entero.ru/manuals/502809/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,28 кг,2
https://cdn.entero.ru/mp@2x/db/6b/db6bde28bfacda7f0f812e08846cab92.jpg,Полка тепловая ТТМ ПНПК2-140/4,97344,0,RUB,Нет,ТТМ,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/76331,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/76331"">ТТМ ПНПК2-140/4</a></b> предназначена для выкладки и поддержания блюд в горячем состоянии на предприятиях общественного питания и торговли. Модель имеет П-образную конструкцию и оснащена ИК-нагревателями и 4 зонами нагрева. Cтойки выполнены из нержавеющей профильной трубы, полка - из нержавеющей стали, нагреватели - из керамики.</p>

<p>В комплект поставки входят элементы для крепления полки к столешнице.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Нагреватели прогревают поверхность полки и продукт, находящейся под ней</li>
<li>2 зоны нагрева и 2 переключателя у каждого яруса</li>
</ul>",76331,,220 В,2.4 кВт,1400 мм,400 мм,800 мм,,Россия,,,0,https://entero.ru/manuals/502807/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,30 кг,2
https://cdn.entero.ru/mp@2x/89/67/896714bcc4d57c999466758d8c1f6e2b.jpg;https://cdn.entero.ru/mp@2x/d5/f2/d5f224c09363ada35a390cbcffe7f27b.jpg,Полка тепловая HICOLD TP2-12/3,287305,62299,RUB,Нет,HICOLD,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/47492,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/47492"">HICOLD TP2-12/3</a></b> используется на предприятиях общественного питания и торговли для подогрева тарелок перед выкладыванием на них продуктов питания и сохранения температуры уже выложенных на тарелки блюд перед их подачей на стол. Температура нагрева полки не регулируется и зависит от мощности установленного нагревательного элемента. Изделие поставляется в сборе.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 уровня, каждый из которых оснащен нагревательным элементом</li>
<li>Надежная и устойчивая конструкция</li>
<li>Настольная установка</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры: 8 мин.</li>
<li>Макс. нагрузка: 50 кг</li>
<li>Габариты в упаковке: 1210х320х820 мм</li>
<li>Объем с упаковкой: 0,32 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",47492,60 °C,220 В,2 кВт,1200 мм,300 мм,800 мм,,Россия,,,0,https://entero.ru/manuals/74619/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20HICOLD%20TP2-12_3.doc;https://entero.ru/manuals/438176/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20HICOLD.pdf;https://entero.ru/manuals/438177/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,34 кг,2
https://cdn.entero.ru/mp@2x/61/cf/61cf5095cece2c373a52712b840de5fe.jpg;https://cdn.entero.ru/mp@2x/8c/80/8c802d9dd825156f172b3bb7d9359a19.jpg,Полка тепловая HICOLD TP2K-10/3,287329,37085,RUB,Нет,HICOLD,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/63992,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/63992"">HICOLD TP2K-10/3</a></b> используется на предприятиях общественного питания и торговли для подогрева тарелок перед выкладыванием на них продуктов питания и сохранения температуры уже выложенных на тарелки блюд перед их подачей на стол. Температура нагрева полки не регулируется и зависит от мощности установленного нагревательного элемента. Изделие поставляется в сборе.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 уровня, один из которых (верхний) оснащен нагревательным элементом</li>
<li>Надежная и устойчивая конструкция</li>
<li>Настольная установка</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры: 8 мин.</li>
<li>Макс. нагрузка: 50 кг</li>
<li>Габариты в упаковке: 1080х380х830 мм</li>
<li>Объем с упаковкой: 0,34 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",63992,60 °C,220 В,1 кВт,1000 мм,300 мм,800 мм,,Россия,,,0,https://entero.ru/manuals/74641/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20HICOLD%20TP2K-10_3.doc;https://entero.ru/manuals/438154/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20HICOLD.pdf;https://entero.ru/manuals/438155/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,38630,,22 кг,2
https://cdn.entero.ru/mp@2x/e9/6d/e96d2908e757be0f87113888e5f94be4.jpg;https://cdn.entero.ru/mp@2x/c6/61/c66148573ece9a9bc867e2c1378ddc95.jpg,Полка тепловая HICOLD TP1-12/4,287270,32703,RUB,Нет,HICOLD,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/47466,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/47466"">HICOLD TP1-12/4</a></b> используется на предприятиях общественного питания и торговли для подогрева тарелок перед выкладыванием на них продуктов питания и сохранения температуры уже выложенных на тарелки блюд перед их подачей на стол. Температура нагрева полки не регулируется и зависит от мощности установленного нагревательного элемента. Изделие поставляется в сборе.</p>

<p><b>Особенности:</b></p>

<ul>
<li>1 уровень, оснащенный нагревательным элементом</li>
<li>Надежная и устойчивая конструкция</li>
<li>Настольная установка</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры: 8 мин.</li>
<li>Макс. нагрузка: 50 кг</li>
<li>Габариты в упаковке: 1230х420х410 мм</li>
<li>Объем с упаковкой: 0,21 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",47466,60 °C,220 В,1 кВт,1200 мм,400 мм,400 мм,,Россия,,,0,https://entero.ru/manuals/74594/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20HICOLD%20TP1-12_4.doc;https://entero.ru/manuals/438198/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20HICOLD.pdf;https://entero.ru/manuals/438199/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,18 кг,1
https://cdn.entero.ru/mp@2x/29/3e/293e98030e1e758ff60916f379c4509e.jpg,Полка тепловая КОБОР ПНТ/1-140/40,Полка тепловая КОБОР ПНТ/1-140/40,23575,RUB,Нет,КОБОР,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/221017,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/221017"">Кобор ПНТ/1-140/40</a> </b>используется на предприятиях общественного питания для поддержания различной посуды в теплом состоянии. Конструкция выполнена из нержавеющей стали AISI 430.</p>

<p>В комплект поставки вход инфракрасные излучатели.</p>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",221017,,220 В,,1400 мм,400 мм,400 мм,,Россия,,,0,,25080,,,1
https://cdn.entero.ru/mp@2x/a9/3c/a93ca5626a9c9adb236c3b932ee0027c.jpg,Полка тепловая Техно-ТТ ПН-810/1004Т,ПН810/1004Т,30776,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/109402,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/109402"">Техно-ТТ ПН-810/1004Т</a></b> предназначена для демонстрации, кратковременного хранения и поддержания блюд в подогретом виде на предприятиях общественного питания и торговли. Модель оснащена 2 энергосберегающими керамическими нагревательными элементами сухого обогрева, установленными под рабочей поверхностью. Разборный каркас выполнен из нержавеющей стали AISI 430.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры, не более: 5 мин.</li>
<li>Максимальная нагрузка на полку: 50 кг</li>
<li>Объем упаковки: 0,08 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера без подогрева.</span></em></p>",109402,60 °C,220 В,1 кВт,1000 мм,400 мм,400 мм,,Россия,,,0,https://entero.ru/manuals/106142/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2%20%D0%9F%D0%9D-810_1004%D0%A2.doc;https://entero.ru/manuals/102782/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf,,,5.5 кг,1
https://cdn.entero.ru/mp@2x/7f/65/7f652ba6608ba7311d6c54c5f55c4ea9.jpg,Полка тепловая Техно-ТТ ПН-821/1504ТК,ПН821/1504ТК,61040,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/109706,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/109706"">Техно-ТТ ПН-821/1504ТК</a></b> предназначена для демонстрации, кратковременного хранения и поддержания блюд в подогретом виде на предприятиях общественного питания и торговли. Модель оснащена 3 энергосберегающими керамическими нагревательными элементами сухого обогрева, установленными под рабочей поверхностью верхнего уровня (нижний уровень - нейтральный). Разборный каркас выполнен из нержавеющей стали AISI 304.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры, не более: 5 мин.</li>
<li>Максимальная нагрузка на полку: 50 кг</li>
<li>Объем упаковки: 0,22 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера без подогрева верхнего уровня.</span></em></p>",109706,60 °C,220 В,1.5 кВт,1500 мм,400 мм,800 мм,,Россия,,,0,https://entero.ru/manuals/106249/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2%20%D0%9F%D0%9D-821_1504%D0%A2%D0%9A.doc;https://entero.ru/manuals/103015/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf,,,13.4 кг,2
https://cdn.entero.ru/mp@2x/13/9a/139a9e3fe9fc1a948a05462ab5e6b50b.jpg;https://cdn.entero.ru/mp@2x/78/4c/784cb041663c38f0f93ba7eeaf01875d.jpg,Полка тепловая HICOLD TP2-14/4,287318,86819,RUB,Нет,HICOLD,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/47481,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/47481"">HICOLD TP2-14/4</a></b> используется на предприятиях общественного питания и торговли для подогрева тарелок перед выкладыванием на них продуктов питания и сохранения температуры уже выложенных на тарелки блюд перед их подачей на стол. Температура нагрева полки не регулируется и зависит от мощности установленного нагревательного элемента. Изделие поставляется в сборе.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 уровня, каждый из которых оснащен нагревательным элементом</li>
<li>Надежная и устойчивая конструкция</li>
<li>Настольная установка</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры: 8 мин.</li>
<li>Макс. нагрузка: 50 кг</li>
<li>Габариты в упаковке: 1410х450х820 мм</li>
<li>Объем с упаковкой: 0,52 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",47481,60 °C,220 В,3 кВт,1400 мм,400 мм,800 мм,,Россия,,,0,https://entero.ru/manuals/74624/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20HICOLD%20TP2-14_4.doc;https://entero.ru/manuals/438228/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20HICOLD.pdf;https://entero.ru/manuals/438229/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,91388,,42 кг,2
https://cdn.entero.ru/mp@2x/a2/71/a2716f6c42e63966e681eb90a754ffd3.jpg,Полка тепловая КОБОР ПНТ/1-80/30,Полка тепловая КОБОР ПНТ/1-80/30,13995,RUB,Нет,КОБОР,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/220816,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/220816"">Кобор ПНТ/1-80/30</a></b> используется на предприятиях общественного питания для поддержания различной посуды в теплом состоянии. Конструкция выполнена из нержавеющей стали AISI 430.</p>

<p>В комплект поставки входят 2 либо 3 инфракрасных излучателя.</p>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",220816,,220 В,,800 мм,300 мм,400 мм,,Россия,,,0,,14732,,,1
https://cdn.entero.ru/mp@2x/b9/dd/b9dd23b6739870ecf3bb536ff54f2c1e.jpg,Полка тепловая КОБОР ПНТ/1-70/40,Полка тепловая КОБОР ПНТ/1-70/40,14407,RUB,Нет,КОБОР,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/220879,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/220879"">Кобор ПНТ/1-70/40</a> </b>используется на предприятиях общественного питания для поддержания различной посуды в теплом состоянии. Конструкция выполнена из нержавеющей стали AISI 430.</p>

<p>В комплект поставки вход инфракрасные излучатели.</p>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",220879,,220 В,,700 мм,400 мм,400 мм,,Россия,,,0,,15327,,,1
