Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Температурный режим,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Источник тепла,Количество жарочных поверхностей,Материал жарочной поверхности,Диаметр,Автоматическая
https://cdn.entero.ru/mp@2x/f6/ff/f6ffb67b29ca2b0d2b028c5bc2d18f79.jpg,Блинница Krampouz CSRO4AA,Блинница Krampouz CSRO4AA,56109,RUB,Нет,Krampouz,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/252486,"<p>Настольная блинница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/252486"">Krampouz CSRO4AA</a> </b>используется на предприятиях общественного питания и торговли для приготовления блинов. Модель оснащена углубленной панелью управления с механическим термостатом, спиральным нагревательным элементом для равномерного распределения тепла и световым индикатором подачи напряжения. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Защитный термостат</li>
<li>Устойчивые ножки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота ножек: 35 мм</li>
</ul>",252486,от 50 до 300 °C,3 кВт,400 мм,400 мм,160 мм,18 кг,Франция,1,410x410x190 мм,0,https://entero.ru/manuals/309781/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,,,,220 В,1,чугун,400 мм,
https://cdn.entero.ru/mp@2x/32/1b/321bf61f02676ae13e0b2474c9275202.jpg,Блинница FIMAR CRP4,CRP423050M,65746,RUB,Нет,FIMAR,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/248589,"<p>Блинница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/248589"">FIMAR CRP4</a> </b>используется на предприятиях общественного питания и торговли. Модель оснащена термостатом для регулировки температуры жарочной поверхности. Корпус выполнен из нержавеющей стали, жарочная поверхность - из чугуна с пескоструйной обработкой с насечками против скольжения.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время приготовления: от 1 до 3 мин.</li>
</ul>",248589,от 0 до 300 °C,2.75 кВт,400 мм,470 мм,120 мм,18 кг,Италия,1,530x530x330 мм,0,https://entero.ru/manuals/375717/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20FIMAR%20CRP4.pdf;https://entero.ru/manuals/375718/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%28%D1%80%D1%83%D1%81.%20+%20%D0%B0%D0%BD%D0%B3%D0%BB.%29%20%D0%BD%D0%B0%20FIMAR%20CRP4.pdf;https://entero.ru/manuals/375719/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/375720/%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/375721/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8%20%28%D0%B4%D0%BE%2009.02.2025%29.pdf,,,16 кг,220 В,1,чугун,400 мм,
https://cdn.entero.ru/mp@2x/a9/24/a9245feb98a2f5b1cd2fab031c0ee409.jpg,Автомат блинный Kocateq JB250Auto,Автомат блинный Kocateq JB250Auto,240488,RUB,Нет,Kocateq,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/348537,"<p>Блинный автомат <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/348537"">Kocateq JB250Auto</a></b> предназначен для формования, выпекания и стопирования блинов, основы для блинных тортов, заготовок для спринг-роллов и яичных заготовок. Модель оснащена механической панелью управления, вращающимся жарочным барабаном, транспортером и таймером до 60 сек. Жидкое тесто попадает на барабан, оттуда поджаренные с одной стороны блины переходят на танспортер, с которого забираются в готовом виде. Корпус выполнен из нержавеющей стали AISI 304, барабан - из бронзы.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Регулировка скорости вращения барабана</li>
<li>Выдвижной лоток для сборки крошек</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная температура: 200 °С</li>
<li>Объем бункера: 3 л</li>
<li>Производительность: от 260 до 360 шт/час</li>
<li>Толщина блинов: от 0,4 до 1,2 мм</li>
</ul>",348537,,2.2 кВт,500 мм,350 мм,350 мм,,Ю. Корея,,,0,,261400,https://vkvideo.ru/video_ext.php?oid=-177656185&id=456240948&hash=b81d57b2b0580fa1,,220 В,1,,250 мм,Да
https://cdn.entero.ru/mp@2x/c7/b6/c7b67f9790af90f286542aab2e94e3a9.jpg,Блинница EKSI HCM-400 рст,HCM-400,8258,RUB,Нет,EKSI,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/368440,"<p>Блинница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368440"">EKSI HCM-400 рст</a> </b>предназначена для выпечки круглых блинов на предприятиях общественного питания и торговли. Модель оснащена гладкой жарочной поверхностью. Корпус выполнен из нержавеющей стали, рабочая поверхность - из хромоникелиевой нержавеющей стали 18/10 с антипригарным покрытием.</p>",368440,,3 кВт,425 мм,400 мм,180 мм,10 кг,Китай,1,455x455x205 мм,0,https://entero.ru/manuals/485985/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EKSI%20HCM-400%20%D1%80%D1%81%D1%82.pdf,,,,220 В,1,сталь,400 мм,
https://cdn.entero.ru/mp@2x/7d/db/7ddb7485fa3d80268d8fc6efd3db410f.jpg;https://cdn.entero.ru/mp@2x/ca/35/ca350cf8c15e79f4cc5351f55bebc922.jpg;https://cdn.entero.ru/mp@2x/4d/c3/4dc3dd4d7a2eddb0b583faafd2310698.jpg;https://cdn.entero.ru/mp@2x/9d/33/9d33a86d408aaf384e3d88a7b7db2ed3.jpg,Блинница Foodatlas CY-20,CY-20 FoodAtlas,9594,RUB,Нет,Foodatlas,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/90958,"<p>Блинница<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/90958"">Foodatlas CY-20</a></b> используется на предприятиях общественного питания и торговли. Модель оснащена терморегулятором. Корпус выполнен из нержавеющей стали 430, конфорка - из алюминия.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина материала конфорки: 0,8 мм</li>
</ul>",90958,,2.5 кВт,430 мм,550 мм,140 мм,,Китай,,,0,https://entero.ru/manuals/351244/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Foodatlas%20CY-20.pdf;https://entero.ru/manuals/496413/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,,220 В,1,,380 мм,
https://cdn.entero.ru/mp@2x/78/cd/78cd6e8a8c5f66196ae8e9467f534a7a.jpg,Блинница EKSI HCM-1 рст,HCM-1,11466,RUB,Нет,EKSI,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/368439,"<p>Блинница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368439"">EKSI HCM-1 рст</a> </b>предназначена для выпечки круглых блинов на предприятиях общественного питания и торговли. Модель оснащена подогреваемым ящиком. Корпус выполнен из нержавеющей стали, рабочая поверхность - из хромоникелиевой нержавеющей стали 18/10 с антипригарным покрытием.</p>",368439,,3 кВт,482 мм,450 мм,223 мм,14.6 кг,Китай,1,530x510x270 мм,0,https://entero.ru/manuals/485970/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE%20%D0%BD%D0%B0%20EKSI%20HCM-1.pdf;https://entero.ru/manuals/485974/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EKSI%20HCM-1%20%D1%80%D1%81%D1%82.pdf,12463,,,220 В,1,сталь,350 мм,
https://cdn.entero.ru/mp@2x/8b/af/8baf6f79fd3d5b6eca4cad9047457891.jpg,Блинница Crazy Pan CP-CM400C,Блинница Crazy Pan CP-CM400C,11516,RUB,Нет,,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/303766,"<p>Блинница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/303766"">Crazy Pan CP-CM400C</a></b> используется на предприятиях общественного питания и торговли. Модель оснащена терморегулятором. Модель оснащена терморегулятором и функцией автоматического поддержания заданной температуры. Корпус выполнен из нержавеющей стали, жарочная поверхность - из чугуна с антипригарным покрытием.</p>

<p>В комплект поставки входит Т-образная лопатка.</p>",303766,300 °C,2.2 кВт,400 мм,400 мм,200 мм,,Китай,,,0,https://entero.ru/manuals/363986/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Crazy%20Pan%20CP-CM400C.docx;https://entero.ru/manuals/363988/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Crazy%20Pan.pdf,12517,,11.2 кг,220 В,1,чугун,400 мм,
https://cdn.entero.ru/mp@2x/29/16/29164b4ac6f1414ef9adbbf787c13c1e.jpg,Блинница Assum TEC-1,E8,12400,RUB,Нет,Assum,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/92424,"<p>Блинница <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/92424""><b class=""b""><font color=""#3383d0"">Assum TEC-1</font></b></a> используется на предприятиях общественного питания и торговли. Корпус выполнен из нержавеющей стали, рабочая поверхность - из чугуна с антипригарным покрытием.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>​Габариты в упаковке: 590х550х330 мм</li>
</ul>",92424,,3 кВт,450 мм,485 мм,240 мм,,Китай,,,0,,,,23 кг,220 В,1,чугун,400 мм,
https://cdn.entero.ru/mp@2x/4e/46/4e4686c6db80150cdb7a2a96af4f8679.jpg,Блинница Enigma ICM-1,102563,12440,RUB,Нет,Enigma,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/66096,"<p>Настольная электрическая блинница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/66096"">Enigma ICM-1</a></b> предназначен для выпекания блинов в торговых лотках, ресторанах, кафе, фаст-фудах и на других предприятиях общественного питания, а также в домашних условиях. Модель оснащена терморегулятором и круглой жарочной поверхностью с антипригарным покрытием.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Выдвижной жиросборник</li>
<li>Вентиляционные отверстия расположены сбоку и снизу корпуса</li>
<li>4 ножки</li>
</ul>

<p>.</p>",66096,от 50 до 300 °C,3 кВт,490 мм,450 мм,230 мм,24.9 кг,Китай,1,530x505x275 мм,0,https://entero.ru/manuals/476116/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Enigma%20ICM-1.pdf;https://entero.ru/manuals/506571/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,12958,,22.6 кг,220 В,1,,400 мм,
https://cdn.entero.ru/mp@2x/09/a0/09a0ae4d69000b97aff7f47b5b9b4388.jpg;https://cdn.entero.ru/mp@2x/68/7e/687eb8098ed4aeff8006860703e85319.jpg;https://cdn.entero.ru/mp@2x/5c/3d/5c3d7f790047d0238effe5548fe741ba.jpg,Блинница Foodatlas CY-50,CY-50 FoodAtlas,12531,RUB,Нет,Foodatlas,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/87124,"<p>Блинница<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/87124"">Foodatlas CY-50</a></b> используется на предприятиях общественного питания и торговли. Модель оснащена терморегулятором. Корпус выполнен из нержавеющей стали 430, конфорка - из алюминия.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность: 10 кг/мин.</li>
<li>Толщина материала конфорки: 0,8 мм</li>
</ul>",87124,,2.5 кВт,650 мм,455 мм,250 мм,,Китай,,,0,https://entero.ru/manuals/351320/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Foodatlas%20CY-50.pdf;https://entero.ru/manuals/496414/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,13621,,10 кг,220 В,1,,420 мм,
