Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Количество скоростей,Материал корпуса,Максимальная скорость вращения,Размер горловины,Защита от случайного включения
https://cdn.entero.ru/mp@2x/3b/d5/3bd58e7b984cf5fc8a01d500573b3f7b.jpg;https://cdn.entero.ru/mp@2x/49/e7/49e787d681bf90fcf9a42456876b57ef.jpg;https://cdn.entero.ru/mp@2x/29/d1/29d1f21835de84feeca32c0bb26bb7c3.jpg;https://cdn.entero.ru/mp@2x/31/51/31516804b39855e28c205db7c5e05d44.jpg;https://cdn.entero.ru/mp@2x/7c/ed/7cedbd251f33af09cd52dac224d75298.jpg;https://cdn.entero.ru/mp@2x/85/c7/85c7609f9089cb8961c7db1159a97777.jpg;https://cdn.entero.ru/mp@2x/e7/1f/e71f47022991064059c8017c9449aae5.jpg;https://cdn.entero.ru/mp@2x/58/07/5807229d4bc1ae46a38354a8afab942a.jpg;https://cdn.entero.ru/mp@2x/5f/72/5f72641c83718c86fa04874ad4d01c85.jpg;https://cdn.entero.ru/mp@2x/df/dc/dfdc78bcaf04c7155a35500165abdda9.jpg,Соковыжималка CASO SJW 500,Соковыжималка CASO SJW 500,22318,RUB,Нет,CASO,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/127810,"<p>Соковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/127810"">CASO SJW 500</a> </b>с ручным управлением предназначена для приготовления коктейлей и соков из фруктов, овощей, ягод и трав и ореховой пасты в частных домах, квартирах, отелях и офисах. Модель оснащена мощным тихим двигателем, удобной ручкой для переноски и антискользящими ножками.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Высокая производительность</li>
<li>Функция приготовления сорбета</li>
<li>Широкая загрузочная горловина для приготовления соков из целых фруктов и овощей без измельчения</li>
<li>Емкости для сока и жмыха</li>
<li>Защита от капель</li>
<li>Легкая очистка</li>
</ul>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Скорость вращения: от 50 до 60 об/мин.</li>
<li>Объем емкостей: 2х 0,7 л</li>
</ul>",127810,шнековая,220 В,0.15 кВт,210 мм,450 мм,200 мм,,Китай,,,0,https://entero.ru/manuals/140320/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20CASO%20SJW%20500%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,4 кг,,1,,60 об/мин.,75 мм,
https://cdn.entero.ru/mp@2x/f0/43/f04343927b90ffee7278591073d37e61.jpg;https://cdn.entero.ru/mp@2x/a3/d8/a3d87b3f6e939a9a1f7a8f764950b1bf.jpg;https://cdn.entero.ru/mp@2x/13/45/13450c46ce36a44672d3dbb68abffc33.jpg;https://cdn.entero.ru/mp@2x/08/70/087084c6a39be9467769b1326c4074ea.jpg;https://cdn.entero.ru/mp@2x/f5/dc/f5dcbcc4321974dd38d1467f3b0693c4.jpg;https://cdn.entero.ru/mp@2x/45/16/4516ea8167299ca85124519cd1d2b2b6.jpg,Соковыжималка Bork S612,Соковыжималка Bork S612,45000,RUB,Нет,Bork,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/374443,"<p>Шнековая соковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/374443"">Bork S612</a></b> используется для изготовления сока из фруктов, ягод, овощей, в том числе замороженных, орехов и зелени в домашних условиях и на предприятиях общественного питания. Аппарат оснащен индукционным двигателем с плавным запуском и имеет защиту от перегрузки. Корпус изготовлен из пластика, шнек и рабочие детали - из полимера Ultem, фильтр - из нержавеющей стали.</p>

<p>В комплект поставки входит стакан для сока, съёмный контейнер для жмыха, толкатель и насадка для чистки фильтра.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Холодный отжим шнековым сокопрессом </li>
<li>Широкий диаметр загрузочного желоба позволяет загружать фрукты, овощи и ягоды целиком</li>
<li>Функция реверса</li>
<li>Низкий уровень шума</li>
<li>Защита от случайного включения и перегрузки</li>
<li>Реверс</li>
<li>Эксклюзивные рецепты в приложении</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем:
<ul>
<li>Кувшин для сока: 1,4 л</li>
<li>Контейнер для жмыха: 1,4 л</li>
</ul>
</li>
<li>Время непрерывной работы: 30 минут</li>
<li>Длина сетевого шнура: 1,05 м</li>
<li>Цвет: коричневый</li>
</ul>",374443,"шнековая, комбинированная",220 В,0.24 кВт,208 мм,228 мм,448 мм,8.7 кг,Ю. Корея,1,285x445x355 мм,0,https://entero.ru/manuals/506045/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Bork%20S612.pdf,46875,,Китай,1,пластик,50 об/мин.,82 мм,Да
https://cdn.entero.ru/mp@2x/cf/bc/cfbccf12b7290db834f54cc14696e14d.jpg;https://cdn.entero.ru/mp@2x/73/80/7380c759b5f360194b7bc0dd96c4ede9.jpg;https://cdn.entero.ru/mp@2x/fd/32/fd3223f1df9be7a5e44c43d625f6cf14.jpg;https://cdn.entero.ru/mp@2x/75/3f/753f2270df7cd54485b86e452c077cc9.jpg;https://cdn.entero.ru/mp@2x/79/fe/79fe6f5876e814c3db13e22f77890403.jpg;https://cdn.entero.ru/mp@2x/17/8d/178d4362747bf25f16005520a490df05.jpg;https://cdn.entero.ru/mp@2x/07/80/07804e2a5a462798cc3972a22969f3c0.jpg;https://cdn.entero.ru/mp@2x/01/96/0196d42f6fb0ad2892f1670ee5043ee2.jpg;https://cdn.entero.ru/mp@2x/ee/e2/eee2bcdab0ccc3b2ba989c1e8b41f7ef.jpg,Шнековая соковыжималка SMEG SJF01PBEU,Шнековая соковыжималка SMEG SJF01PBEU,69990,RUB,Нет,SMEG,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/83547,"<p>Шнековая соковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/83547"">Smeg SJF01PBEU</a></b> предназначена для приготовления пюре, ореховой пасты, коктейлей и соков из фруктов, овощей, ягод, трав, иголок хвойных деревьев, пророщенных семян овса, пшеницы, ржи и чечевицы в частных домах и квартирах. Модель выполнена в стиле 50-х годов. Шнек и чаша отжима изготовлены из ULTEM™, рычаг включения - из стали.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>2 ситечка (мелкое и крупное)</li>
<li>Толкатель</li>
<li>Контейнер для сока (1 л) из TRITAN™</li>
<li>Контейнер для сбора мякоти (1,6 л)</li>
<li>2 щетки для чистки</li>
<li>Кулинарная книга с рецептами и советы по использованию</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>SST™ - технология медленного отжима</li>
<li>Функция ""реверс""</li>
<li>Рычаг для регулировки концентрации сока</li>
<li>Вращающаяся щетка с 4 щеточками</li>
<li>Нескользящие ножки (прорезиненные)</li>
<li>Цвет: пастельный голубой</li>
</ul>",83547,шнековая,220 В,0.15 кВт,269 мм,170 мм,412 мм,,Италия,,,0,https://entero.ru/manuals/58657/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Smeg%20SJF01PBEU.pdf,,7.2 кг,,1,пластик,43 об/мин.,,
https://cdn.entero.ru/mp@2x/2f/36/2f360d36a18af962b1d4ac72602c8665.jpg;https://cdn.entero.ru/mp@2x/c9/9c/c99c51612770e32b58d1349f971853d6.jpg;https://cdn.entero.ru/mp@2x/5e/9e/5e9eddda50e32a45a6098838b774dc0b.jpg;https://cdn.entero.ru/mp@2x/30/97/309785391232a974c9c95c7d429d9603.jpg;https://cdn.entero.ru/mp@2x/00/6f/006f437776fd0c1e979d52d0520995f2.jpg;https://cdn.entero.ru/mp@2x/46/25/46256d439b810d2ba3fe139e4466f572.jpg,Шнековая соковыжималка SMEG SJF01RDEU,Шнековая соковыжималка SMEG SJF01RDEU,69990,RUB,Нет,SMEG,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/83548,"<p>Шнековая соковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/83548"">Smeg SJF01RDEU</a></b> предназначена для приготовления пюре, ореховой пасты, коктейлей и соков из фруктов, овощей, ягод, трав, иголок хвойных деревьев, пророщенных семян овса, пшеницы, ржи и чечевицы в частных домах и квартирах. Модель выполнена в стиле 50-х годов. Шнек и чаша отжима изготовлены из ULTEM™, рычаг включения - из стали.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>2 ситечка (мелкое и крупное)</li>
<li>Толкатель</li>
<li>Контейнер для сока (1 л) из TRITAN™</li>
<li>Контейнер для сбора мякоти (1,6 л)</li>
<li>2 щетки для чистки</li>
<li>Кулинарная книга с рецептами и советы по использованию</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>SST™ - технология медленного отжима</li>
<li>Функция ""реверс""</li>
<li>Рычаг для регулировки концентрации сока</li>
<li>Вращающаяся щетка с 4 щеточками</li>
<li>Нескользящие ножки (прорезиненные)</li>
<li>Цвет: красный</li>
</ul>",83548,шнековая,220 В,0.15 кВт,269 мм,170 мм,412 мм,,Италия,,,0,https://entero.ru/manuals/58658/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Smeg%20SJF01RDEU.pdf,76076,7.2 кг,,1,пластик,43 об/мин.,,
https://cdn.entero.ru/mp@2x/35/c0/35c0cd325ef374cc1b7cb4dacec790f0.jpg;https://cdn.entero.ru/mp@2x/bc/23/bc2302e8928c94166c6a9dd0cbe8f6a1.jpg;https://cdn.entero.ru/mp@2x/fb/8c/fb8cd9a1d8ed68ea989e0732810fd978.jpg;https://cdn.entero.ru/mp@2x/db/27/db27f72c23fb22568db75cab48cc1419.jpg;https://cdn.entero.ru/mp@2x/0f/90/0f90f2c8edd45102c3af1f7e884ea62c.jpg;https://cdn.entero.ru/mp@2x/45/63/45634cd63d8799f2fedaf0ede5e0226f.jpg,Соковыжималка для цитрусовых SMEG CJF01DGBEU Blu Mediterraneo,CJF01DGBEU,75990,RUB,Нет,SMEG,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/329290,"<p>Соковыжималка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/329290""><b class=""b"">SMEG CJF01DGBEU</b></a> предназначена для приготовления свежих соков из различных цитрусовых фруктов в гостиницах, офисах и домашних условиях. Модель оснащена кабелем питания с евровилкой. Корпус обтекаемой формы выполнен из литого алюминия с глянцевой поверхностью, вдохновленными культурой Средиземноморья декоративными рисунками и паттернами в комбинации белого и синего тонов, крышка и чаша для сока – из высокопрочного полимера Tritan Renew без содержания вредных компонентов, основание – из пластика с поверхностью цвета полированный хром, носик, фильтр и конус – из нержавеющей стали, объемные накладные литеры логотипа с серебристой поверхностью.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>Универсальный выжимной конус</li>
<li>Сетчатый фильтр</li>
<li>Чаша для сока</li>
<li>Полусферическая крышка</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>Ручной отжим</li>
<li>Вращение конуса против часовой стрелки</li>
<li>Автоматические запуск при нажатии на конус и остановка при подъеме продукта</li>
<li>Носик-дозатор в форме язычка с защитой от капель</li>
<li>Устойчивые нескользящие опоры</li>
<li>Быстрые сборка и демонтаж компонентов</li>
<li>Отсек в основании с держателем для компактной смотки кабеля</li>
<li>Легкость очистки съемных компонентов с возможностью мойки в посудомоечной машине</li>
<li>Простота эксплуатации и обслуживания</li>
<li>Компактные габариты для оптимизации пространства</li>
<li>Эргономичный винтажный дизайн коллекции стиля 50-х годов при участии Dolce&Gabbana</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>​Максимальная длительность непрерывной работы: 3 мин.</li>
<li>Длина кабеля питания: 1000 мм</li>
</ul>",329290,для цитрусовых,220 В,0.07 кВт,166 мм,166 мм,281 мм,4 кг,Италия,1,242x220x348 мм,0,https://entero.ru/manuals/391011/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20SMEG%20CJF01DGBEU.pdf;https://entero.ru/manuals/391012/%D0%A1%D0%BF%D0%B5%D1%86%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20SMEG%20CJF01DGBEU.pdf,79156,2.9 кг,Италия,1,"алюминий, пластик",,,
https://cdn.entero.ru/mp@2x/64/a8/64a8213539c3b9076374aef14f1f33b4.jpg,Соковыжималка SMEG CJF01WHEU,8017709260347,0,RUB,Нет,SMEG,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/106427,"<p>Соковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/106427"">Smeg CJF01WHEU</a> </b>используется в частных домах и квартирах для приготовления сока из цитрусовых фруктов. Модель выполнена в стиле 50-х годов. Корпус изготовлен из литого алюминия, выжимной конус, фильтр и носик - из нержавеющей стали, чаша и крышка - из TritanTM без бис-фенола A (BPA free).</p>

<p><b>Особенности:</b></p>

<ul>
<li>Автоматическое включение и выключение</li>
<li>Носик-дозатор с защитой от капель</li>
<li>Конусная насадка</li>
<li>Сетчатый фильтр</li>
<li>Нескользящие резиновые ножки</li>
<li>Отсек для хранения шнура</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>​Максимальное время непрерывной работы: 3 мин. / 15 мин. отдыха</li>
<li>Длина кабеля: 1 м</li>
<li>Габариты в упаковке: 220x242x348 мм</li>
<li>Цвет: белый</li>
</ul>",106427,для цитрусовых,220 В,0.07 кВт,166 мм,166 мм,281 мм,,Италия,,,0,https://entero.ru/manuals/97664/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Smeg%20CJF01BLEU%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.jpg;https://entero.ru/manuals/97663/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Smeg%20CJF01BLEU.pdf,,2.56 кг,,,,,,
https://cdn.entero.ru/mp@2x/af/96/af96f27b8c4053306ecd4bc101b13c29.jpg;https://cdn.entero.ru/mp@2x/82/fe/82fe681fc880973437813fc717cfe05b.jpg,Соковыжималка SMEG CJF01CREU,8017709234188,0,RUB,Нет,SMEG,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/89340,"<p>Соковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/89340"">Smeg CJF01CREU</a></b> используется в частных домах и квартирах для приготовления сока из цитрусовых фруктов. Модель выполнена в стиле 50-х годов. Корпус изготовлен из литого алюминия, выжимной конус, фильтр и носик - из нержавеющей стали, чаша и крышка - из TritanTM без бис-фенола A (BPA free).</p>

<p><b>Особенности:</b></p>

<ul>
<li>Автоматическое включение и выключение</li>
<li>Носик-дозатор с защитой от капель</li>
<li>Конусная насадка</li>
<li>Сетчатый фильтр</li>
<li>Нескользящие резиновые ножки</li>
<li>Отсек для хранения шнура</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>​Максимальное время непрерывной работы: 3 мин. / 15 мин. отдыха</li>
<li>Длина кабеля: 1 м</li>
<li>Габариты в упаковке: 220x242x348 мм</li>
<li>Цвет: кремовый</li>
</ul>",89340,для цитрусовых,220 В,0.07 кВт,166 мм,166 мм,281 мм,,Италия,,,0,https://entero.ru/manuals/72383/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Smeg%20CJF01CREU%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.jpg;https://entero.ru/manuals/72382/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Smeg%20CJF01CREU.pdf,,2.56 кг,,,,,,
https://cdn.entero.ru/mp@2x/c6/2f/c62fb1ee9090d41ac9acd069ff8bea35.jpg,Соковыжималка SMEG CJF01BLEU,8017709234201,0,RUB,Нет,SMEG,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/89339,"<p>Соковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/89339"">Smeg CJF01BLEU</a></b> используется в частных домах и квартирах для приготовления сока из цитрусовых фруктов. Модель выполнена в стиле 50-х годов. Корпус изготовлен из литого алюминия, выжимной конус, фильтр и носик - из нержавеющей стали, чаша и крышка - из TritanTM без бис-фенола A (BPA free).</p>

<p><b>Особенности:</b></p>

<ul>
<li>Автоматическое включение и выключение</li>
<li>Носик-дозатор с защитой от капель</li>
<li>Конусная насадка</li>
<li>Сетчатый фильтр</li>
<li>Нескользящие резиновые ножки</li>
<li>Отсек для хранения шнура</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>​Максимальное время непрерывной работы: 3 мин. / 15 мин. отдыха</li>
<li>Длина кабеля: 1 м</li>
<li>Габариты в упаковке: 220x242x348 мм</li>
<li>Цвет: черный</li>
</ul>",89339,для цитрусовых,220 В,0.07 кВт,166 мм,166 мм,281 мм,,Италия,,,0,https://entero.ru/manuals/72381/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Smeg%20CJF01BLEU%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.jpg;https://entero.ru/manuals/72380/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Smeg%20CJF01BLEU.pdf,,2.56 кг,,,,,,
https://cdn.entero.ru/mp@2x/b3/30/b330e825207c08554098cd5250ee2522.jpg;https://cdn.entero.ru/mp@2x/97/d8/97d86813af630324383ca653d6ac9f93.jpg;https://cdn.entero.ru/mp@2x/98/ed/98ed87382f4518579653a16fec15db76.jpg;https://cdn.entero.ru/mp@2x/ba/65/ba65022877f24aa47693a763fca10416.jpg;https://cdn.entero.ru/mp@2x/5c/0a/5c0afeb4595fdeea2e278e0e182fc624.jpg;https://cdn.entero.ru/mp@2x/a3/a0/a3a0144d9505b558d25767648dbddb53.jpg,Соковыжималка SMEG CJF01PGEU,8017709234201,0,RUB,Нет,SMEG,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/91368,"<p>Соковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/91368"">Smeg CJF01PGEU</a></b> используется в частных домах и квартирах для приготовления сока из цитрусовых фруктов. Модель выполнена в стиле 50-х годов. Корпус изготовлен из литого алюминия, выжимной конус, фильтр и носик - из нержавеющей стали, чаша и крышка - из TritanTM без бис-фенола A (BPA free).</p>

<p><b>Особенности:</b></p>

<ul>
<li>Автоматическое включение и выключение</li>
<li>Носик-дозатор с защитой от капель</li>
<li>Конусная насадка</li>
<li>Сетчатый фильтр</li>
<li>Нескользящие резиновые ножки</li>
<li>Отсек для хранения шнура</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>​Максимальное время непрерывной работы: 3 мин. / 15 мин. отдыха</li>
<li>Длина кабеля: 1 м</li>
<li>Габариты в упаковке: 220x242x348 мм</li>
<li>Цвет: пастельно-зеленый</li>
</ul>",91368,для цитрусовых,220 В,0.07 кВт,166 мм,166 мм,281 мм,,Италия,,,0,https://entero.ru/manuals/79032/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Smeg%20CJF01BLEU%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.jpg;https://entero.ru/manuals/79031/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Smeg%20CJF01BLEU.pdf,,2.56 кг,,,,,,
https://cdn.entero.ru/mp@2x/f4/80/f48015d89d03a462c26db8b6619bb6a7.jpg,Соковыжималка SMEG CJF01RDEU,8017709234195,0,RUB,Нет,SMEG,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/89342,"<p>Соковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/89342"">Smeg CJF01RDEU</a> </b>используется в частных домах и квартирах для приготовления сока из цитрусовых фруктов. Модель выполнена в стиле 50-х годов. Корпус изготовлен из литого алюминия, выжимной конус, фильтр и носик - из нержавеющей стали, чаша и крышка - из TritanTM без бис-фенола A (BPA free).</p>

<p><b>Особенности:</b></p>

<ul>
<li>Автоматическое включение и выключение</li>
<li>Носик-дозатор с защитой от капель</li>
<li>Конусная насадка</li>
<li>Сетчатый фильтр</li>
<li>Нескользящие резиновые ножки</li>
<li>Отсек для хранения шнура</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>​Максимальное время непрерывной работы: 3 мин. / 15 мин. отдыха</li>
<li>Длина кабеля: 1 м</li>
<li>Габариты в упаковке: 220x242x348 мм</li>
<li>Цвет: красный</li>
</ul>",89342,для цитрусовых,220 В,0.07 кВт,166 мм,166 мм,281 мм,,Италия,,,0,https://entero.ru/manuals/72387/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Smeg%20CJF01RDEU%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.jpg;https://entero.ru/manuals/72386/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Smeg%20CJF01RDEU.pdf,,2.56 кг,,,,,,
https://cdn.entero.ru/mp@2x/b9/ae/b9ae41eb84a09b660168bfe3489b9362.jpg;https://cdn.entero.ru/mp@2x/76/24/7624e028b73f2b1634407c7a945d9865.jpg;https://cdn.entero.ru/mp@2x/2c/d0/2cd03d3927f0334bab9fd2b8bb2ca687.jpg;https://cdn.entero.ru/mp@2x/ea/ea/eaea8444da5810859cdc84d1740da4bc.jpg;https://cdn.entero.ru/mp@2x/5d/f8/5df857df84c2a030463d3ccb79f3eba4.jpg,Шнековая соковыжималка SMEG SJF01DGEU,Шнековая соковыжималка SMEG SJF01DGEU,0,RUB,Нет,SMEG,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/125105,"<p>Шнековая соковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/125105"">Smeg SJF01DGEU</a> </b>серии Dolce&Gabbana предназначена для приготовления пюре, ореховой пасты, коктейлей и соков из фруктов, овощей, ягод, трав, иголок хвойных деревьев, пророщенных семян овса, пшеницы, ржи и чечевицы в частных домах и квартирах. Модель выполнена в стиле 50-х годов. Шнек и чаша отжима изготовлены из ULTEM™, рычаг включения - из стали.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>2 ситечка (мелкое и крупное)</li>
<li>Толкатель</li>
<li>Контейнер для сока (1 л) из TRITAN™</li>
<li>Контейнер для сбора мякоти (1,6 л)</li>
<li>2 щетки для чистки</li>
<li>Кулинарная книга с рецептами и советы по использованию</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>SST™ - технология медленно отжима</li>
<li>Функция ""реверс""</li>
<li>Рычаг для регулировки концентрации сока</li>
<li>Вращающаяся щетка с 4 щеточками</li>
<li>Нескользящие ножки (прорезиненные)</li>
</ul>",125105,шнековая,220 В,0.15 кВт,269 мм,170 мм,412 мм,,Италия,,,0,https://entero.ru/manuals/134609/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Smeg%20SJF01DGEU.pdf;https://entero.ru/manuals/134608/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Smeg%20SJF01DGEU.pdf,,7.2 кг,,1,пластик,43 об/мин.,,
