Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Страна-производитель,Количество зон нагрева,Структура верхней поверхности,Структура нижней поверхности,Размер рабочей поверхности
https://cdn.entero.ru/mp@2x/3f/f0/3ff0d1e426839cee8dd47714b2fc96e8.jpg,Гриль барбекю Clatronic BQ 3507,Гриль барбекю Clatronic BQ 3507,4990,RUB,Нет,,Бытовая техника,Техника для кухни,Грили,https://entero.ru/item/225773,"<p>Гриль барбекю<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/225773""><b class=""b""> Steba BQ 3507 </b></a>предназначен для жарки мяса, рыбы и овощей в частных домах, квартирах, отелях и офисах. Модель оснащена плавно регулируемым термостатом с LED-индикатором, металлическим лотком для сбора жира и решеткой с хромированным покрытием.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Для установки на стол</li>
<li>Термоизолированный корпус</li>
<li>Приготовление продуктов без жира и неприятного запаха</li>
<li>Защита от перегрева и ветра</li>
<li>Простота разборки и очистки</li>
<li>Цвет корпуса: черный </li>
</ul>",225773,220 В,2 кВт,515 мм,375 мм,95 мм,,,,0,https://entero.ru/manuals/272428/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Clatronic%20BQ%203507.pdf,6397,3.2 кг,Германия,Китай,1,,решетка,360x250
https://cdn.entero.ru/mp@2x/63/33/6333a396c0a607cafcb0b409eccedbde.jpg;https://cdn.entero.ru/mp@2x/41/ec/41ec7672566ae0d00e805b4acc0fa2dc.jpg;https://cdn.entero.ru/mp@2x/b3/df/b3dfcc12bf2b21d43abcb0e65912169d.jpg;https://cdn.entero.ru/mp@2x/df/4d/df4dfafaa6a708a3b698c04fda308cea.jpg;https://cdn.entero.ru/mp@2x/81/fa/81fa63e18ee929fc7eca662a5705119a.jpg,Пицца мейкер Tristar PZ-2881,Пицца мейкер Tristar PZ-2881,6100,RUB,Нет,,Бытовая техника,Техника для кухни,Грили,https://entero.ru/item/211331,"<p>Пицца мейкер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/211331"">Tristar PZ-2881</a></b> предназначен для приготовления пиццы, пирога, блинов или омлета в частных домах и квартирах. Модель оснащена регулятором температуры, световыми индикаторами питания и нагрева, жарочными пластинами с антипригарным покрытием и нескользящими ножками. Корпус выполнен из пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Плавная регулировка температуры</li>
<li>Верхний и нижний нагрев</li>
<li>Легкая очистка</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр: 300 мм</li>
<li>Максимальная температура: 220 °С</li>
<li>Длина сетевого кабеля: 0,8 м</li>
</ul>",211331,220 В,1.45 кВт,,,,,,,0,https://entero.ru/manuals/247834/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Tristar%20PZ-2881.pdf,,,Нидерланды,Китай,,,гладкая,
https://cdn.entero.ru/mp@2x/7d/50/7d50cb3517138d743c289182bfeed5a0.jpg;https://cdn.entero.ru/mp@2x/8e/32/8e321be8d6f0566f479dbd7eff1abfdf.jpg,Гриль-раклетница Steba RC 18,Гриль-раклетница Steba RC 18,9133,RUB,Нет,,Бытовая техника,Техника для кухни,Грили,https://entero.ru/item/209961,"<p>Гриль-раклетница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/209961"">Steba RC 18</a></b> предназначен для жарки мяса, рыбы и овощей с одновременным плавлением сыра в частных домах, квартирах, отелях и офисах. Модель оснащена регулятором температуры, контрольной лампой нагрева, 2 съемными пластинами и нескользящими ножками.</p>

<p>В комплект поставки входят 8 порционных сковородок с антипригарным покрытием, 8 лопаточек, пластина для гриля из натурального камня и двухсторонняя литая алюминиевая пластина с антипригарным покрытием.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Бесступенчатая регулировка температуры</li>
<li>Защита от перегрева</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер пластины: 225х225 мм</li>
<li>Длина сетевого кабеля: 1,8 м</li>
</ul>",209961,220 В,1.4 кВт,470 мм,260 мм,150 мм,,,,0,https://entero.ru/manuals/245565/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Steba%20RC%2018%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,5 кг,Германия,Китай,,,"одна гладкая, одна рифленая",450х225
https://cdn.entero.ru/mp@2x/d4/4e/d44eb9d60df3f0e67674077d226a0c5c.jpg;https://cdn.entero.ru/mp@2x/e1/d2/e1d20e40e3ab57312d0ef6afdd79f39d.jpg;https://cdn.entero.ru/mp@2x/07/19/0719ab667a6debb1351c7fa8bc855ac1.jpg;https://cdn.entero.ru/mp@2x/a6/8d/a68daaa8dcf24fd66ffa90cc26b6c699.jpg;https://cdn.entero.ru/mp@2x/8d/c7/8dc7298635fd84a47d11c030d95803bc.jpg,Гриль Rommelsbacher KG 2000,Гриль Rommelsbacher KG 2000,9797,RUB,Нет,Rommelsbacher,Бытовая техника,Техника для кухни,Грили,https://entero.ru/item/108077,"<p>Гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/108077"">Rommelsbacher KG 2000</a></b> предназначен для обжаривания мяса, птицы, рыбы, овощей, а также для приготовления стейков, гамбургеров и горячих сэндвичей в квартирах, частных домах, кафе и ресторанах. Модель оснащена съемными ребристыми жарочными пластинами с антипригарным покрытием, 2 терморегуляторами, 2 световыми индикаторами и защитой от перегрева. Прибор имеет cтильный современный дизайн, удобен и прост в использовании.</p>

<p><b>Режимы работы:</b></p>

<ul>
<li>Контактный гриль: минимальное расстояние между жарочными поверхностями</li>
<li>Гриль для запекания: максимальное расстояние между жарочными поверхностями</li>
<li>Настольный гриль: раскрытие жарочных поверхностей на 180°</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>Плавная регулировка нагрева</li>
<li>Независимая регулировка нагрева верхней и нижней жарочных поверхностей</li>
<li>Теплоизолированные ручки</li>
<li>Сток для сбора масла и жира</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: от 140 до 220 °С</li>
<li>Цвет: графит металлик</li>
</ul>",108077,220 В,2 кВт,405 мм,310 мм,125 мм,,,,0,https://entero.ru/manuals/101051/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Rommelsbacher%20KG%202000%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/101052/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Rommelsbacher%20KG%202000%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,3.8 кг,Германия,,1,,рифленая,330х240
https://cdn.entero.ru/mp@2x/39/bc/39bce4ffec9bec78d4600e0644717721.jpg;https://cdn.entero.ru/mp@2x/9f/13/9f13a624d247793ecf5d4191350a04ce.jpg;https://cdn.entero.ru/mp@2x/01/c4/01c4d0c8dad55efa58047df9adb17224.jpg;https://cdn.entero.ru/mp@2x/53/a5/53a522b60c8be8c2cf9ed443811864ea.jpg;https://cdn.entero.ru/mp@2x/7c/c7/7cc7012bae31ff4c98ebcf053c4870e0.jpg;https://cdn.entero.ru/mp@2x/c3/22/c3223fe4bdc0de896bb708b21ca74168.jpg;https://cdn.entero.ru/mp@2x/b5/e1/b5e1127fa2c3d437600430cacbaaeedd.jpg;https://cdn.entero.ru/mp@2x/8d/ab/8dab399b3e647246779eea7ec1cfd5b1.jpg,Гриль Steba FG 70,Гриль Steba FG 70,10686,RUB,Нет,,Бытовая техника,Техника для кухни,Грили,https://entero.ru/item/130824,"<p>Гриль<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/130824"">Steba FG 70</a> </b>предназначен для жарки мяса, рыбы и овощей в частных домах, квартирах, отелях и офисах. Модель оснащена светодиодными индикаторами нагрева, двумя съемными пластинами с антипригарным покрытием и лотком для стока жира. Корпус Cool-touch с элементами из нержавеющей стали.</p>

<p>В комплект поставки входят 1 гладкая и 1 рифленая пластины.</p>

<p><b>Особенности: </b></p>

<ul>
<li>3 способа использования:
<ul>
<li>контактный гриль</li>
<li>запекание</li>
<li>гриль-барбекю на двойной поверхности</li>
</ul>
</li>
<li>Бесступенчатая регулировка температуры</li>
<li>Регулировка крышки по высоте</li>
<li>Блокировка крышки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Рабочая температура: от 140 до 220 °С</li>
</ul>

<p> </p>",130824,220 В,1.8 кВт,370 мм,360 мм,135 мм,,,,0,https://entero.ru/manuals/146476/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Steba%20FG%2070%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,5.4 кг,Германия,,1,рифленая,гладкая,270x240
https://cdn.entero.ru/mp@2x/cd/6c/cd6c4fefd3ff793bfc26814369e24dc5.jpg;https://cdn.entero.ru/mp@2x/4d/b4/4db4fbb55fcdbea2b9649983bffb838e.jpg;https://cdn.entero.ru/mp@2x/2b/b6/2bb6a5da27de23d036dc4057563b4c1c.jpg,Гриль-раклетница Steba RC 58,Гриль-раклетница Steba RC 58,12502,RUB,Нет,,Бытовая техника,Техника для кухни,Грили,https://entero.ru/item/132013,"<p>Гриль-раклетница<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/132013"">Steba RC 58</a> </b>предназначен для жарки мяса, рыбы и овощей с одновременным плавлением сыра в частных домах, квартирах, отелях и офисах. Модель оснащена панелью управления с поворотным регулятором, светодиодным индикатором работы и съемными пластинами для гриля.</p>

<p>В комплект поставки входят 8 порционных сковородок с антипригарным покрытием, пластина для гриля из натурального камня и литая алюминиевая пластина с антипригарным покрытием.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Бесступенчатая регулировка температуры</li>
<li>Устойчивый к порезам и царапинам</li>
<li>Нескользящие ножки</li>
</ul>",132013,220 В,1.2 кВт,395 мм,230 мм,110 мм,,,,0,https://entero.ru/manuals/149595/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Steba%20RC%2058%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,13023,4.4 кг,Германия,,,,"одна гладкая, одна рифленая",370х230
https://cdn.entero.ru/mp@2x/54/59/545930d5cbbad0c9360c41509d877833.jpg;https://cdn.entero.ru/mp@2x/ea/86/ea862503993205d7150db14f7bd21082.jpg;https://cdn.entero.ru/mp@2x/42/24/42246201ed14bbdfa64d8a50800fcd42.jpg;https://cdn.entero.ru/mp@2x/77/bb/77bba90c65308baa03d5cb567954dd2f.jpg;https://cdn.entero.ru/mp@2x/1f/1e/1f1ed14ac904e2e94862125f4c6bf66b.jpg;https://cdn.entero.ru/mp@2x/69/c1/69c13f7554b02c390eb54e06366720de.jpg,Гриль Profi Cook PC-KG 1029,Гриль Profi Cook PC-KG 1029,12626,RUB,Нет,,Бытовая техника,Техника для кухни,Грили,https://entero.ru/item/149846,"<p>Гриль<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/149846""><b class=""b""> Profi Cook PC-KG 1029 </b></a>предназначен для жарки мяса, рыбы, овощей, омлетов и картофельных оладий в частных домах, квартирах, отелях и офисах. Модель оснащена термостатом с плавной регулировкой, двумя съемными панелями с глубокими канавками и антипригарным покрытием и световыми индикаторами. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Открытие на 180°</li>
<li>Съемный поддон для сбора капель</li>
<li>Большая теплоизолированная ручка со вставкой Soft-touch</li>
<li>Переключатель вкл. / выкл.</li>
<li>Световая индикация нагрева</li>
<li>Легкая очистка</li>
</ul>

<p> </p>",149846,220 В,2 кВт,340 мм,320 мм,145 мм,,,,0,https://entero.ru/manuals/177638/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Profi%20Cook%20PC-KG%201029.pdf,13724,3.6 кг,,Китай,1,рифленая,рифленая,230x290
https://cdn.entero.ru/mp@2x/15/48/15483221b066737243577c7b25990299.jpg;https://cdn.entero.ru/mp@2x/55/66/5566d6011dd7de51a48f15db7eae7c0b.jpg;https://cdn.entero.ru/mp@2x/20/af/20afc0576cd0ee475fabb27920418eca.jpg;https://cdn.entero.ru/mp@2x/0f/d1/0fd1343f586d1aca0a2c30d74e39370d.jpg;https://cdn.entero.ru/mp@2x/39/33/3933683afc30f7505cc0ea2c80a0cc4a.jpg;https://cdn.entero.ru/mp@2x/c9/33/c933c56f455b5eeceb103aee6d48b0bb.jpg;https://cdn.entero.ru/mp@2x/50/96/5096adff10e7c866b2695a95d8e0be11.jpg;https://cdn.entero.ru/mp@2x/5f/df/5fdfdad7cbbe87a81892b49b06b8f9e2.jpg;https://cdn.entero.ru/mp@2x/86/15/86158f3134578a04b96b2ec6a2ba75f2.jpg;https://cdn.entero.ru/mp@2x/52/14/521497ed204d8de9a154500bb548230e.jpg,Гриль электрический Libhof GE-2000B,libge2000b,14999,RUB,Нет,,Бытовая техника,Техника для кухни,Грили,https://entero.ru/item/302736,"<p>Электрический контактный гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/302736"">Libhof GE-2000B</a></b> используется в частных домах и квартирах для обжарки мяса, рыбы и овощей. Модель оснащена электронной панелью управления и съемными панелями с двойным антипригарным покрытием. Корпус выполнен из пластика и металла, рабочая поверхность - из алюминия.</p>

<p>В комплект поставки входят специальный скребок и термощуп, позволяющий контролировать температуру приготовления и степень прожарки. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулировка высоты панелей</li>
<li>Равномерный нагрев рабочей поверхности</li>
<li>Режим барбекю</li>
<li>Панели можно мыть в посудомоечной машине</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество программ приготовления: 12 </li>
<li>Диапазон температур: от 90 до 230 °С</li>
<li>Угол раскрытия: 180°</li>
<li>Длина шнура: 1 м</li>
</ul>",302736,220 В,2 кВт,426 мм,338 мм,162 мм,8 кг,1,480x255x430 мм,0,https://entero.ru/manuals/362660/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Libhof%20GE-2000B.pdf,,6.4 кг,,,2,,рифленая,345х235
https://cdn.entero.ru/mp@2x/15/82/1582200228ec7e381a092a89b8bbab12.jpg;https://cdn.entero.ru/mp@2x/a0/93/a09332a656afb3727c8a5b8b81018371.jpg;https://cdn.entero.ru/mp@2x/55/21/552151e0fbf82ccb835e43769725df7b.jpg,Гриль-раклетница Steba RC 7 Steel De Luxe,Гриль-раклетница Steba RC 7 Steel De Luxe,16162,RUB,Нет,,Бытовая техника,Техника для кухни,Грили,https://entero.ru/item/149176,"<p>Гриль-раклетница<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/149176"">Steba RC 7 Steel De Luxe</a> </b>предназначен для жарки мяса, рыбы и овощей с одновременным плавлением сыра в частных домах, квартирах, отелях и офисах. Модель оснащена панелью управления с поворотными регуляторами, светодиодным индикатором работы и съемной двусторонней пластиной для гриля из нержавеющей стали. Корпус выполнен из нержавеющей стали.</p>

<p>В комплект поставки входят 8 порционных сковородок.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Бесступенчатая регулировка температуры</li>
<li>Переключатель включения / отключения</li>
<li>Устойчивый к порезам и царапинам</li>
<li>Легкая очистка</li>
<li>Сковородки можно мыть в посудомоечной машине</li>
<li>Место для хранения кабеля</li>
</ul>",149176,220 В,1.45 кВт,360 мм,360 мм,140 мм,,,,0,https://entero.ru/manuals/176650/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Steba%20RC%207%20Steel%20De%20Luxe%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,17567,9.4 кг,Германия,,1,,гладкая,260х260
https://cdn.entero.ru/mp@2x/8e/5a/8e5a2193374b3145ee568892cae7a25c.jpg;https://cdn.entero.ru/mp@2x/c8/2f/c82ffa5d2a0ce4d18b77266b9dbda985.jpg;https://cdn.entero.ru/mp@2x/de/3d/de3d0178bdfb0292a7cf19ed8c760775.jpg,Гриль-раклетница Steba RC 8 Steel De Luxe,Гриль-раклетница Steba RC 8 Steel De Luxe,16970,RUB,Нет,,Бытовая техника,Техника для кухни,Грили,https://entero.ru/item/149177,"<p>Гриль-раклетница<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/149177""><b class=""b""> Steba RC 8 Steel De Luxe </b></a>предназначен для жарки мяса, рыбы и овощей с одновременным плавлением сыра в частных домах, квартирах, отелях и офисах. Модель оснащена панелью управления с поворотными регуляторами, светодиодным индикатором работы, двумя съемными пластинами для гриля и лотком для стока жира. Корпус выполнен из нержавеющей стали.</p>

<p>В комплект поставки входят 8 порционных сковородок, литая пластина для гриля с антипригарным покрытием и двусторонняя пластина для гриля из нержавеющей стали.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Бесступенчатая регулировка температуры</li>
<li>Переключатель включения / отключения</li>
<li>Устойчивый к порезам и царапинам</li>
<li>Легкая очистка</li>
<li>Сковородки можно мыть в посудомоечной машине</li>
<li>Место для хранения кабеля</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер пластин: 145х290 мм</li>
<li>Длина сетевого кабеля: 1,7 м</li>
</ul>",149177,220 В,1.45 кВт,370 мм,390 мм,140 мм,,,,0,https://entero.ru/manuals/176652/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Steba%20RC%208%20Steel%20De%20Luxe%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,8 кг,,Китай,,,"одна гладкая, одна рифленая",290х290
https://cdn.entero.ru/mp@2x/97/be/97be21a9ef05e26c59cfdc1a2b6a960c.jpg;https://cdn.entero.ru/mp@2x/0c/8c/0c8ca45d50cbf37ecd5f8265640df47b.jpg;https://cdn.entero.ru/mp@2x/80/23/8023dcb77bb483e95babc168bf89c5f4.jpg;https://cdn.entero.ru/mp@2x/cc/a2/cca2ab6719ef03cab2a7c6972bb99aec.jpg;https://cdn.entero.ru/mp@2x/08/51/0851a3e5f8eb560a299ee6e77c0e1c5e.jpg;https://cdn.entero.ru/mp@2x/bb/79/bb79add8d911d620a2cbe87e8e5da5a3.jpg;https://cdn.entero.ru/mp@2x/b6/26/b626a70f3d35c62253fd613de4b61027.jpg,Гриль Taurus Asteria Complet,Гриль Taurus Asteria Complet,16990,RUB,Нет,Taurus,Бытовая техника,Техника для кухни,Грили,https://entero.ru/item/250555,"<p>Контактный гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/250555"">Taurus Asteria Complet</a></b> предназначен для жарки мяса, рыбы и овощей в частных домах, квартирах, отелях и офисах. Модель оснащена регулятором температуры и световыми индикаторами питания и нагрева. Жарочные панели с антипригарным покрытием без содержания PFOA.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Съемные пластины</li>
<li>Открытие на 180° </li>
<li>Крышка, настраиваемая по высоте продукта</li>
<li>Таймер до 30 мин.</li>
<li>Поддон для сбора жира</li>
<li>Нескользящие ножки</li>
<li>Защита от перегрева</li>
</ul>",250555,220 В,2 кВт,,,,,,,0,https://entero.ru/manuals/307335/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Taurus%20Asteria%20Complet.pdf,17884,,Испания,Китай,,рифленая,рифленая,290х230
https://cdn.entero.ru/mp@2x/86/00/860001bca46a64bc45f268298635ea9b.jpg;https://cdn.entero.ru/mp@2x/2a/bb/2abb8aa17c0cf58cc5dd504b37c7d8c3.jpg;https://cdn.entero.ru/mp@2x/ee/10/ee101d9054a7f2af0e351f7ab6cac9b0.jpg;https://cdn.entero.ru/mp@2x/9f/79/9f79fbbfc3f75e336c7010136838d8fb.jpg;https://cdn.entero.ru/mp@2x/95/11/9511b9a593678f2c0f03eebcdb8b6ee5.jpg,Гриль Black+Decker BXGR2000E,Гриль Black+Decker BXGR2000E,17575,RUB,Нет,,Бытовая техника,Техника для кухни,Грили,https://entero.ru/item/251878,"<p>Контактный гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/251878"">Black+Decker BXGR2000E</a></b> предназначен для жарки мяса, рыбы и овощей в частных домах, квартирах, отелях и офисах. Модель оснащена цифровым ЖК-дисплеем, регулятором температуры и съемными жарочными панелями. Корпус выполнен из пластика и нержавеющей стали с покрытием, защищающим от отпечатков пальцев.</p>

<p>В комплект поставки входит дополнительная гладкая жарочная панель.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Отображение на дисплее температуры и времени приготовления</li>
<li>Двухзонный контроль температуры нагрева</li>
<li>Открытие на 180° </li>
<li>Крышка, настраиваемая по высоте продукта</li>
<li>Таймер до 99 мин.</li>
<li>Поддон для сбора жира</li>
<li>Защита от перегрева</li>
</ul>",251878,220 В,2 кВт,,,,,,,0,https://entero.ru/manuals/309075/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Black+Decker%20BXGR2000E.pdf,19103,,США,Китай,,рифленая,рифленая,290х260
https://cdn.entero.ru/mp@2x/c8/19/c819a645630176d7b9944f2e27430769.jpg;https://cdn.entero.ru/mp@2x/3c/e3/3ce30621642524987b300616fb7ef4b0.jpg;https://cdn.entero.ru/mp@2x/c6/b7/c6b7242cc0bf11c0db11576e1c57f248.jpg,Гриль-раклетница Steba RC 8 Black Steel,Гриль-раклетница Steba RC 8 Black Steel,18129,RUB,Нет,,Бытовая техника,Техника для кухни,Грили,https://entero.ru/item/149178,"<p>Гриль-раклетница<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/149178"">Steba RC 8 Black Steel</a> </b>предназначен для жарки мяса, рыбы и овощей с одновременным плавлением сыра в частных домах, квартирах, отелях и офисах. Модель оснащена панелью управления с поворотными регуляторами, светодиодным индикатором работы, двумя съемными пластинами для гриля и лотком для стока жира. Корпус выполнен из нержавеющей стали.</p>

<p>В комплект поставки входят 8 порционных сковородок, литая пластина для гриля с антипригарным покрытием и двусторонняя пластина для гриля из нержавеющей стали.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Бесступенчатая регулировка температуры</li>
<li>Переключатель включения / отключения</li>
<li>Устойчивый к порезам и царапинам</li>
<li>Легкая очистка</li>
<li>Сковородки можно мыть в посудомоечной машине</li>
<li>Место для хранения кабеля</li>
<li>
<p>Цвет: черный</p>
</li>
</ul>",149178,220 В,1.45 кВт,390 мм,370 мм,140 мм,,,,0,https://entero.ru/manuals/176659/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Steba%20RC%208%20Black%20Steel%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,19083,6.7 кг,Германия,,,,"одна гладкая, одна рифленая",290х290
https://cdn.entero.ru/mp@2x/c1/5a/c15a810a0b2ba9ce1fbcfe9c0336878e.jpg;https://cdn.entero.ru/mp@2x/c1/20/c1200ab0a611f8615019fad1efc36712.jpg;https://cdn.entero.ru/mp@2x/1a/32/1a324cdf4ab7deeb2cf1416b250b82ac.jpg,Гриль-раклетница Steba RC 7 Black Steel,Гриль-раклетница Steba RC 7 Black Steel,19748,RUB,Нет,,Бытовая техника,Техника для кухни,Грили,https://entero.ru/item/149175,"<p>Гриль-раклетница<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/149175"">Steba RC 7 Black Steel</a> </b>предназначен для жарки мяса, рыбы и овощей с одновременным плавлением сыра в частных домах, квартирах, отелях и офисах. Модель оснащена панелью управления с поворотными регуляторами, светодиодным индикатором работы и съемной двусторонней пластиной для гриля из нержавеющей стали. Корпус выполнен из нержавеющей стали.</p>

<p>В комплект поставки входят 8 порционных сковородок.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Бесступенчатая регулировка температуры</li>
<li>Переключатель включения / отключения</li>
<li>Устойчивый к порезам и царапинам</li>
<li>Легкая очистка</li>
<li>Сковородки можно мыть в посудомоечной машине</li>
<li>Место для хранения кабеля</li>
</ul>",149175,220 В,1.45 кВт,360 мм,360 мм,140 мм,,,,0,https://entero.ru/manuals/176648/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Steba%20RC%207%20Black%20Steel%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,21009,9.4 кг,Германия,,1,,гладкая,260х260
https://cdn.entero.ru/mp@2x/77/25/77255c7d8781d9b75f5550f539aa886c.jpg;https://cdn.entero.ru/mp@2x/ae/09/ae09d5a7625c138c8fc19dcbef846f01.jpg;https://cdn.entero.ru/mp@2x/28/65/2865c8f74fedf9bf9a859c6c97c45cf5.jpg;https://cdn.entero.ru/mp@2x/19/24/19246dbbb1f32668af6934264a3e7831.jpg;https://cdn.entero.ru/mp@2x/a7/96/a796d406612e15fb203f4a22ad164756.jpg;https://cdn.entero.ru/mp@2x/7c/1c/7c1c958e006dfe7e699156149ae1e335.jpg;https://cdn.entero.ru/mp@2x/bc/3b/bc3b8ead7844a0fbcff86dc54818283b.jpg;https://cdn.entero.ru/mp@2x/b7/09/b7099f208977340c497c630b8891b838.jpg;https://cdn.entero.ru/mp@2x/15/38/153823e135c46e772e84937d425d0194.jpg,Гриль CASO DG 2000,DG2000,22689,RUB,Нет,CASO,Бытовая техника,Техника для кухни,Грили,https://entero.ru/item/129712,"<p>Гриль<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/129712"">CASO DG 2000</a> </b>предназначен для жарки мяса, рыбы, овощей, омлетов и картофельных оладий в частных домах, квартирах, отелях и офисах. Модель оснащена сенсорной панелью управления со светодиодным дисплеем, двумя съемными решетками и лотком для стока жира. Корпус выполнен из анодированного алюминия.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Таймер на 9 ч 59 мин.</li>
<li>Подвижный шарнир для продуктов разной толщины</li>
<li>Антипригарное покрытие</li>
<li>Решетки можно мыть в посудомоечной машине</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Рабочая температура: от 60 до 220 °С</li>
<li>Наклон пластины: 4°</li>
</ul>

<p> </p>",129712,220 В,2 кВт,340 мм,345 мм,190 мм,,,,0,https://entero.ru/manuals/143836/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20CASO%20DG%202000%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,24662,6.3 кг,Германия,,1,рифленая,рифленая,300x210
